Time still vs. Total angle changed from (330, 302) to (560, 323)
0.036522683,3.0,1.0
0.28605145,0.0,1.0
0.302481,2.0,1.0
1.4178191,0.0,1.0
0.24516478,0.0,1.0
0.016441472,0.0,1.0
1.507863,0.0,1.0
0.29794553,0.0,1.0
0.5173862,1.0,1.0
2.4193964,0.0,1.0
0.0,0.0,1.0
0.0,1.0,1.0
0.26779923,0.0,1.0
0.19990812,0.0,1.0
0.18300392,3.0,1.0
0.86157674,0.0,1.0
0.21866895,0.0,1.0
0.0,0.0,1.0
0.18300392,0.0,1.0
0.38474262,0.0,1.0
0.49184236,0.0,1.0
0.64739215,0.0,1.0
1.0323628,0.0,1.0
0.025927978,0.0,1.0
0.92374915,0.0,1.0
0.16239478,0.0,1.0
0.09456679,0.0,1.0
0.0,0.0,1.0
0.05389586,0.0,1.0
0.0,0.0,1.0
0.5066543,1.0,1.0
2.5755012,0.0,1.0
5.551115E-17,0.0,1.0
0.53210765,0.0,1.0
0.24510469,0.0,1.0
0.5563602,0.0,1.0
0.0,0.0,1.0
0.59185827,2.0,1.0
0.6124886,0.0,1.0
0.7494475,0.0,1.0
0.75027597,0.0,1.0
0.5330041,0.0,1.0
0.08042318,2.0,1.0
0.28899336,1.0,1.0
0.45135853,2.0,1.0
0.0623495,0.0,1.0
0.6489956,0.0,1.0
0.15887073,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.09694375,0.0,1.0
0.0,0.0,1.0
0.13495004,2.0,1.0
0.33848807,0.0,1.0
0.02351052,0.0,1.0
0.11947819,0.0,1.0
0.0,0.0,1.0
0.23255694,2.0,1.0
0.0,0.0,1.0
0.13689353,0.0,1.0
0.082747266,5.0,1.0
0.48631376,0.0,1.0
1.850548,0.0,1.0
1.1835809,0.0,1.0
0.3220876,0.0,1.0
1.4731451,2.0,1.0
0.16317044,0.0,1.0
3.5725622,0.0,1.0
0.47116625,0.0,1.0
0.15137544,0.0,1.0
0.0,0.0,1.0
0.7654578,1.0,1.0
1.8224863,1.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.043300476,4.0,1.0
3.3334482,4.0,1.0
0.6254741,0.0,1.0
1.1071488,0.0,1.0
0.07589498,0.0,1.0
0.1905181,0.0,1.0
1.4731451,0.0,1.0
0.6950474,0.0,1.0
3.8141534,0.0,1.0
3.1415927,0.0,1.0
0.6353516,0.0,1.0
0.34249446,0.0,1.0
4.712389,1.0,1.0
0.0,0.0,1.0
0.81423634,1.0,1.0
0.49248576,3.0,1.0
1.5707964,0.0,1.0
0.06676651,0.0,1.0
0.3498556,0.0,1.0
0.08946316,0.0,1.0
0.17286061,0.0,1.0
0.0,0.0,1.0
0.2972753,1.0,1.0
1.4488385,0.0,1.0
0.0,0.0,1.0
0.16863234,2.0,1.0
3.1415927,2.0,1.0
0.47116625,0.0,1.0
0.21239537,0.0,1.0
0.17433885,0.0,1.0
0.23860933,13.0,1.0
2.2102997,1.0,1.0
0.0,0.0,1.0
0.105732,0.0,1.0
0.80436766,1.0,1.0
0.0,0.0,1.0
0.28002527,0.0,1.0
0.15012248,8.0,1.0
0.22337897,0.0,1.0
0.48093534,2.0,1.0
1.1900011,0.0,1.0
7.1073236,3.0,1.0
0.8886494,0.0,1.0
2.416891,0.0,1.0
3.1415927,0.0,1.0
0.0,0.0,1.0
0.8934099,0.0,1.0
0.7537704,1.0,1.0
1.332187,0.0,1.0
0.9470946,0.0,1.0
0.360566,1.0,1.0
0.0,0.0,1.0
0.24497867,1.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.06289166,4.0,1.0
0.3145043,0.0,1.0
0.24497867,2.0,1.0
0.5183231,0.0,1.0
0.15955372,6.0,1.0
0.31506914,0.0,1.0
0.0,0.0,1.0
3.706114,3.0,1.0
0.04430596,0.0,1.0
0.1103977,0.0,1.0
1.9080495,0.0,1.0
2.5670629,0.0,1.0
0.0,2.0,1.0
2.063282,0.0,1.0
8.501374,0.0,1.0
3.1415927,0.0,1.0
0.0,0.0,1.0
0.4081491,0.0,1.0
0.21422553,4.0,1.0
0.8668502,0.0,1.0
2.2455373,1.0,1.0
2.4243488,0.0,1.0
0.35146493,2.0,1.0
3.9529078,1.0,1.0
0.058755822,0.0,1.0
1.4230958,0.0,1.0
0.0,0.0,1.0
1.673293,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
3.1415927,0.0,1.0
3.1415927,0.0,1.0
0.18382306,0.0,1.0
6.2399597,2.0,1.0
1.8925469,0.0,1.0
2.8737934,0.0,1.0
0.0,3.0,1.0
0.5577166,0.0,1.0
0.0,0.0,1.0
1.1875122,0.0,1.0
0.13059573,1.0,1.0
0.124604724,0.0,1.0
0.65201056,0.0,1.0
1.1071488,0.0,1.0
1.3734008,0.0,1.0
0.28714728,0.0,1.0
1.5605086,0.0,1.0
0.6020954,1.0,1.0
0.8886494,0.0,1.0
0.12811576,2.0,1.0
0.0,1.0,1.0
0.61836445,0.0,1.0
0.051523782,0.0,1.0
2.2747424,0.0,1.0
0.5183231,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
7.246837,0.0,1.0
0.8639926,0.0,1.0
0.14121032,0.0,1.0
0.11650887,0.0,1.0
0.18639298,0.0,1.0
0.108776644,0.0,1.0
0.8468798,2.0,1.0
0.2415911,1.0,1.0
0.0,0.0,1.0
0.8230148,0.0,1.0
0.37158623,5.0,1.0
1.5707964,0.0,1.0
0.0,0.0,1.0
0.18333033,0.0,1.0
0.047003683,0.0,1.0
0.09545372,0.0,1.0
0.0,0.0,1.0
0.01687204,0.0,1.0
0.14281197,0.0,1.0
0.0,0.0,1.0
0.054752216,0.0,1.0
0.038036615,0.0,1.0
0.0,0.0,1.0
0.09858052,0.0,1.0
0.19395915,0.0,1.0
0.48130226,0.0,1.0
0.13478395,0.0,1.0
2.7755576E-17,1.0,1.0
1.110223E-16,0.0,1.0
1.6286018,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.41630957,0.0,1.0
0.33693755,1.0,1.0
6.358045,2.0,1.0
3.1415927,0.0,1.0
3.1808596,5.0,1.0
1.1071488,0.0,1.0
0.3386711,0.0,1.0
2.2455373,0.0,1.0
0.90092725,0.0,1.0
1.5707964,0.0,1.0
1.0642034,0.0,1.0
1.1351135,0.0,1.0
2.5585842,0.0,1.0
1.4237397,0.0,1.0
0.74969906,6.0,1.0
0.30366704,0.0,1.0
0.1024967,0.0,1.0
0.70458263,0.0,1.0
0.1344816,7.0,1.0
0.0,4.0,1.0
0.0,0.0,1.0
0.7494475,0.0,1.0
0.0,0.0,1.0
1.6678026,1.0,1.0
4.4837537,7.0,1.0
2.6224465,3.0,1.0
0.8230148,3.0,1.0
0.8230148,0.0,1.0
2.0419626,0.0,1.0
0.32564157,2.0,1.0
0.0,0.0,1.0
0.32564157,0.0,1.0
0.2950902,0.0,1.0
0.44237423,1.0,1.0
0.48631376,3.0,1.0
4.1361437,2.0,1.0
1.850548,0.0,1.0
0.26625204,0.0,1.0
0.0,0.0,1.0
0.17294833,0.0,1.0
0.06289166,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.21866895,0.0,1.0
0.19990812,0.0,1.0
0.64739215,0.0,1.0
1.0040671,0.0,1.0
1.0040671,0.0,1.0
1.4321566,0.0,1.0
0.49934673,2.0,5.0
0.49934673,0.0,5.0
0.23309468,0.0,5.0
0.6173317,2.0,5.0
8.969864,6.0,5.0
0.41689807,0.0,5.0
0.0,1.0,5.0
0.7992862,0.0,5.0
1.262838,0.0,5.0
0.37739596,0.0,5.0
0.18164884,0.0,5.0
4.4293194,0.0,5.0
0.07261705,0.0,5.0
0.19990812,0.0,5.0
0.16183743,0.0,5.0
0.7654578,0.0,5.0
0.3498556,0.0,5.0
2.540264,0.0,5.0
0.0,0.0,5.0
1.7559055,2.0,5.0
0.35103837,0.0,5.0
0.5350334,0.0,5.0
0.4266275,0.0,5.0
3.0353947,0.0,5.0
0.90092725,0.0,5.0
0.20686251,0.0,5.0
1.4986463,2.0,5.0
0.062243167,0.0,5.0
0.79583514,0.0,5.0
3.9195805,0.0,5.0
0.21840636,0.0,5.0
3.2771204,6.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.5838705,2.0,5.0
0.7363733,1.0,5.0
0.27211976,8.0,5.0
0.4549142,0.0,5.0
1.2403086,2.0,5.0
1.0040671,1.0,5.0
0.23860933,0.0,5.0
0.0,0.0,5.0
0.15979795,0.0,5.0
1.0040671,0.0,5.0
0.0,0.0,5.0
5.691045,0.0,5.0
0.048219964,0.0,5.0
0.17636615,0.0,5.0
0.64739215,2.0,5.0
0.37230307,2.0,5.0
1.2804792,4.0,5.0
0.0,0.0,5.0
0.054804593,0.0,5.0
1.5707964,0.0,5.0
9.37571,4.0,5.0
0.0,0.0,5.0
1.5545378,5.0,5.0
0.76306283,5.0,5.0
0.047346137,0.0,5.0
1.8295672,0.0,5.0
1.566591,0.0,5.0
0.3145043,0.0,5.0
4.103489,2.0,5.0
0.17636615,2.0,5.0
0.34480295,4.0,5.0
0.23309468,2.0,5.0
3.1415927,7.0,5.0
0.0,0.0,5.0
0.47087115,4.0,5.0
2.5804226,0.0,5.0
0.0,0.0,5.0
0.072851405,0.0,5.0
0.0049786414,0.0,5.0
0.06419105,1.0,5.0
7.5729885,9.0,5.0
0.0,2.0,5.0
4.3008003,0.0,5.0
0.50939035,0.0,5.0
0.6520228,2.0,5.0
6.9697485,2.0,5.0
0.26625204,0.0,5.0
0.13552772,0.0,5.0
0.33109608,0.0,5.0
0.0,0.0,5.0
1.4702435,15.0,5.0
0.0,0.0,5.0
1.1416539,0.0,5.0
0.70189995,0.0,5.0
0.13313168,0.0,5.0
0.18300392,2.0,5.0
0.3496738,0.0,5.0
4.526804,2.0,5.0
0.9643045,0.0,5.0
0.17809294,0.0,5.0
1.836758,0.0,5.0
1.9228406,5.0,5.0
0.0,0.0,5.0
0.06562894,0.0,5.0
3.8634117,2.0,5.0
0.17636615,0.0,5.0
0.3498556,0.0,5.0
9.228782,6.0,5.0
3.3615243,4.0,5.0
0.4549142,0.0,5.0
0.0,0.0,5.0
3.964444,2.0,5.0
0.13863973,4.0,5.0
0.0,0.0,5.0
0.23860933,0.0,5.0
0.09339327,0.0,5.0
0.13863973,0.0,5.0
0.11343499,0.0,5.0
2.5371993,0.0,5.0
2.593402,0.0,5.0
0.46117038,0.0,5.0
0.0,0.0,5.0
1.5707964,1.0,5.0
0.062243167,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
1.1182184,3.0,5.0
1.5753956,1.0,5.0
0.2624594,0.0,5.0
0.49934673,0.0,5.0
0.2624594,0.0,5.0
4.2075825,2.0,5.0
0.5088706,2.0,5.0
0.1446774,0.0,5.0
1.3539227,0.0,5.0
2.681784,2.0,5.0
1.385155,0.0,5.0
0.0,0.0,5.0
0.35383964,0.0,5.0
0.082381934,0.0,5.0
0.0,0.0,5.0
1.5484318,2.0,5.0
2.2181885,0.0,5.0
2.9652264,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
1.2426764,2.0,5.0
3.718539,0.0,5.0
0.0,0.0,5.0
3.8930278,0.0,5.0
1.110223E-16,0.0,5.0
0.6520228,0.0,5.0
0.3520443,1.0,5.0
0.093622215,0.0,5.0
0.13059573,2.0,5.0
0.12029548,0.0,5.0
0.40369573,4.0,5.0
1.7837094,4.0,5.0
0.67114383,2.0,5.0
3.6390727,0.0,5.0
3.428422,0.0,5.0
0.23860933,0.0,5.0
1.709436,0.0,5.0
3.973903,0.0,5.0
0.93804747,0.0,5.0
0.49934673,0.0,5.0
0.97379845,0.0,5.0
0.13552772,0.0,5.0
4.4738345,2.0,5.0
5.0622444,2.0,5.0
0.7316864,0.0,5.0
0.0,0.0,5.0
0.48744333,2.0,5.0
3.1125429,0.0,5.0
0.33280098,3.0,5.0
0.0,0.0,5.0
1.2908932,1.0,5.0
0.6520228,2.0,5.0
0.0,0.0,5.0
0.040979322,0.0,5.0
3.9478211,2.0,5.0
0.49934673,0.0,5.0
0.50939035,2.0,5.0
1.3539227,0.0,5.0
0.048219964,0.0,5.0
0.15302315,0.0,5.0
0.023494987,0.0,5.0
0.062243167,0.0,5.0
0.44825804,0.0,5.0
0.9837202,4.0,5.0
1.4105095,0.0,5.0
4.7619705,1.0,5.0
1.7083831,2.0,5.0
0.89187473,3.0,5.0
0.40442207,0.0,5.0
0.7937727,0.0,5.0
1.8825033,0.0,5.0
0.65984845,0.0,5.0
2.9599438,2.0,5.0
2.8238947,6.0,5.0
2.642246,0.0,5.0
2.8143256,4.0,5.0
0.11415127,2.0,5.0
0.27416745,0.0,5.0
0.22791184,0.0,5.0
0.5013799,0.0,5.0
0.17567816,0.0,5.0
0.5800028,0.0,5.0
0.54196507,0.0,5.0
3.028779,0.0,5.0
0.52622175,0.0,5.0
0.52622175,4.0,5.0
5.3262076,1.0,5.0
1.2878605,0.0,5.0
0.3498556,2.0,5.0
0.6874151,2.0,5.0
0.26211983,0.0,5.0
0.3498556,2.0,5.0
0.5393358,2.0,5.0
0.050840423,0.0,5.0
0.04474623,0.0,5.0
1.6817971,0.0,5.0
0.17636615,0.0,5.0
0.64739215,4.0,5.0
0.15694766,1.0,5.0
0.0,0.0,5.0
0.0127583705,0.0,5.0
0.4549142,0.0,5.0
3.4270556,0.0,5.0
3.2529316,2.0,5.0
0.17636615,0.0,5.0
0.8913328,15.0,5.0
0.0,0.0,5.0
0.17636615,1.0,5.0
0.64739215,1.0,5.0
0.0,0.0,5.0
0.25997612,0.0,5.0
1.4601392,0.0,5.0
0.062243167,0.0,5.0
1.0040671,2.0,5.0
0.0,0.0,5.0
0.011355365,0.0,5.0
3.9464219,2.0,5.0
1.0040671,2.0,5.0
2.023752,3.0,5.0
0.6520228,0.0,5.0
0.0,0.0,5.0
0.02920222,0.0,5.0
0.25859675,0.0,5.0
0.17636615,1.0,5.0
0.44477254,2.0,5.0
0.49934673,3.0,5.0
0.07289199,2.0,5.0
0.32152548,14.0,5.0
2.9441307,2.0,5.0
0.0,0.0,5.0
1.6203778,1.0,5.0
1.5707964,3.0,5.0
0.0,0.0,5.0
0.481699,2.0,5.0
0.3520443,1.0,5.0
0.23860933,0.0,5.0
1.7454685,0.0,5.0
1.8562592,0.0,5.0
0.0,0.0,5.0
4.2075825,9.0,5.0
1.3561114,0.0,5.0
0.70189995,2.0,5.0
0.03603246,0.0,5.0
0.17670886,0.0,5.0
0.4585667,0.0,5.0
0.59335065,0.0,5.0
1.1738454,1.0,5.0
2.1150546,0.0,5.0
1.4731451,4.0,5.0
0.0,0.0,5.0
2.9697955,0.0,5.0
0.92374915,0.0,5.0
0.49934673,0.0,5.0
0.49934673,6.0,5.0
0.49934673,0.0,5.0
0.18164884,2.0,5.0
9.911124,8.0,5.0
0.11005667,0.0,5.0
4.028379,4.0,5.0
11.32588,8.0,5.0
0.14301687,0.0,5.0
3.1415927,0.0,5.0
0.08413303,0.0,5.0
0.18164884,0.0,2.0
0.0,0.0,2.0
1.6675868,14.0,2.0
8.39824,5.0,2.0
1.1787393,0.0,2.0
0.23860933,0.0,2.0
1.3539227,6.0,2.0
1.0040671,6.0,2.0
0.37724906,0.0,2.0
0.0,0.0,2.0
0.43513703,0.0,2.0
0.3498556,6.0,2.0
0.0,0.0,2.0
0.35276058,2.0,2.0
0.3498556,2.0,2.0
0.0,2.0,2.0
0.3498556,0.0,2.0
0.50008065,0.0,2.0
0.11010565,0.0,2.0
0.072851405,0.0,2.0
0.0,2.0,2.0
0.11010565,0.0,2.0
0.0,0.0,2.0
2.879853,2.0,2.0
0.3498556,0.0,2.0
0.3520443,0.0,2.0
0.86143464,2.0,2.0
2.2548063,2.0,2.0
0.37739596,2.0,2.0
0.5635376,0.0,2.0
0.28546286,2.0,2.0
0.5865286,0.0,2.0
1.6929619,0.0,2.0
0.5884649,0.0,2.0
0.0,0.0,2.0
0.24680023,0.0,2.0
2.7755576E-17,0.0,2.0
0.112087935,0.0,2.0
0.18670017,0.0,2.0
2.9585888,0.0,2.0
1.1192838,0.0,2.0
0.8216902,0.0,2.0
0.062243167,0.0,2.0
0.49738023,0.0,2.0
2.131983,2.0,2.0
1.6203778,7.0,2.0
3.1415927,0.0,2.0
0.11133888,0.0,2.0
0.0,0.0,2.0
0.49934673,2.0,2.0
15.304113,4.0,2.0
0.48849535,4.0,2.0
0.23860933,0.0,2.0
0.38291204,0.0,2.0
0.0,0.0,2.0
0.24680023,0.0,2.0
0.4585667,0.0,2.0
0.0,0.0,2.0
0.062243167,2.0,2.0
0.52622175,0.0,2.0
0.23860933,0.0,2.0
0.11343499,0.0,2.0
0.062243167,4.0,2.0
0.52622175,0.0,2.0
1.2426764,0.0,2.0
6.792576,6.0,2.0
3.0113811,0.0,2.0
8.209629,11.0,2.0
0.0784823,0.0,2.0
0.37158623,0.0,2.0
0.40716106,2.0,2.0
0.99552864,0.0,2.0
1.2009819,1.0,2.0
0.16064268,3.0,2.0
0.28546286,0.0,2.0
0.0,0.0,2.0
0.053733088,0.0,2.0
0.0,0.0,2.0
0.26892653,0.0,2.0
3.1415927,2.0,2.0
1.0040671,0.0,2.0
1.5707964,2.0,2.0
0.48849535,2.0,2.0
0.0,2.0,2.0
0.42282122,0.0,2.0
0.23860933,0.0,2.0
1.9949907,2.0,2.0
1.6707604,0.0,2.0
12.86186,6.0,2.0
0.0819059,2.0,2.0
0.110622264,0.0,2.0
0.63371074,1.0,2.0
4.553998,13.0,2.0
0.17636615,0.0,2.0
0.3520443,0.0,2.0
0.70189995,0.0,2.0
0.062243167,6.0,2.0
0.91354233,2.0,2.0
0.5827625,0.0,2.0
0.54547507,2.0,2.0
0.37739596,0.0,2.0
0.0,0.0,2.0
0.70189995,4.0,2.0
0.17567816,0.0,2.0
0.026351634,0.0,2.0
0.57637525,4.0,2.0
0.4549142,21.0,2.0
0.12786992,0.0,2.0
0.052599825,0.0,2.0
0.0,0.0,2.0
0.5305913,10.0,2.0
0.8161027,0.0,2.0
0.5245278,0.0,2.0
0.50939035,0.0,2.0
0.09545372,0.0,2.0
1.9325815,7.0,2.0
0.0,2.0,2.0
0.0,0.0,2.0
0.0,2.0,2.0
0.95426095,0.0,2.0
0.72116625,0.0,2.0
0.26625204,2.0,2.0
3.6409395,3.0,2.0
0.23309468,0.0,2.0
1.0374624,0.0,2.0
0.49934673,0.0,2.0
2.0124867,4.0,2.0
1.0040671,0.0,2.0
1.0040671,4.0,2.0
1.3961241,0.0,2.0
0.54636,0.0,2.0
0.3520443,0.0,2.0
0.5218226,0.0,2.0
0.3520443,0.0,2.0
0.8267775,4.0,2.0
0.23860933,0.0,2.0
0.23860933,0.0,2.0
0.91303253,2.0,2.0
0.0,0.0,2.0
0.3498556,0.0,2.0
0.16621996,0.0,2.0
0.23860933,0.0,2.0
0.23860933,0.0,2.0
0.9719297,2.0,2.0
0.23860933,0.0,2.0
0.11343499,0.0,2.0
0.5884649,0.0,2.0
0.11343499,0.0,2.0
0.59065366,2.0,2.0
0.0,0.0,2.0
0.027982516,0.0,2.0
0.13863973,2.0,2.0
0.52622175,0.0,2.0
0.0,0.0,2.0
0.0,1.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.3498556,7.0,2.0
0.0,2.0,2.0
0.48338464,0.0,2.0
0.11343499,0.0,2.0
1.0040671,0.0,2.0
1.2602185,2.0,2.0
0.35946852,0.0,2.0
0.6108152,8.0,2.0
0.3498556,2.0,2.0
0.0,4.0,2.0
0.0,4.0,2.0
0.7637589,2.0,2.0
0.066404685,5.0,2.0
0.67114383,0.0,2.0
3.1608036,2.0,2.0
0.053733088,0.0,2.0
0.7394626,2.0,2.0
0.82285136,0.0,2.0
0.38001344,2.0,2.0
0.0,0.0,2.0
3.4416075,2.0,2.0
6.0992765,4.0,2.0
0.49113786,2.0,2.0
0.5639893,0.0,2.0
0.56488097,4.0,2.0
1.5574052,0.0,2.0
0.52622175,3.0,2.0
0.062243167,0.0,2.0
0.062243167,0.0,2.0
0.11343499,0.0,2.0
0.3498556,0.0,2.0
0.0,3.0,2.0
0.3498556,8.0,2.0
0.48338464,0.0,2.0
0.48338464,4.0,2.0
0.0,2.0,2.0
0.3498556,2.0,2.0
0.3498556,0.0,2.0
0.0,0.0,2.0
1.1738454,0.0,2.0
1.709436,4.0,2.0
3.6872997,9.0,2.0
3.9836547,0.0,2.0
0.74468404,2.0,2.0
9.924125,12.0,2.0
4.900254,2.0,2.0
0.7806965,0.0,2.0
0.8148901,0.0,2.0
0.0,0.0,2.0
1.9319178,2.0,2.0
4.1226463,4.0,2.0
0.28546286,0.0,2.0
1.1233907,2.0,2.0
1.1160833,4.0,2.0
0.11343499,0.0,2.0
1.8004388,0.0,2.0
0.0,0.0,2.0
0.019802077,0.0,2.0
0.24172135,0.0,2.0
0.31866437,0.0,2.0
0.18714027,4.0,2.0
0.31322092,0.0,2.0
2.8312528,2.0,2.0
2.0204995,0.0,2.0
1.4321566,0.0,2.0
0.0,0.0,2.0
0.062243167,4.0,2.0
0.44926012,0.0,2.0
0.17636615,2.0,2.0
0.0,0.0,2.0
1.6558983,2.0,2.0
0.26956627,9.0,2.0
0.97379845,4.0,2.0
4.2075825,18.0,2.0
1.1466019,0.0,2.0
0.23860933,1.0,2.0
0.3498556,0.0,2.0
0.062243167,2.0,2.0
0.5185318,3.0,2.0
6.3653007,2.0,2.0
0.3482569,0.0,2.0
0.28546286,0.0,2.0
0.052599825,0.0,2.0
0.0,8.0,2.0
1.2813147,1.0,2.0
0.062243167,0.0,2.0
0.3498556,0.0,2.0
0.34236768,2.0,2.0
0.35276058,2.0,2.0
0.64739215,8.0,2.0
3.4592905,0.0,2.0
6.8397846,4.0,2.0
2.3472452,27.0,2.0
2.7144606,0.0,2.0
0.0,0.0,2.0
6.5861197,10.0,2.0
1.4925481,0.0,2.0
0.8445301,0.0,2.0
0.11343499,0.0,2.0
0.23860933,1.0,2.0
0.11343499,4.0,2.0
0.23860933,0.0,2.0
0.0,0.0,2.0
0.23860933,0.0,2.0
0.5884649,0.0,2.0
0.23860933,0.0,2.0
3.538411,0.0,2.0
0.0,4.0,2.0
3.1415927,12.0,2.0
12.452935,6.0,2.0
0.13758674,0.0,2.0
0.9874403,2.0,2.0
0.90313196,2.0,2.0
0.14763021,6.0,2.0
0.0,0.0,2.0
0.64739215,2.0,2.0
0.0,0.0,2.0
0.08381668,0.0,2.0
6.938894E-18,0.0,2.0
2.5016067,0.0,2.0
0.15641782,0.0,2.0
0.037839416,1.0,2.0
4.126443,0.0,2.0
0.9928944,0.0,2.0
0.062243167,2.0,2.0
0.032191537,0.0,2.0
1.9206519,2.0,2.0
0.5884649,0.0,2.0
0.062243167,0.0,2.0
2.5748634,3.0,2.0
0.23875622,0.0,2.0
0.0,0.0,2.0
3.1415927,0.0,2.0
0.76180613,0.0,2.0
2.9599438,0.0,2.0
0.0,0.0,2.0
0.23305708,0.0,2.0
0.29196802,1.0,2.0
0.33392155,2.0,2.0
0.5565993,9.0,2.0
0.7419473,0.0,2.0
1.5412192,2.0,2.0
0.52622175,0.0,2.0
2.4965978,35.0,2.0
2.5748634,2.0,2.0
2.5748634,0.0,2.0
1.3229681,9.0,2.0
0.22964244,8.0,2.0
1.3539227,0.0,2.0
1.6929619,0.0,2.0
0.70189995,0.0,2.0
0.3520443,3.0,2.0
0.3520443,0.0,2.0
1.262838,0.0,2.0
0.34229562,0.0,2.0
0.008403639,0.0,2.0
0.6938485,0.0,2.0
0.6415706,0.0,2.0
0.1837913,0.0,2.0
0.0,0.0,2.0
3.3768744,4.0,2.0
3.2844045,3.0,2.0
3.2721884,4.0,2.0
2.7755576E-17,0.0,2.0
0.16194752,0.0,2.0
0.0,0.0,2.0
3.3245966,0.0,2.0
0.57080966,4.0,2.0
0.0,0.0,2.0
0.25877088,4.0,2.0
0.11065722,0.0,2.0
0.11065722,12.0,2.0
0.13863973,0.0,2.0
0.48849535,0.0,2.0
0.3498556,0.0,2.0
0.0,0.0,2.0
2.5748634,0.0,2.0
1.3301805,2.0,2.0
3.030254,2.0,2.0
0.49934673,4.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
3.103824,7.0,2.0
0.0,2.0,2.0
0.0,0.0,2.0
10.051449,4.0,2.0
3.1415927,0.0,2.0
1.9206519,5.0,2.0
0.13352905,0.0,2.0
0.13059573,0.0,2.0
0.12029548,0.0,2.0
0.15979795,2.0,2.0
0.02920222,0.0,2.0
0.0,0.0,2.0
0.13059573,0.0,2.0
0.64739215,0.0,2.0
0.11415127,0.0,2.0
3.863399,6.0,2.0
0.07400907,0.0,2.0
0.0,0.0,2.0
2.5841327,1.0,2.0
0.0,2.0,2.0
0.0,2.0,2.0
0.31769788,0.0,2.0
6.4623885,10.0,2.0
3.1415927,2.0,2.0
3.9195418,14.0,2.0
0.9702957,2.0,2.0
0.3520443,0.0,2.0
0.16183743,0.0,2.0
0.24680023,4.0,2.0
0.59511423,0.0,2.0
0.13478395,0.0,2.0
0.0,0.0,2.0
0.626487,0.0,2.0
0.64739215,0.0,2.0
0.14508112,0.0,2.0
1.6615334,2.0,2.0
0.004341803,0.0,2.0
3.3860226,4.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
1.2182019,1.0,2.0
0.14848496,0.0,2.0
0.23860933,0.0,2.0
0.5884649,0.0,2.0
0.11343499,0.0,2.0
1.9276443,9.0,2.0
0.44339028,4.0,2.0
0.23860933,0.0,2.0
0.11343499,2.0,2.0
4.6465282,2.0,2.0
7.429924,6.0,2.0
0.0,0.0,2.0
0.6809955,4.0,2.0
0.49934673,0.0,2.0
0.49934673,0.0,2.0
3.1415927,2.0,2.0
0.0,0.0,2.0
5.14563,2.0,2.0
0.0,2.0,2.0
4.9316597,4.0,2.0
0.23860933,2.0,2.0
0.0,0.0,2.0
0.3138855,0.0,2.0
3.1810687,2.0,2.0
0.057505824,0.0,2.0
0.2253328,6.0,2.0
0.0,2.0,2.0
2.4924505,0.0,2.0
0.0,0.0,2.0
3.1415927,0.0,2.0
1.8295672,0.0,2.0
0.3498556,0.0,2.0
6.324165,2.0,2.0
0.02920222,2.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.052277904,0.0,2.0
0.0,0.0,2.0
0.11343499,0.0,2.0
0.46825176,0.0,2.0
1.8094057,0.0,2.0
0.5590448,2.0,2.0
1.7526888,2.0,2.0
1.709436,0.0,2.0
1.3539227,2.0,2.0
0.3498556,0.0,2.0
4.569577,0.0,2.0
0.0,0.0,2.0
0.05637256,0.0,2.0
1.127095,0.0,2.0
0.84828204,0.0,2.0
0.52622175,4.0,2.0
1.9228406,2.0,2.0
2.1832652,0.0,2.0
0.49934673,0.0,2.0
0.98320013,0.0,2.0
3.1602902,13.0,2.0
0.3498556,0.0,2.0
1.5707964,2.0,2.0
4.65334,2.0,2.0
0.3498556,0.0,2.0
0.0,1.0,2.0
0.3520443,0.0,2.0
0.3498556,1.0,2.0
1.0040671,2.0,2.0
0.040979322,0.0,2.0
4.637927,2.0,2.0
3.1415927,0.0,2.0
0.33693755,0.0,2.0
0.0,2.0,2.0
0.7654578,4.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
1.8094057,4.0,2.0
1.9437276,12.0,2.0
2.57814,6.0,2.0
0.50939035,0.0,2.0
12.993491,27.0,2.0
0.0,2.0,2.0
3.4078448,0.0,2.0
0.2624594,0.0,2.0
1.7583796,4.0,2.0
0.0,0.0,2.0
1.4321566,0.0,2.0
0.23860933,0.0,2.0
0.062243167,0.0,2.0
2.5016067,0.0,2.0
0.13059573,0.0,2.0
1.5077268,2.0,2.0
