Path length vs. Time spent from (100, 302) to (330, 323)
2.9185193,103.75394,5.0
0.0,0.0,5.0
0.0,0.0,5.0
3.377779,103.75394,5.0
11208.919,214.1795,5.0
0.0,0.0,5.0
6.0,53.0,5.0
24.0,190.31682,5.0
0.0,0.0,5.0
4.4592595,151.41791,5.0
13.0,32.0,5.0
0.0,0.0,5.0
4.0,33.0,5.0
0.0,0.0,5.0
2.0,22.0,5.0
26.0,240.14536,5.0
6.0,0.0,5.0
15.0,0.0,5.0
0.06428571,34.673843,5.0
2.0,53.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
5.0,21.0,5.0
14.918519,375.01215,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
1.210052,198.08696,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
16.0,190.65198,5.0
33.0,570.7851,5.0
7.0,53.0,5.0
0.0,0.0,5.0
14.918519,304.6733,5.0
5.9185195,89.67331,5.0
0.0,0.0,5.0
7.8370385,106.02278,5.0
0.918519,103.12907,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.45925918,37.832478,5.0
4.0,73.43024,5.0
0.0,0.0,5.0
4.0,0.0,5.0
10.0,357.365,5.0
0.0,0.0,5.0
4.0,0.0,5.0
0.3685667,93.851585,5.0
1.5636364,216.805,5.0
2.0,0.0,5.0
9.0,219.81126,5.0
0.91851836,46.212063,5.0
6.0,18.0,5.0
10.91852,157.7337,5.0
2250.0,66.0,5.0
14.0,332.33884,5.0
13.0,67.44627,5.0
3.0,32.0,5.0
3.0,0.0,5.0
0.0,0.0,5.0
2.0,67.44627,5.0
0.0,0.0,5.0
4.0,0.0,5.0
0.0,0.0,5.0
6.0,156.08011,5.0
8.0,27.658634,5.0
19.0,377.432,2.0
2.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
2.0,22.0,2.0
0.0,0.0,2.0
6.0,91.65863,2.0
2.0,67.44627,2.0
0.0,0.0,2.0
0.0,0.0,2.0
6.0,0.0,2.0
0.0,0.0,2.0
10.0,0.0,2.0
0.0,0.0,2.0
2.0,0.0,2.0
2.1022727,50.466896,2.0
6.0,0.0,2.0
0.0,0.0,2.0
2.0,22.0,2.0
5.7133803,592.30396,2.0
6.0,67.44627,2.0
0.9185193,36.307663,2.0
3.8370383,144.72435,2.0
0.9185193,63.17951,2.0
0.0,0.0,2.0
6.459259,100.00426,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
3.0,33.0,2.0
0.0,0.0,2.0
2.0,0.0,2.0
0.0,0.0,2.0
15.0,339.89255,2.0
0.0,0.0,2.0
4.918519,237.12189,2.0
32.31114,126.379234,2.0
0.0,0.0,2.0
2.0,46.615448,2.0
0.0,0.0,2.0
2.0,0.0,2.0
8.0,67.44627,2.0
0.0,0.0,2.0
4.9185185,131.49442,2.0
0.0,0.0,2.0
2.9185193,72.362175,2.0
7.918519,86.918236,2.0
2.0,0.0,2.0
4.0,0.0,2.0
0.0,0.0,2.0
3.0,503.95636,2.0
0.0,0.0,2.0
0.0,0.0,2.0
27.578571,35.280144,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
4.4592595,132.44011,2.0
7.3777785,395.13046,2.0
2.0,0.0,2.0
2.2045455,48.371548,2.0
0.34615386,42.038906,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
3.0,33.0,2.0
9.0,88.973206,2.0
4.0,43.0,2.0
6.0,138.43024,2.0
42.918518,543.0179,2.0
0.0,0.0,2.0
2.0,33.0,2.0
2.0,0.0,2.0
0.0,0.0,2.0
3.0,0.0,2.0
0.0,0.0,2.0
6.0,67.44627,2.0
0.0,0.0,2.0
4.0,0.0,2.0
0.91851926,89.67331,2.0
7.0,134.89255,2.0
4.4366198,126.29409,2.0
2.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
2.4592595,191.72716,2.0
3.0,0.0,2.0
4.0,0.0,2.0
2.0,0.0,2.0
0.0,0.0,2.0
7.0,0.0,2.0
2.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.91851807,25.628136,2.0
3.6740773,72.615326,2.0
16.837038,177.18417,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.25961533,37.944912,2.0
0.15000005,34.089634,2.0
0.0,0.0,2.0
0.0,0.0,2.0
2.0,0.0,2.0
14.0,212.16139,2.0
1.081481,121.42605,2.0
0.0,0.0,2.0
0.0,0.0,2.0
2.0,32.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
2.0,0.0,2.0
2.0,0.0,2.0
2.0,53.0,2.0
1.8370366,46.00851,2.0
0.0,0.0,2.0
0.0,0.0,2.0
4.0,53.0,2.0
0.0,0.0,2.0
2.0,0.0,2.0
14.0,99.44627,2.0
0.0,0.0,2.0
5.0,65.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
25.0,324.32513,2.0
0.9185188,76.77465,2.0
0.0,0.0,2.0
0.0,0.0,2.0
10.0,65.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
4.0,100.44627,2.0
0.0,0.0,2.0
4.0,27.658634,2.0
3.0,0.0,2.0
6.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
15.0,180.43024,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
2.0,33.0,2.0
12.0,86.0,2.0
12.0,107.276024,2.0
0.0,0.0,2.0
0.0,0.0,2.0
2.0,43.0,2.0
3.0,138.0,2.0
2.2962983,72.615326,2.0
7.0,102.58989,2.0
0.0,0.0,2.0
4.0,83.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
5.0,0.0,2.0
0.0,0.0,2.0
3.9185188,102.22933,2.0
0.0,0.0,2.0
2.3041208,666.6841,2.0
0.0,0.0,2.0
0.15000005,34.089634,2.0
0.0,0.0,2.0
2.0,119.36499,2.0
0.0,0.0,2.0
2.0,0.0,2.0
0.0,0.0,2.0
7.0,132.44627,2.0
0.9185193,36.307663,2.0
0.9185193,36.307663,2.0
10.918519,367.0773,2.0
3.0,0.0,2.0
14.918519,226.8347,2.0
5.3777776,334.92065,2.0
14.0,547.8942,2.0
6.0,134.89255,2.0
2.0,0.0,2.0
2.0,67.44627,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
1.8370361,25.628136,2.0
2.918518,25.628136,2.0
2.0,0.0,2.0
0.0,0.0,2.0
9.0,44.0,2.0
5.0,44.0,2.0
0.1913582,35.941452,2.0
1.5633802,452.21432,2.0
6.9185185,64.04814,2.0
2.296297,100.355804,2.0
8.0,0.0,2.0
2.0,33.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
3.0,0.0,2.0
0.4592596,72.362175,2.0
0.0,0.0,2.0
9.918519,176.48744,2.0
3.6740754,174.88078,2.0
2.0,47.539455,2.0
2.0,38.470768,2.0
0.0,0.0,2.0
1.9646099,290.7302,2.0
0.0,0.0,2.0
0.0,0.0,2.0
6.0,65.0,2.0
4.9185195,109.73791,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
2.0,18.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
2.0,86.0,3.0
0.9185184,28.904156,3.0
0.0,0.0,3.0
10.0,27.658634,3.0
0.9185193,36.307663,3.0
0.0,0.0,3.0
2.0,0.0,3.0
2.0,0.0,3.0
0.0,0.0,3.0
16.0,334.91617,3.0
4.0,119.86353,3.0
0.9185192,72.362175,3.0
8.0,68.53946,3.0
4.0,172.0,3.0
6.9185195,341.823,3.0
0.0,0.0,3.0
0.6204292,114.82945,3.0
5.0,0.0,3.0
2.2962983,72.615326,3.0
0.0,0.0,3.0
23.377779,57.30765,3.0
6.0,37.0,3.0
4.0,37.0,3.0
1.0,0.0,3.0
0.0,0.0,3.0
2.0,47.539455,3.0
19.0,293.38632,3.0
2.0,0.0,3.0
0.25174794,58.116436,3.0
0.0,0.0,3.0
16.192858,710.4743,3.0
0.55856633,95.2017,3.0
0.0,0.0,3.0
16.935715,624.6452,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
1.4592593,64.04814,3.0
0.0,0.0,3.0
0.0,0.0,3.0
17.0,136.42534,3.0
6.0,21.0,3.0
0.4592592,28.904156,3.0
2.0,0.0,3.0
8.918518,49.904156,3.0
8.377778,208.0127,3.0
3.0,0.0,3.0
26.0,416.79822,3.0
0.0,0.0,3.0
21.0,299.4936,3.0
3.9185183,165.85062,3.0
14.0,239.44627,3.0
11.0,86.71512,3.0
0.0,0.0,3.0
3.0,18.0,3.0
1.0,0.0,3.0
2.0,86.0,3.0
5.9185185,239.00426,3.0
2.296296,63.173027,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
6.918519,103.75393,3.0
14.918518,165.64525,3.0
13.0,27.658634,3.0
0.0,0.0,3.0
6.0,87.86353,3.0
2.0,0.0,3.0
10.918518,91.70678,3.0
13.918519,298.3747,3.0
0.0,0.0,3.0
0.0,0.0,3.0
6.621431,28.964916,3.0
0.0,0.0,3.0
4.8071427,1264.3145,3.0
0.17307691,40.481594,3.0
1.744856,462.08798,3.0
1.744856,439.66565,3.0
0.38818687,78.10952,3.0
0.0,0.0,3.0
0.0,0.0,3.0
2.0,680.66766,3.0
7.8714285,665.6436,3.0
0.12857148,28.964916,3.0
2.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
2.0,0.0,3.0
26.214817,101.307655,4.0
8.0,57.870544,4.0
0.0,0.0,4.0
3.6740723,25.628136,4.0
0.9204547,48.371548,4.0
18.674078,159.1782,4.0
3.0,0.0,4.0
0.0,0.0,4.0
6.9310694,232.53276,4.0
21.145454,74.05716,4.0
7.2526217,558.27515,4.0
