Path length vs. Time spent from (330, 302) to (560, 323)
0.0606056,3.9912367,3.0
7.8740506,146.56966,3.0
0.30302638,20.477142,3.0
4.0504255,1004.0216,3.0
3.4003253,256.45627,3.0
0.6647043,36.808468,3.0
0.7128711,36.567226,3.0
0.7128711,36.567226,3.0
2.5346534,18.0,3.0
2.0444434,109.47951,3.0
1.8370361,100.0922,3.0
2.9185176,96.899605,3.0
4.1212115,72.75748,3.0
12.258135,97.58176,3.0
1.3333315,227.12569,3.0
3.3994298,440.3288,3.0
0.9880948,41.310997,3.0
0.18181616,48.535797,3.0
1.9244325,1084.3673,3.0
0.25514084,36.283615,3.0
0.9147142,257.46277,3.0
0.6108949,157.92905,3.0
30.60035,402.3581,4.0
42.34072,84.75217,4.0
13.0034075,197.7534,4.0
452.47382,764.9746,4.0
38.0074,231.68317,4.0
22.33333,204.41968,4.0
1.9105885,21.444426,4.0
812.8558,561.3335,4.0
31.639053,215.95488,4.0
5.194378,270.56284,4.0
31.909082,107.69821,4.0
2.7477043,177.59079,4.0
28.938972,445.24573,4.0
62.122047,314.5546,4.0
33.466667,157.44095,4.0
34.96969,157.90285,4.0
13.797989,129.57751,4.0
1.1761961,16.02828,4.0
1.4573941,54.252106,4.0
13.233334,175.0,4.0
3.7251318,92.44565,4.0
4.9655232,252.59386,4.0
1.4545287,29.075243,4.0
14.067524,221.31215,4.0
11.1234455,194.40556,4.0
0.48484612,28.548918,4.0
1.4814637,18.939056,4.0
25.548143,293.08575,4.0
0.21997581,19.11861,1.0
3.0,0.0,1.0
0.0,0.0,1.0
3.1420872,166.0405,1.0
0.18181725,9.593906,1.0
0.29629388,20.400463,1.0
0.79259175,85.45026,1.0
0.18181701,8.822056,1.0
0.21997595,9.464586,1.0
2.8640504,151.75847,1.0
7.519865,1352.5809,1.0
0.29629427,32.830925,1.0
1.2962942,32.830925,1.0
2.3612196,236.55235,1.0
0.6455281,232.07251,1.0
3.6909637,270.56284,1.0
3.4107144,320.35904,1.0
0.6666658,95.2685,1.0
0.99999857,227.12569,1.0
0.69096386,270.56284,1.0
2.5651925,306.18555,1.0
3.6963022,308.86002,1.0
0.61728376,80.26691,1.0
1.6074039,160.34798,1.0
0.86411273,256.49362,1.0
5.8554854,311.90237,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
1.4182994,233.44917,1.0
0.99999857,227.12569,1.0
13.050947,952.2172,1.0
6.8641963,83.36867,1.0
0.0,0.0,1.0
0.7069252,51.960213,1.0
0.43828675,141.74303,1.0
3.2885714,155.0,1.0
0.9582178,36.0,1.0
5.2583966,96.56137,1.0
0.24324329,21.06689,1.0
4.1398454,820.45056,1.0
3.8066576,161.87582,1.0
0.697788,133.74506,1.0
2.0987642,33.193287,1.0
2.1259248,236.82251,1.0
6.2068396,364.17908,1.0
1.6123711,422.64758,1.0
0.06060548,4.4121456,1.0
1.459258,62.014053,1.0
0.18181713,11.279828,1.0
0.4591839,37.75821,1.0
0.7741065,175.39005,1.0
1.3777759,130.70729,1.0
2.7925923,47.402122,1.0
0.9185177,58.30054,1.0
1.823514,653.527,1.0
0.34118754,29.04913,1.0
1.168421,152.09433,1.0
2.942675,150.04716,1.0
0.87061,314.0,1.0
4.2386765,1005.8864,1.0
5.395057,49.60875,1.0
0.2199763,17.818808,1.0
3.8370333,54.60732,1.0
2.4781115,75.54415,1.0
0.18181735,7.50998,1.0
4.0,143.1277,1.0
0.098764755,16.415462,1.0
5.575306,170.51782,1.0
0.09876521,5.874662,1.0
13.631941,3460.1272,1.0
0.12121055,40.954285,1.0
1.3038491,21.685667,1.0
3.2805822,41.374325,1.0
0.9185175,85.11045,1.0
0.121211424,11.279828,1.0
0.19752838,27.194427,1.0
4.197529,24.783806,1.0
8.19753,95.11702,1.0
1.8370348,82.54018,1.0
1.7440679,488.42245,1.0
0.19752896,19.902805,1.0
0.1975294,14.081852,1.0
1.0,38.470768,1.0
0.45925903,106.28052,1.0
2.765431,76.79598,1.0
0.36363497,5.333313,1.0
1.0940899,78.0393,1.0
5.19753,64.99487,1.0
6.296293,104.64439,1.0
0.19752838,27.194427,1.0
3.2199757,68.07256,1.0
4.181817,34.639915,1.0
10.286539,130.66666,1.0
0.35690057,16.101234,1.0
1.2646308,25.779884,1.0
0.37934408,47.51566,1.0
1.6791053,89.50358,1.0
0.0,0.0,1.0
2.8370352,53.73328,1.0
6.2754164,248.70253,1.0
0.4242402,8.537455,1.0
38.40337,578.83374,1.0
6.987609,332.0,1.0
0.09876521,5.874662,1.0
0.3950587,16.295603,1.0
0.0,0.0,1.0
13.296294,11.282554,1.0
2.5851836,46.31824,1.0
0.1212116,6.321624,1.0
1.0696939,200.59396,1.0
1461.5299,330.20505,1.0
0.0,0.0,1.0
0.12121071,9.648441,1.0
8.0,0.0,1.0
0.0,0.0,1.0
5.333332,124.57194,1.0
0.45925903,25.902372,1.0
7.125925,87.095055,1.0
0.15937065,13.666287,1.0
1.5580239,67.52692,1.0
1.2518512,41.333313,1.0
0.5925869,12.637223,1.0
1.258135,95.362946,1.0
1.3950589,14.845064,1.0
0.19752985,13.94921,1.0
0.29629356,17.51059,1.0
2.2962937,59.012676,1.0
1.3777759,130.70729,1.0
1.0987648,10.994877,1.0
0.9999992,52.683502,1.0
0.18181713,11.279828,1.0
4.417504,15.856737,1.0
0.098764166,8.620251,1.0
3.098765,66.99487,1.0
0.12121115,21.386616,1.0
7.1259246,59.119476,1.0
0.060605463,8.605335,1.0
1.1162791,256.35022,1.0
6.2994285,196.92137,1.0
0.773399,157.15422,1.0
0.57434726,193.99791,1.0
9.619102,1129.0,1.0
3.393939,193.38538,1.0
2.121211,6.321591,1.0
1.1818174,90.30657,1.0
4.9999995,172.93356,1.0
0.36363497,5.333313,1.0
0.30302742,6.321591,1.0
1.2962943,83.41034,1.0
4.1593704,23.651949,1.0
1.5851837,52.597523,1.0
3.1212115,61.935383,1.0
1.9696951,72.71522,1.0
2.15937,12.936471,1.0
3.558023,69.9807,1.0
0.24313714,70.02,1.0
0.8239648,98.35248,1.0
0.19752975,8.576067,1.0
0.1975301,2.6666565,1.0
0.0,0.0,1.0
0.0,0.0,1.0
1.3777771,41.333313,1.0
0.29629517,5.333313,1.0
1.3777765,112.66023,1.0
5.3411875,76.78003,1.0
1.9791231,151.97267,1.0
4.3777766,96.10236,1.0
3.1212106,40.954285,1.0
1.376383,179.40652,1.0
0.12707183,46.0,1.0
2.023101,40.28351,1.0
1.8364725,177.47714,1.0
0.7850583,187.95601,1.0
1.2891691,130.5401,1.0
0.29629427,8.629455,1.0
0.39505848,16.26387,1.0
0.25813517,19.88262,1.0
5.511105,67.002235,1.0
2.0,34.0,1.0
0.3187413,13.666287,1.0
2.296294,15.126983,1.0
1.2962934,12.637223,1.0
3.622377,363.9741,1.0
0.19752909,33.329002,1.0
1.8370358,52.597523,1.0
0.18181655,21.386616,1.0
0.66666615,84.76104,1.0
0.30302855,11.279828,1.0
4.2581363,129.51457,1.0
0.121211186,20.24658,1.0
0.83792007,334.07803,1.0
1.4592575,184.0551,1.0
1.377776,254.11401,1.0
1.5851831,114.87238,1.0
7.159371,49.63706,1.0
1.7925919,120.48289,1.0
0.29629436,21.989754,1.0
0.35689834,16.725904,1.0
6.125925,110.15723,1.0
0.060605828,2.6666565,1.0
1.7821782,36.0,1.0
1.4476581,853.6164,1.0
1.8869206,213.75415,1.0
1.0800362,314.718,1.0
0.30302638,40.954285,1.0
1.2311888,437.0662,1.0
0.12121085,18.735998,1.0
0.29629284,74.659,1.0
0.12121055,20.477142,1.0
3.2288868,1108.4177,1.0
2.8610477,314.0,1.0
1.6280525,184.0942,1.0
0.12121147,13.835109,1.0
1.1166381,83.38465,1.0
3.5960646,270.74554,1.0
1.9729731,37.049713,1.0
1.9999987,68.533806,1.0
3.7016816,121.52315,1.0
0.30302855,11.279828,1.0
0.99999934,68.533806,1.0
0.39505917,21.989754,1.0
1.0987648,128.86545,1.0
2.3394291,212.19032,1.0
9.308333,193.44095,1.0
3.534807,110.0,1.0
21.116047,227.84016,1.0
0.5925876,12.203872,1.0
0.3187403,25.047916,1.0
0.53871816,6.935384,1.0
0.33333308,52.87297,1.0
0.1975301,2.6666565,1.0
0.39505717,12.533626,1.0
0.7901187,8.985268,1.0
6.2148123,93.858665,1.0
1.2581347,38.51237,1.0
6.1975293,3.9133751,1.0
0.0606057,11.171359,1.0
0.0,0.0,1.0
0.19752973,3.8416867,1.0
9.659928,77.2838,1.0
4.6631017,164.94116,1.0
2.0172803,107.773796,1.0
0.41750604,14.476315,1.0
0.18181644,8.824291,1.0
6.7878776,344.84558,1.0
11.979123,140.48235,1.0
6.558023,96.95086,1.0
3.417504,16.725904,1.0
0.15936996,16.725904,1.0
0.25813624,8.541319,1.0
4.8370337,99.62055,1.0
3.67407,85.11045,1.0
1.2518504,99.62055,1.0
0.2581341,19.237127,1.0
3.197529,51.59209,1.0
3.4175048,17.818808,1.0
7.1003337,149.24858,1.0
1.9185166,54.60732,1.0
0.5925872,19.56001,1.0
0.1975301,7.5424438,1.0
0.15936962,14.313616,1.0
0.43995124,15.856737,1.0
0.48484582,14.472973,1.0
1.3333324,68.533806,1.0
0.24242194,6.321591,1.0
2.9705544,196.26851,1.0
0.9999988,104.0725,1.0
0.6666662,34.266903,1.0
2.121211,31.160795,1.0
1.4701293,77.1608,1.0
0.83439,49.11231,1.0
2.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
4.197529,40.31861,5.0
14.918517,101.03536,5.0
0.66666615,51.03807,5.0
1.2424229,14.472973,5.0
0.31874093,16.27424,5.0
6.1882386,81.32397,5.0
0.121211454,7.2364864,5.0
0.0,0.0,5.0
8.486486,209.276,5.0
2.599986,643.1933,5.0
0.6666659,104.0725,5.0
0.5634096,36.57803,5.0
0.60769814,21.685667,5.0
0.5539653,25.779884,5.0
6.121211,122.311745,5.0
0.0,0.0,5.0
11.044443,209.96117,5.0
4.1603575,92.99439,5.0
1.0091743,220.18741,5.0
1.3762945,498.923,5.0
8.19753,163.83437,5.0
0.66666615,52.87297,5.0
1.3333327,61.6733,5.0
5.068027,100.674286,5.0
0.8429221,36.808468,5.0
0.5880121,86.57643,5.0
168.72726,164.01578,5.0
1.2132702,128.46492,5.0
13.409524,205.92938,5.0
0.0,0.0,5.0
0.0,0.0,5.0
8.116048,277.47168,5.0
4.0581384,252.60199,5.0
10.744186,239.6381,5.0
8.918517,251.55635,5.0
6.121212,98.742584,5.0
1.1212116,3.160812,5.0
2.8376315,92.52486,5.0
6.506683,1525.0248,5.0
0.1212107,16.758778,5.0
1.5612116,21.160812,5.0
0.1818174,6.321624,5.0
13.194805,273.3562,5.0
3.000703,664.2664,5.0
0.35643554,18.283613,5.0
6.7229433,164.21927,5.0
2.3187408,11.149861,5.0
12.19753,379.71625,5.0
0.71526194,157.0,5.0
0.31873956,49.07531,5.0
1.1212116,30.666656,5.0
17.243244,266.1303,5.0
2.8003035,743.9125,5.0
11.121211,208.51222,5.0
8.459259,106.36045,5.0
1.5851843,66.549255,5.0
0.31874067,13.087598,5.0
3.8484817,119.33078,5.0
0.6913535,120.94402,5.0
6.8641944,89.88715,5.0
2.3564355,18.283613,5.0
6.713178,221.3742,5.0
2.0,0.0,5.0
10.0,47.0,5.0
0.0,0.0,5.0
9.4864855,234.54973,5.0
3.5308628,597.96106,5.0
2.1661017,553.4338,5.0
1.0641022,309.9386,5.0
0.5925896,83.62686,5.0
1.3793455,60.664253,5.0
20.565762,276.79193,5.0
3.0091743,440.0,5.0
8.525469,395.3148,5.0
1.5084893,199.38052,5.0
2.8559055,22.336885,5.0
15.486486,303.25937,5.0
0.0,0.0,5.0
4.0814824,122.83473,5.0
2.1636364,655.641,5.0
0.32727274,60.50321,5.0
26.666666,388.35086,5.0
1.3333324,68.533806,5.0
1.2596725,77.866776,5.0
0.9322235,26.955957,5.0
0.17588645,32.55337,5.0
5.487561,396.56284,5.0
0.24242227,24.375912,5.0
6.8198195,115.20131,5.0
2.9185169,152.41588,5.0
0.0,0.0,5.0
6.666666,218.36299,5.0
7.8559055,49.842728,5.0
0.7128711,36.567226,5.0
2.8746822,1020.3766,5.0
6.4326982,309.49426,5.0
0.31254613,36.283615,5.0
0.098764814,7.7798843,5.0
12.7953,220.79044,5.0
7.333333,138.87297,5.0
0.45925876,47.035362,5.0
0.0,88.83473,5.0
8.0,369.56296,5.0
5.3565893,74.44565,5.0
0.0,0.0,5.0
0.4214611,36.524857,5.0
0.6628914,343.08948,5.0
1.3565892,128.44565,5.0
0.6105902,37.700928,5.0
1.728391,147.39935,5.0
3.5761719,238.11078,5.0
1.1751561,199.56322,5.0
0.6666662,68.533806,5.0
1.4117509,48.666656,5.0
0.6647043,36.808468,5.0
0.07619015,4.6452565,5.0
0.4713376,148.96951,5.0
3.531943,77.64555,5.0
6.333333,240.98338,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
8.999999,191.4225,5.0
31.999998,569.1321,5.0
0.9160836,204.49622,5.0
0.31874123,10.940696,5.0
10.666666,260.31973,5.0
2.1975296,43.981373,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
6.0606055,100.160904,5.0
3.121211,120.885925,5.0
2.842922,54.283615,5.0
0.35643566,18.0,5.0
0.71526194,157.0,5.0
8.027298,599.4485,5.0
6.121211,106.09018,5.0
0.0,0.0,5.0
9.060606,191.93593,5.0
1.6666656,68.533806,5.0
0.8559055,22.336885,5.0
1.7346939,19.176073,5.0
0.39505765,26.641459,5.0
2.1212106,20.477142,5.0
0.9160833,208.22107,5.0
10.834795,341.8882,5.0
13.19753,205.59465,5.0
2.1975298,4.2880335,5.0
67.46888,565.3228,5.0
11.085067,332.70755,5.0
1.9264865,36.524857,5.0
0.83439,49.11231,5.0
4.1609406,135.27185,5.0
0.9185177,75.448555,5.0
0.0,0.0,5.0
3.0,76.941536,5.0
0.0,0.0,5.0
6.666666,125.90151,5.0
7.864196,130.44653,5.0
0.47764686,21.991236,5.0
1.274448,205.8273,5.0
9.816594,133.49672,5.0
5.0340133,182.90599,5.0
5.8641953,89.08354,5.0
0.0,0.0,5.0
7.666666,174.1879,5.0
2.8559055,22.336885,5.0
0.5102818,36.0,5.0
2.3989081,314.13193,5.0
18.580551,581.0297,5.0
0.0,0.0,5.0
2.6666663,42.38052,5.0
0.21997641,10.940696,5.0
3.0530906,314.1827,5.0
1.4615377,321.58417,5.0
2.0250285,468.77435,5.0
0.8429221,36.808468,5.0
1.8614712,80.19295,5.0
12.0,269.45038,5.0
2.0,38.470768,5.0
5.666666,94.51262,5.0
5.259673,105.372635,5.0
4.4303017,51.438133,5.0
45.957813,202.74477,5.0
32.409523,128.75993,5.0
1.8641956,64.29389,5.0
0.9185174,33.714092,5.0
5.0,18.0,5.0
7.0,18.0,5.0
2.0,18.0,5.0
8.666666,133.91998,5.0
6.382675,148.48476,5.0
0.19752952,9.849278,5.0
3.239142,582.59564,5.0
1.5032675,163.64359,5.0
0.9129116,37.459686,5.0
2.5346534,157.0,5.0
1.2846308,219.07524,5.0
3.2596147,91.26445,5.0
0.55396515,26.063498,5.0
4.553965,26.063498,5.0
5.060606,196.61902,5.0
6.7952833,172.05391,5.0
2.3950593,7.7798843,5.0
2.4359403,26.856453,5.0
2.2558475,605.24316,5.0
4.4499097,81.779884,5.0
5.025196,82.61818,5.0
0.9867261,93.28394,5.0
4.3826222,372.18637,5.0
5.713178,164.53012,5.0
1.2475244,18.283613,5.0
9.333333,259.1879,5.0
4.666666,258.13492,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.45925876,47.035362,5.0
6.1975284,61.46953,5.0
10.356688,175.0,5.0
1.7964355,36.283615,5.0
16.558994,67.646935,5.0
5.2708335,186.0,5.0
1.4907639,36.283615,5.0
2.4676614,163.7299,5.0
0.66666615,55.25291,5.0
0.12121143,29.999153,5.0
3.533943,1021.75604,5.0
0.8429221,36.808468,5.0
4.718614,77.16081,5.0
4.666666,140.02849,5.0
0.0,0.0,5.0
11.194805,207.19252,5.0
2.1212115,3.160812,5.0
8.436174,1034.2317,5.0
0.8559055,22.336885,5.0
1.2892922,148.0,5.0
0.24242125,37.23592,5.0
3.1082382,502.6795,5.0
1.3564355,18.283613,5.0
11.486486,371.4534,5.0
3.0,0.0,5.0
2.0,0.0,5.0
21.0,237.44998,5.0
7.0420747,185.55887,5.0
0.0,0.0,5.0
9.666666,205.0336,5.0
6.1212115,30.666656,5.0
0.0,0.0,5.0
9.379631,694.16266,5.0
2.0911295,37.17607,5.0
0.48648655,18.524857,5.0
1.0231725,49.377434,5.0
6.5308614,205.58617,5.0
0.0,0.0,5.0
13.999999,125.90151,5.0
2.4885578,78.33687,5.0
2.9322236,26.955957,5.0
2.0661197,93.156425,5.0
1.8236276,149.1706,5.0
3.8277137,473.41415,5.0
1.175156,191.71606,5.0
2.530735,78.24028,5.0
6.121211,156.22227,5.0
6.0,38.470768,5.0
0.0,0.0,5.0
2.2962947,22.288034,5.0
0.91851807,25.902372,5.0
0.0,0.0,5.0
6.0,0.0,5.0
0.0,0.0,5.0
2.0,0.0,5.0
25.242422,292.20612,5.0
0.18181662,12.929851,5.0
6.7878776,67.617004,5.0
28.666666,639.14746,5.0
0.0,0.0,5.0
3.0,52.132095,5.0
0.0,0.0,5.0
0.0,0.0,2.0
0.0,0.0,2.0
36.0,652.779,2.0
16.12121,185.2929,2.0
3.0231724,77.87159,2.0
0.48648655,18.524857,2.0
10.417506,122.9407,2.0
7.5612116,21.160812,2.0
3.1996648,92.970505,2.0
1.4263566,92.891304,2.0
3.652729,112.70455,2.0
6.098765,7.7798843,2.0
0.8910888,36.567226,2.0
7.957824,149.00961,2.0
2.098765,7.7798843,2.0
2.3950593,15.559769,2.0
0.19752963,7.7798843,2.0
5.116278,217.33835,2.0
0.060605384,24.267899,2.0
1.128205,309.9386,2.0
2.0,0.0,2.0
3.9277024,1248.6542,2.0
0.2424211,40.954285,2.0
11.07738,250.46439,2.0
0.46618634,25.779884,2.0
0.7346939,19.176073,2.0
6.734693,202.00658,2.0
4.7878776,67.617004,2.0
4.1212115,72.75748,2.0
1.7068404,420.90576,2.0
2.1975286,9.469528,2.0
0.69135296,20.328838,2.0
1.1531527,43.743343,2.0
0.68401617,26.304739,2.0
0.9729731,37.049713,2.0
0.18181628,27.713627,2.0
0.42423695,40.954285,2.0
3.333332,935.36926,2.0
2.3187413,91.40819,2.0
3.6666644,131.56284,2.0
2.8289568,207.61266,2.0
3.0397286,174.03075,2.0
0.8429221,36.808468,2.0
2.6840155,56.945797,2.0
12.318741,207.3199,2.0
13.666666,171.0336,2.0
2.0,18.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
2.0,0.0,2.0
26.713179,428.05112,2.0
19.267298,138.22554,2.0
0.48648655,18.524857,2.0
3.3333316,246.63535,2.0
0.42423695,40.954285,2.0
0.24242201,27.713627,2.0
1.3333316,148.0962,2.0
0.67164177,36.0,2.0
2.9079475,36.808468,2.0
0.7321829,26.063498,2.0
1.2211804,36.524857,2.0
1.2211804,37.700928,2.0
4.842922,36.808468,2.0
0.55396515,26.063498,2.0
4.668303,77.68565,2.0
12.666666,112.51262,2.0
2.1212108,38.537296,2.0
34.607697,486.10553,2.0
0.4938245,18.479841,2.0
1.5851836,110.15723,2.0
3.8370342,91.01434,2.0
4.703705,1016.43585,2.0
1.0895523,18.212826,2.0
5.2052956,412.32333,2.0
0.19752848,9.469528,2.0
0.0,0.0,2.0
0.19752994,49.65168,2.0
0.39505988,99.30336,2.0
1.2857144,206.50029,2.0
4.0,18.0,2.0
2.121211,86.1608,2.0
2.689113,48.666656,2.0
5.009473,82.22553,2.0
2.3950593,15.559769,2.0
2.3809521,229.31065,2.0
0.48648655,18.524857,2.0
4.666666,40.676453,2.0
5.7878776,268.19574,2.0
15.242423,174.83034,2.0
2.121211,32.593857,2.0
0.0,0.0,2.0
5.0,99.52099,2.0
24.666666,353.60965,2.0
0.35643554,18.283613,2.0
0.7346939,19.176073,2.0
0.9322235,26.955957,2.0
6.842922,36.808468,2.0
4.666666,82.62646,2.0
0.6666663,168.60464,2.0
2.3068182,34.693825,2.0
0.121211454,7.2364864,2.0
0.7128711,36.567226,2.0
5.2995706,26.955957,2.0
1.0911294,37.459686,2.0
0.37934634,68.97729,2.0
5.2648644,372.02823,2.0
27.094404,203.10973,2.0
1.104558,202.83138,2.0
0.3187407,70.66537,2.0
0.24242154,48.535797,2.0
14.605623,292.66205,2.0
2.9999986,215.34764,2.0
7.1982555,138.49066,2.0
1.5017725,199.38052,2.0
5.010638,314.718,2.0
27.0,645.091,2.0
2.0,0.0,2.0
792.0039,768.4537,2.0
2.0,0.0,2.0
0.91851753,47.035362,2.0
0.91851753,47.035362,2.0
2.0,0.0,2.0
5.0,18.0,2.0
0.0,0.0,2.0
2.2962935,44.78938,2.0
0.0,0.0,2.0
18.051409,803.9804,2.0
0.47764724,21.160812,2.0
6.1212115,59.160812,2.0
1.0231725,49.377434,2.0
0.8429222,39.06689,2.0
0.7346939,19.176073,2.0
4.144218,150.25555,2.0
1.1020408,19.176073,2.0
6.932224,89.93521,2.0
1.2211804,36.524857,2.0
1.2211804,36.524857,2.0
6.1677785,98.526794,2.0
0.0,0.0,2.0
0.19752963,7.7798843,2.0
1.9676977,215.3419,2.0
0.48648655,18.524857,2.0
1.9264865,36.524857,2.0
4.568627,102.67386,2.0
1.9264865,36.524857,2.0
1.2211804,37.700928,2.0
0.68401617,26.304739,2.0
0.97793716,37.700928,2.0
7.2211804,149.70093,2.0
0.0,0.0,2.0
1.2810795,92.72873,2.0
7.28108,148.44565,2.0
0.55396515,26.063498,2.0
0.39505926,15.559769,2.0
1.4938225,20.841883,2.0
0.39505926,15.559769,2.0
0.39505926,15.559769,2.0
0.39505926,15.559769,2.0
9.864196,81.779884,2.0
2.5679011,46.0,2.0
0.5649511,25.941555,2.0
1.2211804,37.700928,2.0
3.1082246,49.160812,2.0
2.2424223,13.685929,2.0
0.9556001,58.619957,2.0
10.932223,57.597015,2.0
2.1975296,7.7798843,2.0
4.395059,15.559769,2.0
4.395059,15.559769,2.0
6.8641953,188.91893,2.0
5.19753,40.187115,2.0
0.29933587,39.99355,2.0
4.1975284,27.469528,2.0
1.9999999,562.13116,2.0
2.3950589,53.8628,2.0
2.0,65.52099,2.0
8.37489,1005.1957,2.0
0.39505988,99.30336,2.0
8.864196,245.88246,2.0
8.318739,65.09739,2.0
7.9626026,698.84735,2.0
1.7133892,220.57195,2.0
6.7878776,164.44933,2.0
3.4019344,148.73053,2.0
3.4552004,26.063498,2.0
0.8429221,36.808468,2.0
1.0211399,36.808468,2.0
1.4644237,37.700928,2.0
0.7980443,25.779884,2.0
3.5373135,36.0,2.0
8.331858,25.779884,2.0
0.36742154,25.941555,2.0
4.4661865,25.941555,2.0
2.5373135,36.0,2.0
2.3757474,25.779884,2.0
0.19752963,7.7798843,2.0
0.0,0.0,2.0
1.5307349,78.24028,2.0
4.8949957,49.11231,2.0
16.585184,193.82326,2.0
4.1975284,92.99052,2.0
4.0,147.10541,2.0
28.0,238.1321,2.0
8.666666,337.55432,2.0
0.6666662,34.266903,2.0
2.6666663,88.26691,2.0
1.3333324,68.533806,2.0
17.060606,405.16098,2.0
10.0,119.47077,2.0
1.7382697,173.75282,2.0
10.841786,683.9642,2.0
32.46335,504.57385,2.0
0.6105902,37.700928,2.0
0.65800846,49.90682,2.0
0.12121055,40.954285,2.0
1.8551719,355.59726,2.0
3.7103448,215.9926,2.0
0.34118587,26.61726,2.0
4.318741,16.430958,2.0
1.1751561,215.62541,2.0
4.9024286,185.47354,2.0
2.7878776,78.68984,2.0
0.83439,49.11231,2.0
1.4263566,92.891304,2.0
4.6647043,36.808468,2.0
3.0165772,80.14012,2.0
2.3564355,18.283613,2.0
1.4263566,92.891304,2.0
7.4108005,199.39577,2.0
11.918517,112.55635,2.0
9.0,132.99176,2.0
29.666666,275.90152,2.0
3.5686269,101.96308,2.0
1.4864866,18.524857,2.0
0.19752963,7.7798843,2.0
2.842922,36.808468,2.0
7.883721,258.57312,2.0
10.344479,709.39703,2.0
0.31874052,36.859356,2.0
1.9012331,492.24356,2.0
0.3793461,70.66537,2.0
8.0,0.0,2.0
4.223523,153.73228,2.0
0.8429221,36.808468,2.0
0.19752963,7.7798843,2.0
3.2372265,87.81943,2.0
7.4291615,149.00961,2.0
10.666666,126.26691,2.0
2.0,18.0,2.0
13.0,169.78519,2.0
36.0,227.60286,2.0
11.121211,226.4251,2.0
1.3333324,68.533806,2.0
27.787878,293.12714,2.0
4.3333325,88.89336,2.0
3.6512048,134.816,2.0
1.2211804,37.700928,2.0
1.4864866,18.524857,2.0
5.707667,37.700928,2.0
0.24324328,18.524857,2.0
0.9729731,37.049713,2.0
0.48648655,18.524857,2.0
0.58525133,26.304739,2.0
0.48648655,18.524857,2.0
3.2596729,98.899734,2.0
5.44,18.0,2.0
16.926487,54.0,2.0
15.464424,109.70093,2.0
4.0404224,148.70598,2.0
11.030988,280.1751,2.0
19.666666,257.4193,2.0
8.0775175,232.24762,2.0
0.70229006,92.216866,2.0
3.3519008,162.2669,2.0
1.2487805,256.0,2.0
0.9936661,92.51487,2.0
1.4883721,256.35022,2.0
3.5151482,80.85766,2.0
1.4397486,118.11789,2.0
2.2404654,363.91776,2.0
4.787877,94.88354,2.0
3.736434,157.80441,2.0
2.842922,36.808468,2.0
2.5479856,149.78546,2.0
2.5925894,10.446541,2.0
1.413746,26.304739,2.0
2.2373562,36.808468,2.0
6.2424226,33.827454,2.0
0.9090859,7.2364864,2.0
0.0,0.0,2.0
2.0,18.0,2.0
2.0,34.0,2.0
2.0,18.0,2.0
0.0,0.0,2.0
2.6790452,157.14581,2.0
3.9381664,313.74432,2.0
5.0,131.04198,2.0
13.0,131.04198,2.0
6.0,123.52099,2.0
10.194805,247.9913,2.0
0.55396515,26.063498,2.0
52.31874,299.04907,2.0
4.242423,33.82747,2.0
6.2424226,89.82745,2.0
14.023102,102.2467,2.0
12.194805,75.24016,2.0
0.31874123,10.940696,2.0
1.1531527,43.743343,2.0
0.9322235,26.955957,2.0
5.542041,37.17607,2.0
0.7346939,19.176073,2.0
2.280582,41.581753,2.0
1.4875616,281.57193,2.0
1.3685763,256.2984,2.0
5.077519,191.70847,2.0
2.0485938,191.53336,2.0
2.4788418,204.86792,2.0
1.3333315,227.12569,2.0
11.4108515,454.18793,2.0
4.433406,164.736,2.0
6.8364725,195.47714,2.0
2.3333304,190.537,2.0
1.6372226,196.4312,2.0
1.4305239,314.0,2.0
4.871364,570.56287,2.0
6.713178,130.39803,2.0
2.0,28.0,2.0
7.197529,94.420944,2.0
1.4197531,92.28308,2.0
13.135802,92.28308,2.0
0.9244904,92.44565,2.0
3.1082375,82.22553,2.0
0.19752963,7.7798843,2.0
0.9729731,37.049713,2.0
4.2424226,89.82745,2.0
6.918517,163.17644,2.0
11.0,193.0,2.0
4.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
26.121212,527.28723,2.0
4.666665,68.533806,2.0
1.3333324,68.533806,2.0
13.242422,152.84724,2.0
0.36363497,5.333313,2.0
7.3187413,38.44654,2.0
0.576349,36.16167,2.0
0.12121055,20.477142,2.0
0.9160833,208.22107,2.0
4.4505687,715.4576,2.0
0.24242125,37.23592,2.0
1.6666642,268.53308,2.0
0.12121055,20.477142,2.0
0.6666662,34.266903,2.0
3.5105765,148.48476,2.0
33.09949,820.7674,2.0
0.0,0.0,2.0
0.0,0.0,2.0
12.0,210.59462,2.0
4.0,29.0,2.0
4.0,63.0,2.0
0.0,0.0,2.0
20.363634,234.75748,2.0
