Speed Angle Change vs Modulus Speed from (87, 364) to (326, 385)
22.0,0.0,3.0
10.2294,2.1384628,3.0
0.0,0.0,3.0
34.5,-0.5676664,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
22.0,1.5936061,3.0
0.0,0.0,3.0
0.0,0.0,3.0
14.055693,-0.89883316,3.0
14.666667,1.4772534,3.0
17.5,-1.5707964,3.0
39.246017,-0.98338836,3.0
0.0,0.0,3.0
101.43471,-0.55146724,3.0
302.59213,0.38427103,3.0
602.24,-0.028231699,3.0
0.0,0.0,3.0
0.0,0.0,3.0
306.57135,-0.011889023,3.0
0.0,0.0,3.0
0.0,0.0,3.0
284.85083,0.1814605,3.0
0.0,0.0,3.0
69.77106,0.76577574,3.0
0.0,0.0,3.0
68.88396,0.38867104,3.0
68.88396,0.0,3.0
37.12142,0.0,3.0
27.802877,-0.6578886,3.0
8.223442,1.2298174,3.0
0.0,0.0,3.0
0.0,0.0,3.0
32.729958,-1.2442149,3.0
0.0,0.0,3.0
21.5,1.2442149,3.0
0.0,0.0,3.0
32.729958,-2.0408485,3.0
31.0,3.1415927,3.0
0.0,0.0,3.0
39.246017,-1.0662359,3.0
0.0,0.0,3.0
17.22099,0.007150031,3.0
18.535252,1.2291938,3.0
13.509256,-0.11611242,3.0
34.44198,0.42272633,3.0
59.0,-0.69287956,3.0
59.0,0.0,3.0
0.0,0.0,3.0
76.97077,-0.28532943,3.0
32.5,0.11065722,3.0
322.25183,-0.068322726,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
35.164757,0.0,3.0
34.44198,0.69287956,3.0
37.725986,0.96441346,3.0
39.246017,0.113556646,3.0
26.164013,1.110223E-16,3.0
239.6101,-1.3359447,3.0
335.0,-1.0691923,3.0
151.29607,-0.102628194,3.0
284.85083,1.4934859,3.0
0.0,0.0,3.0
0.0,0.0,3.0
16.905785,-0.839534,3.0
245.52037,-1.2189403,3.0
189.90056,-0.0065751425,3.0
8.182489,-1.2442149,4.0
83.930405,-0.5524767,4.0
15.61854,-0.761671,4.0
2.75,0.15612637,4.0
6.625,0.0,4.0
0.0,0.0,4.0
10.714286,-0.0,4.0
24.270609,0.17433885,4.0
71.0,-0.07073525,4.0
14.490672,-0.16839015,4.0
91.353134,-0.05354196,4.0
0.0,0.0,4.0
