Speed Angle Change vs Modulus Speed from (566, 302) to (805, 323)
97.77298,-0.7921463,2.0
124.47802,0.048219964,2.0
81.0,-0.57133746,2.0
0.0,0.0,2.0
42.5,-0.0,2.0
30.51639,-0.49061722,2.0
16.5,0.61072594,2.0
76.15773,-0.5884649,2.0
10.268615,-0.38541374,2.0
12.265579,0.47398517,2.0
9.0,-2.394637,2.0
9.0,3.1415927,2.0
0.0,0.0,2.0
43.746746,-0.5868468,2.0
15.402922,-0.4864363,2.0
0.0,0.0,2.0
8.333333,0.6240231,2.0
51.29571,-0.17636615,2.0
71.56291,0.5560432,2.0
24.5,0.0,2.0
15.402922,-0.6240231,2.0
15.402922,0.0,2.0
15.402922,0.0,2.0
36.796738,-0.7469556,2.0
0.0,0.0,2.0
172.2353,-0.59511423,2.0
71.56291,-0.4480239,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
186.5,-1.5707964,2.0
65.12488,1.4321566,2.0
26.239283,0.0,2.0
27.513634,0.6971325,2.0
0.0,0.0,2.0
22.5,-2.394637,2.0
0.0,0.0,2.0
15.402922,0.9467733,2.0
12.5,0.6240231,2.0
25.0,-0.0,2.0
18.398369,0.0,2.0
9.0,-2.394637,2.0
0.0,0.0,2.0
9.0,3.1415927,2.0
0.0,0.0,2.0
0.0,0.0,2.0
12.265579,0.0,2.0
18.398369,0.0,2.0
18.398369,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
18.398369,0.0,2.0
0.0,0.0,2.0
15.402922,-1.4478638,2.0
15.402922,0.0,2.0
9.0,-0.9467733,2.0
25.0,1.5707964,2.0
15.402922,-0.6240231,2.0
12.265579,0.0,2.0
18.398369,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
31.0,-3.1415927,2.0
9.0,3.1415927,2.0
9.0,-3.1415927,2.0
0.0,0.0,2.0
9.0,3.1415927,2.0
22.5,-2.394637,2.0
78.5,-1.1466019,2.0
51.29571,1.7471625,2.0
10.816654,0.41163644,2.0
8.333333,0.23860933,2.0
24.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
10.268615,-0.6240231,2.0
0.0,0.0,2.0
33.42529,0.0,2.0
0.0,0.0,2.0
131.0,-0.21608497,2.0
218.1857,0.041260973,2.0
186.71703,1.6190163,2.0
344.4706,0.052277904,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
145.0,0.0,2.0
106.79068,0.0,2.0
0.0,0.0,2.0
9.0,-1.3633001,2.0
66.5,1.5707964,2.0
26.100767,-0.3520443,2.0
0.0,0.0,2.0
0.0,0.0,2.0
26.0,0.3520443,2.0
26.0,-0.0,2.0
18.398369,-0.23985706,2.0
7.701461,-1.4478638,2.0
15.402922,0.0,2.0
15.402922,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
67.601776,0.10508028,2.0
172.2353,-0.16380706,2.0
0.2428959,-0.2554465,2.0
0.0,0.0,2.0
9.0,1.3505476,2.0
29.068884,-1.0414426,2.0
131.30879,-0.0685945,2.0
38.078865,-0.5884649,2.0
15.402922,-0.38541374,2.0
10.268615,0.0,2.0
18.398369,-0.7469556,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
9.0,-2.394637,2.0
0.0,0.0,2.0
9.0,3.1415927,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
29.561611,1.110223E-16,2.0
0.0,0.0,2.0
8.0,0.5191461,2.0
12.0,0.0,2.0
0.0,0.0,2.0
10.268615,-0.6240231,2.0
8.333333,0.6240231,2.0
211.0,0.0,2.0
68.148735,-1.8995073,2.0
65.12488,-0.13863973,2.0
51.29571,0.0,2.0
38.078865,-0.062243167,2.0
27.0,0.13758674,2.0
12.0,0.0,2.0
9.8,0.0,2.0
0.0,0.0,2.0
10.268615,-0.6240231,2.0
15.402922,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
16.868774,1.0541012,2.0
0.0,0.0,2.0
59.682495,-0.75058776,2.0
8.333333,0.54616654,2.0
34.19714,-0.52622175,2.0
105.883194,-0.56229013,2.0
23.647058,0.5554937,2.0
51.29571,-0.43251753,2.0
38.078865,-0.062243167,2.0
13.305638,-0.1965106,2.0
25.059929,1.6686263,2.0
234.0,0.0,2.0
132.83449,-0.6757766,2.0
2.7550063,0.60563797,2.0
52.75,0.0,2.0
158.02847,-1.6849476,2.0
71.56291,0.0,2.0
65.12488,0.0,2.0
37.0,0.17636615,2.0
25.303162,-0.51669514,2.0
51.29571,-0.17636615,2.0
52.201534,-0.17567816,2.0
24.5,0.3520443,2.0
44.0,-2.3024828,2.0
12.5,1.5707964,2.0
9.0,-1.5707964,2.0
13.5,1.5707964,2.0
51.29571,0.0,2.0
16.224981,-0.41163644,2.0
27.0,0.5880026,2.0
9.0,-1.5707964,2.0
131.0,0.13863973,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
251.1613,-0.29955307,2.0
186.5,-0.16317044,2.0
145.27904,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
78.5,-1.0040671,2.0
132.83449,0.1623247,2.0
25.38591,-0.23860933,2.0
24.5,0.23860933,2.0
15.402922,-0.6240231,2.0
0.0,0.0,2.0
12.5,0.6240231,2.0
22.5,-2.634494,2.0
0.0,0.0,2.0
0.0,0.0,2.0
12.265579,-0.7469556,2.0
31.0,-3.1415927,2.0
0.0,0.0,2.0
22.5,-1.4056476,2.0
0.0,0.0,2.0
22.5,-1.9206519,2.0
9.0,3.1415927,2.0
74.0,0.0,2.0
0.0,0.0,2.0
9.0,-1.5707964,2.0
12.5,1.5707964,2.0
9.0,1.5707964,2.0
15.402922,-2.1948195,2.0
25.739075,-0.5070985,2.0
27.513634,-0.73045355,2.0
22.5,-0.7853982,2.0
44.666668,0.23860933,2.0
132.83449,0.09882082,2.0
29.068884,-1.0271493,2.0
0.0,0.0,2.0
0.0,0.0,2.0
186.5,-0.048219964,2.0
50.0,-0.0,2.0
50.803543,0.17809294,2.0
26.100767,-0.70189995,2.0
22.5,-2.634494,2.0
15.402922,0.9467733,2.0
12.5,0.6240231,2.0
9.0,-1.5707964,2.0
31.320919,1.8622531,2.0
31.320919,0.0,2.0
0.0,0.0,2.0
24.5,0.23860933,2.0
22.5,-2.394637,2.0
24.5,0.23860933,2.0
0.0,0.0,2.0
0.0,0.0,2.0
22.5,-2.394637,2.0
0.0,0.0,2.0
53.333332,1.5707964,2.0
29.068884,0.16250442,2.0
50.0,0.85843873,2.0
33.333332,0.0,2.0
26.842505,0.13452101,2.0
25.38591,-0.062243167,2.0
27.0,0.23860933,2.0
34.20526,-0.07943189,2.0
26.100767,-0.3520443,3.0
6.0,1.9228406,3.0
15.402922,-2.1948195,3.0
15.402922,0.0,3.0
30.805843,0.0,3.0
0.0,0.0,3.0
20.880613,0.91547984,3.0
0.0,0.0,3.0
37.589893,0.20788993,3.0
18.794947,0.0,3.0
18.794947,0.0,3.0
9.0,1.0714496,3.0
123.24952,-0.30084714,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
201.20139,0.0063036415,3.0
0.0,0.0,3.0
30.51639,-0.44322804,3.0
0.0,0.0,3.0
18.794947,1.1100727,3.0
16.75,-0.3498556,3.0
76.15773,-0.23860933,3.0
25.38591,-0.5884649,3.0
13.5,0.23860933,3.0
18.794947,0.49934673,3.0
20.0,-0.49934673,3.0
9.0,-1.5707964,3.0
0.0,0.0,3.0
0.0,0.0,3.0
31.320919,1.8622531,3.0
31.320919,0.0,3.0
0.0,0.0,3.0
8.948834,5.551115E-17,3.0
33.0,-0.2914568,3.0
0.0,0.0,3.0
67.601776,-0.13352905,3.0
38.078865,-0.10508028,3.0
0.0,0.0,3.0
9.0,0.23860933,3.0
13.5,-0.8574382,3.0
10.268615,0.9467733,3.0
0.0,0.0,3.0
22.5,-3.1415927,3.0
15.402922,0.9467733,3.0
15.402922,0.0,3.0
22.5,-3.1415927,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
18.0,3.1415927,3.0
12.265579,0.82384074,3.0
0.0,0.0,3.0
50.5,-0.3498556,3.0
16.224981,0.5880026,3.0
51.29571,0.062243167,3.0
16.333334,-0.57133746,3.0
12.5,0.0,3.0
0.0,0.0,3.0
9.0,-1.5707964,3.0
0.0,0.0,3.0
0.0,0.0,3.0
131.0,0.1746722,3.0
33.5,0.0,3.0
267.15164,0.0037041025,3.0
373.43405,-0.59335065,3.0
29.068884,0.0,3.0
83.9345,-0.91259927,3.0
50.0,0.2652071,3.0
50.803543,0.17809294,3.0
27.802877,-0.15628456,3.0
18.794947,-0.413561,3.0
38.183765,0.24497867,3.0
8.25,0.7853982,3.0
51.29571,-0.17636615,3.0
0.0,0.0,3.0
87.681244,-0.3510309,3.0
0.0,0.0,3.0
0.0,0.0,3.0
56.720806,0.31060666,3.0
25.739075,0.7138422,3.0
22.5,-1.9206519,3.0
22.5,-3.1415927,3.0
38.078865,0.0,3.0
71.56291,-2.0188203,3.0
132.83449,0.28163758,3.0
29.068884,-0.9890345,3.0
0.0,0.0,3.0
34.20526,0.0,3.0
122.81332,-0.43802515,3.0
17.0,-0.04887409,3.0
58.137768,-0.9890345,3.0
65.12488,1.4321566,3.0
44.737507,0.27316073,3.0
4.5,-1.7053174,3.0
32.56244,-0.07004523,3.0
18.794947,0.6379865,3.0
31.320919,-0.20788993,3.0
16.224981,0.2965458,3.0
16.224981,0.0,3.0
15.402922,-1.2120256,3.0
0.0,0.0,3.0
38.078865,-0.23860933,3.0
37.0,-0.3498556,3.0
13.5,-1.9206519,3.0
102.59142,-0.17636615,3.0
15.507181,-0.116618216,3.0
16.5,0.18237692,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
65.12488,0.0,3.0
35.35534,0.3225344,3.0
26.100767,-0.21851526,3.0
9.0,1.9228406,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
9.0,-3.1415927,3.0
38.078865,0.11343499,3.0
36.796738,1.4210174,3.0
10.268615,-1.4478638,3.0
24.5,0.23860933,3.0
0.0,0.0,3.0
9.0,-1.5707964,3.0
18.398369,-0.23985706,3.0
0.0,0.0,3.0
18.398369,0.0,3.0
0.0,0.0,3.0
124.47802,-0.11254278,3.0
186.5,-0.13059573,3.0
134.61798,-0.60976267,3.0
65.12488,-0.07004523,3.0
13.5,-1.9206519,3.0
38.078865,-0.5884649,3.0
0.0,0.0,3.0
0.0,0.0,3.0
22.5,-3.1415927,3.0
26.239283,-0.43320018,3.0
13.5,1.0303768,3.0
13.5,0.0,3.0
27.82984,-0.64968294,3.0
36.796738,0.47398517,3.0
0.0,0.0,3.0
45.0,-2.394637,3.0
13.5,1.5707964,3.0
0.0,0.0,3.0
0.0,0.0,3.0
67.10626,0.13452101,3.0
0.0,0.0,3.0
29.068884,-0.9139372,3.0
0.0,0.0,3.0
0.0,0.0,3.0
9.0,-0.7123576,3.0
186.71703,0.0,3.0
25.303162,-1.7857876,3.0
13.5,1.0541012,3.0
76.15773,-0.23860933,3.0
22.5,-3.1415927,3.0
262.33804,0.23299989,3.0
68.42514,0.53260225,3.0
12.5,-0.47018346,3.0
59.5,0.0,3.0
34.687893,-0.2624594,3.0
18.794947,-0.23688732,3.0
100.0,0.49934673,3.0
92.5,-0.0,3.0
24.5,-0.90198416,3.0
13.0,0.0,3.0
9.024411,0.30824748,3.0
21.751118,-0.62150294,3.0
337.0178,0.0,3.0
34.0147,1.1466019,3.0
39.512657,-0.28568724,3.0
0.0,0.0,3.0
77.0,0.0,3.0
44.5926,-0.839269,3.0
266.31042,0.94020665,3.0
0.0,0.0,3.0
8.333333,0.116670005,3.0
131.30879,0.754324,3.0
19.455076,-0.95037144,3.0
258.65662,-0.105181836,3.0
55.084026,0.022502657,3.0
3.4822454,0.6278366,3.0
168.5089,0.10220734,3.0
59.682495,-2.116963,3.0
59.682495,-0.3810179,3.0
51.29571,0.062243167,3.0
13.5,0.17636615,3.0
0.0,0.0,3.0
26.33808,-0.11415127,3.0
0.0,0.0,3.0
67.10626,0.24867228,3.0
36.359318,-0.30311114,3.0
67.10626,0.88642216,3.0
67.10626,0.0,3.0
131.30879,0.0,3.0
186.71703,-0.13478395,3.0
172.2353,0.0,3.0
0.0,0.0,3.0
88.55632,0.0,3.0
89.745316,-0.23236673,3.0
132.83449,0.06598042,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
68.148735,-0.328711,3.0
38.078865,-0.23860933,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
15.402922,-0.38541374,3.0
15.402922,0.0,3.0
12.5,0.6240231,3.0
12.5,0.0,3.0
0.0,0.0,3.0
18.398369,-0.7469556,3.0
0.0,0.0,3.0
94.42987,-0.03332603,3.0
19.039433,-0.23860933,3.0
22.5,-1.4056476,3.0
37.0,-0.3498556,3.0
66.85058,-0.13341099,3.0
49.0,0.3109983,3.0
8.333333,0.0,3.0
0.0,0.0,3.0
38.078865,0.0,3.0
0.0,0.0,3.0
18.398369,-0.7469556,3.0
71.56291,-0.4480239,3.0
71.56291,0.0,3.0
132.83449,0.28163758,3.0
43.840622,0.65480244,3.0
16.5,-0.7853982,3.0
67.10626,0.13452101,3.0
66.5,-0.13452101,3.0
186.5,-0.13059573,3.0
0.0,0.0,3.0
372.20023,-0.2659967,3.0
186.5,-0.11741983,3.0
0.0,0.0,3.0
0.0,0.0,3.0
186.5,-0.066404685,3.0
11.627554,-0.45819807,3.0
58.137768,-0.99127257,3.0
44.333332,0.85843873,3.0
133.0,0.0,3.0
66.5,-0.0,3.0
66.5,0.0,3.0
34.058773,-2.2730532,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
6.0,-0.8685394,3.0
9.0,3.1415927,3.0
16.224981,-0.98279375,3.0
0.0,0.0,3.0
33.666668,0.23860933,3.0
33.42529,-0.59033555,3.0
0.0,0.0,3.0
32.449963,1.7755148,3.0
0.0,0.0,3.0
66.5,-0.5880026,3.0
9.0,-1.5707964,3.0
52.347397,0.83398265,3.0
0.0,0.0,3.0
44.333332,-0.433742,3.0
59.665737,-0.50857073,3.0
131.30879,-0.20143111,3.0
45.642635,0.74665785,3.0
36.117863,-0.20836195,3.0
0.0,0.0,3.0
16.224981,0.20492554,3.0
26.100767,-0.11343499,3.0
0.0,0.0,3.0
7.701461,0.97606736,3.0
24.5,0.0,3.0
0.0,0.0,3.0
15.402922,-0.6240231,3.0
0.0,0.0,3.0
13.5,0.6240231,3.0
13.5,-0.0,3.0
18.0,1.5707964,3.0
15.402922,-0.9467733,3.0
37.0,0.3520443,3.0
10.268615,0.6240231,3.0
15.402922,0.0,3.0
24.5,0.0,3.0
52.67616,-1.1182184,3.0
33.666668,0.0,3.0
0.0,0.0,3.0
16.5,0.0,3.0
17.0,0.0,3.0
29.068884,-0.43618757,3.0
33.55313,0.99295974,3.0
18.794947,0.36482573,3.0
25.739075,1.4865518,3.0
45.0,-2.634494,3.0
18.398369,-0.7469556,3.0
12.5,-0.82384074,3.0
31.320919,-0.2914568,3.0
31.320919,0.0,3.0
4.658592,0.52252257,3.0
0.0,0.0,3.0
131.24023,-1.1416539,3.0
102.0,0.1746722,3.0
12.5,-0.0,3.0
22.0,-3.1415927,3.0
15.402922,0.9467733,3.0
0.0,0.0,3.0
9.0,2.1948195,3.0
0.0,0.0,3.0
15.0,-0.97361964,3.0
22.5,-1.9206519,3.0
13.5,1.5707964,3.0
0.0,0.0,3.0
9.0,1.5707964,3.0
0.0,0.0,3.0
6.0,-3.1415927,3.0
120.0,-0.13059573,3.0
35.654594,-0.355146,3.0
33.55313,-0.2537977,3.0
16.5,-0.13452101,3.0
16.5,-0.0,3.0
66.5,0.0,3.0
29.068884,-0.9890345,3.0
33.55313,0.99295974,3.0
33.0,-0.13452101,3.0
14.666667,-0.9406024,3.0
33.42529,-2.7583084,3.0
16.224981,1.7755148,3.0
19.039433,-0.23860933,3.0
0.0,0.0,3.0
0.0,0.0,3.0
50.5,0.23860933,3.0
0.0,0.0,3.0
16.224981,0.5880026,3.0
38.82332,0.0,3.0
25.38591,2.7755576E-17,3.0
18.0,1.8094057,3.0
4.5,-3.1415927,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
16.224981,2.158799,3.0
37.0,-0.7316864,3.0
34.058773,0.35184425,3.0
16.632048,-0.40151474,3.0
0.0,0.0,3.0
31.0,-3.1415927,3.0
34.058773,-0.7022569,3.0
0.0,0.0,3.0
37.589893,0.20291021,3.0
9.861542,0.2749475,3.0
22.5,-0.97361964,3.0
18.398369,-0.7469556,3.0
30.51639,-0.360072,3.0
55.65968,1.8711349,3.0
33.0,-1.2604089,3.0
2.7244897,0.028294334,3.0
18.398369,0.8922617,3.0
0.0,0.0,3.0
58.830265,-0.5549957,3.0
186.5,0.048219964,3.0
122.33152,0.073637106,3.0
12.529964,0.4257096,3.0
38.078865,-0.062243167,3.0
13.5,0.23860933,3.0
0.0,0.0,3.0
51.29571,0.0,3.0
51.29571,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
6.0,1.7471625,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
16.224981,-0.98279375,3.0
16.224981,0.0,3.0
24.5,0.0,3.0
51.47815,-2.634494,3.0
15.402922,0.43967476,3.0
0.0,0.0,3.0
0.0,0.0,3.0
26.0,0.6240231,3.0
17.333334,-0.0,3.0
15.402922,-0.6240231,3.0
0.0,0.0,3.0
15.402922,0.0,3.0
17.333334,0.6240231,3.0
0.0,0.0,3.0
25.333334,-0.0,3.0
12.0,0.0,3.0
9.0,-1.5707964,3.0
55.40257,-0.53293836,3.0
87.27428,0.005419754,3.0
35.654594,-0.6500322,3.0
14.21267,1.371459,3.0
373.43405,-0.13478395,3.0
0.0,0.0,3.0
0.0,0.0,3.0
18.0,-1.6190163,3.0
133.0,1.5707964,3.0
9.0,1.5707964,3.0
18.0,-3.1415927,3.0
37.589893,2.070143,3.0
39.661064,-1.5009103,3.0
102.59142,-0.17636615,3.0
0.0,0.0,3.0
37.589893,0.6757129,3.0
87.681244,0.16820677,3.0
38.910152,-0.9378788,3.0
373.0,0.10852139,3.0
15.902869,-0.8649219,4.0
0.0,0.0,4.0
12.823928,0.827701,4.0
0.0,0.0,4.0
6.8764014,-0.036823235,4.0
50.333332,0.10244385,4.0
0.0,0.0,4.0
9.444445,0.0,4.0
6.411964,-0.17636615,4.0
0.0,0.0,4.0
30.0,1.5707964,4.0
37.42857,0.13863973,4.0
2.7551262,0.32363635,4.0
4.0562453,0.1542606,4.0
3.857143,-0.5880026,4.0
51.0,-0.16076274,1.0
15.0,-3.1415927,1.0
0.0,0.0,1.0
0.0,0.0,1.0
217.0,-0.21866895,1.0
265.66898,0.02043386,1.0
273.59277,-0.3441384,1.0
0.0,0.0,1.0
0.0,0.0,1.0
244.66304,-0.025927978,1.0
216.0,0.0,1.0
0.0,0.0,1.0
143.12582,-0.4480239,1.0
50.606323,-1.0541012,1.0
0.0,0.0,1.0
32.449963,0.46609858,1.0
0.0,0.0,1.0
67.10626,0.7225236,1.0
9.861542,0.002346312,1.0
136.29747,-0.328711,1.0
134.0,-0.5810823,1.0
111.97433,0.07885101,1.0
101.0,0.0,1.0
89.1852,-0.23077524,1.0
439.39618,-0.10463549,1.0
145.83553,-0.33125263,1.0
155.14026,-0.23572361,1.0
42.751842,-0.75027597,1.0
38.183765,-2.3561945,1.0
57.306194,0.82844335,1.0
0.0,0.0,1.0
34.44198,-1.1853653,1.0
69.666664,0.69287956,1.0
25.303162,-1.0541012,1.0
132.83449,-0.1663863,1.0
21.319006,0.6857295,1.0
101.607086,0.0,1.0
200.80836,0.08833476,1.0
33.0,0.08975817,1.0
18.0,-1.5707964,1.0
16.5,1.5707964,1.0
18.0,1.5707964,1.0
25.739075,-1.0636978,1.0
78.5,-0.23255694,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.54335797,0.041165616,1.0
58.137768,-0.43618757,1.0
29.068884,0.0,1.0
133.0,0.85843873,1.0
0.0,0.0,1.0
32.449963,0.5880026,1.0
9.0,0.98279375,1.0
66.85058,-0.13341099,1.0
52.201534,0.8354679,1.0
64.5,-0.47116625,1.0
68.117546,0.0,1.0
34.058773,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
57.306194,0.0,1.0
267.60605,0.0,1.0
0.0,0.0,1.0
26.416666,0.025598958,1.0
0.0,0.0,1.0
392.41306,-0.6398434,1.0
72.718636,-1.1515388,1.0
45.642635,0.6283321,1.0
52.0,-0.74665785,1.0
15.0,-2.634494,1.0
213.78961,-0.0051994557,1.0
88.55632,-1.7371826,1.0
88.32327,-1.2385404,1.0
71.0,0.0,1.0
126.1507,0.1351707,1.0
0.0,0.0,1.0
0.0,0.0,1.0
143.13805,-0.031736605,1.0
242.07437,0.15437734,1.0
0.0,0.0,1.0
101.0,-0.3498556,1.0
0.0,0.0,1.0
0.0,0.0,1.0
47.5,-0.17286061,1.0
85.0,-0.0,1.0
52.0,0.0,1.0
0.0,0.0,1.0
64.5,0.0,1.0
11.627554,-1.0148566,1.0
34.058773,-0.7022569,1.0
12.651581,-1.6703981,1.0
0.5854378,0.7626444,1.0
186.5,1.5707964,1.0
44.737507,-0.13452101,1.0
27.0,0.13452101,1.0
38.183765,-2.3561945,1.0
0.0,0.0,1.0
0.0,0.0,1.0
132.83449,-0.0012376232,1.0
186.5,-0.23860933,1.0
213.78961,-0.0051994557,1.0
87.51698,-2.3023198,1.0
92.17918,-0.49761513,1.0
373.0,-0.3145043,1.0
95.954414,-0.14116013,1.0
344.0,-0.31506914,1.0
344.4706,0.0,1.0
0.0,0.0,1.0
102.59142,-0.3051459,1.0
34.20526,-0.26625204,1.0
0.0,0.0,1.0
0.0,0.0,1.0
114.947815,-0.776157,1.0
0.0,0.0,1.0
12.970051,-0.6394319,1.0
0.0,0.0,1.0
0.0,0.0,1.0
87.681244,0.0,1.0
173.45892,-0.3655182,1.0
16.5,0.3655182,1.0
33.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
101.607086,0.0199249,1.0
87.681244,1.6438369,1.0
0.0,0.0,1.0
136.29747,0.036807206,1.0
0.0,0.0,1.0
18.0,-1.2420853,1.0
27.0,1.5707964,1.0
9.0,1.5707964,1.0
25.0,-1.5707964,1.0
0.0,0.0,1.0
66.85058,-2.7583084,1.0
373.0,-1.5707964,1.0
0.0,0.0,1.0
290.0,0.21356043,1.0
213.78961,0.0,1.0
58.961853,-0.17945614,1.0
0.0,0.0,1.0
86.72946,0.0,1.0
43.840622,0.0,1.0
42.638012,-0.8850668,1.0
0.0,0.0,1.0
18.794947,-1.1850762,1.0
0.0,0.0,1.0
38.470768,0.98624593,1.0
19.235384,0.0,1.0
38.470768,0.0,1.0
0.0,0.0,1.0
13.2,-0.0,1.0
66.5,0.0,1.0
18.0,1.5707964,1.0
18.0,-3.1415927,1.0
27.0,1.5707964,1.0
22.5,-3.1415927,1.0
27.0,1.5707964,1.0
132.83449,-1.0115423,1.0
19.379255,0.0,1.0
67.10626,0.99295974,1.0
44.333332,-0.13452101,1.0
50.0,-0.0,1.0
37.589893,-0.49934673,1.0
36.359318,-1.1200328,1.0
50.803543,0.8428502,1.0
0.0,0.0,1.0
72.718636,-1.1200328,1.0
109.252,-0.113901205,1.0
14.333333,1.5707964,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
14.428572,0.0,1.0
72.0,-0.051657878,1.0
93.05006,-0.5868012,1.0
186.10011,0.0,1.0
4.1574755,0.7468416,1.0
0.0,0.0,1.0
80.69146,0.0,1.0
0.0,0.0,1.0
153.4438,1.3117757,1.0
99.906204,0.7759363,1.0
27.901613,0.99561095,1.0
18.0,0.63274884,1.0
36.359318,-1.163755,1.0
27.901613,1.4137427,1.0
24.239546,-0.6207025,1.0
71.26321,2.7755576E-17,1.0
196.0,-0.19395915,1.0
124.47802,-0.13478395,1.0
6.0,-1.6190163,1.0
5.8163776,1.4546851,1.0
6.489992,0.1542606,1.0
25.38591,2.7755576E-17,1.0
10.816654,0.82661194,1.0
0.0,0.0,1.0
29.295904,0.0,1.0
6.0,-1.0918827,1.0
210.7368,0.40559533,1.0
373.43405,-0.33693755,1.0
120.33703,-1.6456562,1.0
101.0,-1.5707964,1.0
88.32327,-1.0057606,1.0
88.32327,-0.22420691,1.0
106.894806,0.098314,1.0
86.0,-0.19990812,1.0
0.0,0.0,1.0
32.25,0.0,1.0
0.0,0.0,1.0
10.816654,0.5880026,1.0
32.0,-0.5880026,1.0
92.936806,-0.096992,1.0
0.0,0.0,1.0
61.95787,0.0,1.0
0.0,0.0,1.0
92.936806,0.0,1.0
65.12488,1.4321566,1.0
133.0,0.13863973,1.0
90.58391,-0.75739056,1.0
71.56291,-0.82541984,5.0
0.0,0.0,5.0
18.398369,0.6190598,5.0
15.402922,-1.4478638,5.0
58.137768,-0.8978614,5.0
0.0,0.0,5.0
44.737507,0.99295974,5.0
18.0,1.4362754,5.0
45.0,-0.7853982,5.0
15.402922,0.9467733,5.0
38.078865,-0.5496076,5.0
22.0,-0.38328415,5.0
15.402922,0.9467733,5.0
32.449963,1.2120256,5.0
0.0,0.0,5.0
172.52898,0.048942648,5.0
105.5,-0.19990812,5.0
66.5,0.0,5.0
38.078865,-0.16183743,5.0
60.41523,-0.43370518,5.0
71.56291,-0.9574142,5.0
25.894014,-0.1746722,5.0
0.0,0.0,5.0
15.402922,-0.44935086,5.0
40.565533,-0.9910158,5.0
0.0,0.0,5.0
0.0,0.0,5.0
58.137768,-0.45819807,5.0
6.0,-0.7123576,5.0
18.398369,0.47398517,5.0
22.0,-3.1415927,5.0
26.100767,-0.6630426,5.0
22.5,-2.634494,5.0
51.29571,0.062243167,5.0
71.56291,-1.0954161,5.0
0.0,0.0,5.0
44.333332,0.4480239,5.0
66.5,-0.0,5.0
22.5,-0.5404195,5.0
16.224981,2.158799,5.0
136.29747,0.16789171,5.0
0.0,0.0,5.0
38.0,0.328711,5.0
26.100767,-0.3520443,5.0
15.402922,-0.27197874,5.0
9.0,-1.7755773,5.0
18.0,0.0,5.0
13.5,1.5707964,5.0
47.708607,-0.4480239,5.0
145.27904,-0.24900883,5.0
74.0,-0.16219883,5.0
0.0,0.0,5.0
24.5,1.0040671,5.0
22.5,-0.97361964,5.0
131.0,0.0,5.0
34.20526,0.26625204,5.0
186.5,-0.15979795,5.0
0.0,0.0,5.0
12.5,1.0040671,5.0
13.5,-2.0744226,5.0
38.5,-0.21608497,5.0
15.402922,-0.6240231,5.0
16.224981,1.2120256,5.0
66.5,-0.5880026,5.0
29.068884,-0.45819807,5.0
120.0,-0.048219964,5.0
0.0,0.0,5.0
24.5,0.17636615,5.0
0.0,0.0,5.0
15.0,-1.9206519,5.0
0.0,0.0,5.0
43.13931,-2.3725865,5.0
18.794947,0.30244341,5.0
44.333332,0.49934673,5.0
46.738636,-1.6612452,5.0
22.0,-0.51669514,5.0
76.15773,-0.23860933,5.0
15.402922,-0.38541374,5.0
15.402922,0.0,5.0
80.0,0.6240231,5.0
9.0,1.5707964,5.0
37.813873,1.0004741,5.0
22.5,-0.5404195,5.0
18.398369,0.9889894,5.0
18.398369,0.0,5.0
