Path length vs. Time spent from (560, 302) to (790, 323)
1.9727725,78.29953,5.0
0.8051947,31.835752,5.0
14.528204,217.2428,5.0
105.502975,481.38574,5.0
13.681212,250.33865,5.0
0.36363587,16.467783,5.0
0.12121173,12.9442835,5.0
8.997923,659.5543,5.0
10.287128,167.30782,5.0
6.08845,318.1359,5.0
0.39505947,7.2684503,5.0
2.3102303,132.01636,5.0
4.098765,3.6342251,5.0
5.4408345,89.27367,5.0
3.648855,784.0,5.0
3.497316,264.26263,5.0
9.207494,239.394,5.0
0.5238093,26.689852,5.0
7.0392976,168.11192,5.0
0.09876487,3.6342251,5.0
0.09876487,3.6342251,5.0
4.2868767,167.30782,5.0
12.708148,235.91539,5.0
3.3727312,167.30782,5.0
0.9644359,122.49821,5.0
0.91851807,41.333313,5.0
2.324931,177.69116,5.0
8.129835,1343.2026,5.0
8.31023,122.12164,5.0
11.86579,166.74501,5.0
9.805195,149.25328,5.0
2.2424228,8.330845,5.0
4.4125905,529.66724,5.0
6.40287,212.11433,5.0
1.6108658,220.80734,5.0
3.6666646,377.04593,5.0
2.930386,168.11192,5.0
0.19752973,3.6342251,5.0
2.4320316,78.29953,5.0
0.19752973,3.6342251,5.0
7.41247,272.04758,5.0
0.0,0.0,5.0
4.0,30.805843,5.0
1.2139944,147.38211,5.0
6.280211,571.37,5.0
2.1838236,56.66725,5.0
4.19753,65.24591,5.0
2.6115525,114.49816,5.0
1.8979592,66.05092,5.0
6.8445883,91.30535,5.0
2.3441465,166.80411,5.0
0.7392462,71.43863,5.0
0.30302927,43.485058,5.0
1.6432388,241.20682,5.0
9.7654295,143.47842,5.0
6.788006,114.69812,5.0
185.27827,685.3301,2.0
0.19752973,3.6342251,2.0
18.226665,117.74284,2.0
8.18018,80.17419,2.0
2.5736434,167.60822,2.0
10.930387,168.11192,2.0
0.1975301,2.6666565,2.0
6.5620832,108.40908,2.0
4.994009,167.85153,2.0
11.513514,124.43872,2.0
3.8370357,69.30845,2.0
0.39505947,7.2684503,2.0
4.837036,41.333313,2.0
1.8370361,41.333313,2.0
9.837036,41.333313,2.0
11.918518,38.666656,2.0
5.4145827,127.892204,2.0
4.1801934,702.7709,2.0
15.064675,218.12505,2.0
17.377777,80.116615,2.0
2.1838243,53.692116,2.0
2.2962942,44.30845,2.0
1.931972,65.97825,2.0
7.4590583,169.97452,2.0
1.8468463,97.42115,2.0
8.242421,193.36136,2.0
5.039729,474.36118,2.0
3.4896553,216.0,2.0
0.8632048,232.44896,2.0
2.5620832,109.93596,2.0
7.6347246,149.82564,2.0
1.5851845,41.333313,2.0
3.3505497,78.29953,2.0
3.2170541,167.60822,2.0
3.3950596,7.2684503,2.0
3.8370361,51.4725,2.0
3.7110431,92.072945,2.0
0.2581366,8.629133,2.0
4.12121,127.60271,2.0
2.2424233,19.624523,2.0
0.5795017,59.20824,2.0
1.333332,113.98475,2.0
4.7313423,191.40372,2.0
5.418797,237.8977,2.0
19.4678,165.87878,2.0
20.97886,210.39064,2.0
5.265306,83.0,2.0
1.2653061,33.02546,2.0
3.027027,115.26575,2.0
7.287129,168.61562,2.0
6.4320316,78.29953,2.0
10.711043,117.96426,2.0
6.6913543,81.074295,2.0
0.31874081,36.914406,2.0
5.3094354,262.9512,2.0
4.71892,237.394,2.0
16.837036,102.945,2.0
0.31874096,10.533957,2.0
0.40692553,38.0062,2.0
2.318741,10.533957,2.0
3.7110431,92.072945,2.0
0.0,0.0,2.0
2.3102303,132.01636,2.0
0.0,0.0,2.0
14.561601,140.65968,2.0
6.7788196,139.46417,2.0
4.3102303,132.01636,2.0
0.121212065,3.5234995,2.0
0.121212065,3.5234995,2.0
13.31023,168.01636,2.0
2.1028237,108.40908,2.0
3.1632652,66.05092,2.0
6.7647758,251.40883,2.0
2.2424223,32.20205,2.0
0.24242324,19.624523,2.0
4.318743,7.7346687,2.0
3.0917873,874.68085,2.0
5.286296,185.5691,2.0
0.060605258,21.018057,2.0
0.72683483,133.2961,2.0
10.219251,154.65761,2.0
3.494681,62.0,2.0
2.6595745,31.141764,2.0
816.4814,532.22626,2.0
3.6949742,554.82666,2.0
4.1212115,3.128691,2.0
7.0165567,141.50708,2.0
7.340902,197.99002,2.0
10.265306,133.22699,2.0
2.4884353,64.47766,2.0
25.265306,97.80585,2.0
9.462836,64.4725,2.0
11.027027,176.87744,2.0
2.0705009,62.835754,2.0
5.027027,74.0,2.0
8.098765,64.27834,2.0
2.918518,38.666656,2.0
2.9508197,176.31522,2.0
4.027027,115.26575,2.0
0.6812114,11.174761,2.0
2.6115525,114.49816,2.0
11.073513,152.83441,2.0
2.1838236,56.66725,2.0
12.77882,115.65833,2.0
8.27027,115.26575,2.0
2.1838236,56.66725,2.0
15.19753,51.634224,2.0
3.4320989,203.59883,2.0
2.5736434,167.60822,2.0
4.075663,237.8977,2.0
0.39505684,12.996409,2.0
7.432099,150.0,2.0
1.5533093,119.37,2.0
3.8525538,138.41188,2.0
2.4628363,66.49796,2.0
16.5265,242.6621,2.0
2.2053404,107.90538,2.0
2.1838243,53.692116,2.0
0.1975301,2.6666565,2.0
0.121212065,3.5234995,2.0
0.92640543,127.81799,2.0
0.99999875,24.239515,2.0
8.142676,831.20105,2.0
8.432032,152.10538,2.0
4.108911,168.61562,2.0
3.7837837,115.26575,2.0
2.1838236,56.66725,2.0
7.3950596,68.880135,2.0
7.3950596,7.2684503,2.0
9.493824,43.26845,2.0
6.3950596,7.2684503,2.0
2.3950596,33.159767,2.0
12.328359,307.17978,2.0
5.597015,232.0,2.0
5.4626865,234.08376,2.0
6.9288745,175.36113,2.0
10.553125,254.58989,2.0
0.0,0.0,2.0
7.590476,111.06389,2.0
6.408033,159.17891,2.0
25.776344,204.10222,2.0
18.33086,116.718414,2.0
16.656788,239.94179,2.0
2.558024,55.106724,2.0
1.2160158,78.29953,2.0
1.0352504,64.86121,2.0
2.0606058,119.80609,2.0
0.12121075,9.71578,2.0
2.060606,3.5234995,2.0
2.5063896,460.20496,2.0
4.573643,167.60822,2.0
2.108604,168.11192,2.0
3.7110431,92.072945,2.0
1.1809524,31.0,2.0
2.930386,168.11192,2.0
2.0735517,167.10558,2.0
4.6115527,131.63287,2.0
5.0,0.0,2.0
1.8370361,41.333313,2.0
2.4320316,78.29953,2.0
5.5040298,168.11192,2.0
1.255814,216.2955,2.0
1.3557051,250.3307,2.0
4.4924736,234.67221,2.0
2.930386,168.11192,2.0
2.4320316,78.29953,2.0
0.19752973,3.6342251,2.0
2.375052,114.16713,2.0
1.7239907,131.25226,2.0
3.7959185,66.05092,2.0
3.027027,115.26575,2.0
7.19753,28.634226,2.0
6.183824,78.692116,2.0
17.027027,150.0504,2.0
16.954287,153.68463,2.0
23.034565,178.3301,2.0
7.837036,145.73637,2.0
3.7110431,92.072945,2.0
37.51351,454.66946,2.0
4.4320316,78.29953,2.0
33.43203,275.32874,2.0
5.7110434,92.072945,2.0
12.098764,115.24591,2.0
6.8615384,86.80585,2.0
7.12,118.40307,2.0
5.7788196,114.02546,2.0
3.1318088,114.16713,2.0
4.363345,119.83131,2.0
0.3636309,16.520657,2.0
2.3333309,85.52238,2.0
8.904669,634.41174,2.0
4.982187,397.2177,2.0
5.9814324,249.0,2.0
2.0,410.0,2.0
2.2339754,177.58186,2.0
0.74911815,232.39651,2.0
1.8837209,216.2955,2.0
4.3333325,361.0671,2.0
8.077416,732.209,2.0
8.3750515,114.16713,2.0
1.5089935,55.093994,2.0
9.08108,115.26575,2.0
3.4653454,132.01636,2.0
6.7078805,637.4272,2.0
16.643564,116.75777,2.0
18.90396,188.97298,2.0
1.8370361,41.333313,2.0
7.2573376,138.54007,2.0
3.1632652,66.05092,2.0
0.19752973,3.6342251,2.0
6.3151226,876.7143,2.0
4.491575,615.16754,2.0
3.0992484,311.22668,2.0
5.606323,345.04953,2.0
1.2847381,282.0,2.0
1.483988,219.87143,2.0
5.723415,1024.6521,2.0
0.30302927,19.624523,2.0
2.4686377,131.56775,2.0
4.0,267.21252,2.0
0.0,0.0,2.0
9.066665,168.44438,2.0
2.8641975,233.4277,2.0
2.8641975,232.0,2.0
1.9302325,167.60822,2.0
0.39505947,7.2684503,2.0
8.513514,88.43872,2.0
2.180179,97.42115,2.0
14.039729,217.53181,2.0
8.398009,221.91528,2.0
7.6923075,216.0,2.0
3.145452,928.2053,2.0
1.0573249,83.54372,2.0
3.765432,184.0183,2.0
0.39505947,7.2684503,2.0
1.8370361,41.333313,2.0
9.016557,77.53194,2.0
5.318708,114.46863,2.0
4.1818175,5.333313,2.0
1.4471232,35.692104,2.0
2.27027,113.63287,2.0
6.51282,509.30267,2.0
2.413991,432.54684,2.0
13.33333,440.94806,2.0
2.4545443,123.84626,2.0
1.5334787,271.4714,2.0
3.200348,234.82564,2.0
3.1259248,86.090645,2.0
4.455301,1169.8732,2.0
2.9999995,111.88754,2.0
1.4910939,236.66666,2.0
2.315521,305.74524,2.0
3.5292425,125.90329,2.0
6.432031,130.0805,2.0
0.19752973,3.6342251,2.0
4.7788196,115.65833,2.0
18.27027,176.87744,2.0
4.7023015,133.97452,2.0
5.5135136,75.63287,2.0
2.5306122,66.05092,2.0
0.8241509,14.0,2.0
3.7110431,92.072945,2.0
11.19753,114.05176,2.0
2.4421053,232.5194,2.0
4.3980093,201.29845,2.0
0.12121117,16.101025,2.0
4.995098,620.18964,2.0
6.9185176,108.64179,2.0
7.7110434,116.10538,2.0
5.027027,115.26575,2.0
2.0705009,64.86121,2.0
28.27027,189.0716,2.0
4.0735517,185.10558,2.0
0.2962946,7.2684503,2.0
25.116047,178.3301,2.0
42.395058,240.10352,2.0
12.318742,80.10673,2.0
2.0606055,5.3747983,2.0
9.575545,689.13086,2.0
1.5511706,56.66725,2.0
8.0,0.0,2.0
1.5851834,95.98536,2.0
6.435497,810.3195,2.0
0.91851807,41.333313,2.0
2.6567888,55.106724,2.0
3.558024,55.106724,2.0
2.098765,52.440067,2.0
7.632653,117.47542,2.0
0.7925921,42.950165,2.0
0.060605742,3.0670338,2.0
0.666666,159.42667,2.0
0.418237,160.65541,2.0
1.251851,232.72069,2.0
11.279388,265.19565,2.0
8.303029,265.10275,2.0
7.0397296,57.99382,2.0
1.6871846,220.60396,2.0
1.7700661,232.10103,2.0
2.4320316,78.29953,2.0
5.837036,102.945,2.0
18.39506,68.880135,2.0
13.19753,65.24591,2.0
21.918518,174.69588,2.0
11.432032,139.91122,2.0
7.286822,153.80411,2.0
2.1801798,78.29953,2.0
4.4320316,78.29953,2.0
2.3102303,132.01636,2.0
4.169529,302.90836,2.0
1.852554,126.17375,2.0
5.928873,213.08191,2.0
3.4628358,54.659683,2.0
2.6115527,113.63287,3.0
0.49382433,7.2684503,3.0
1.3333323,44.56702,3.0
4.296295,41.333313,3.0
2.2962952,41.333313,3.0
8.837036,106.23324,3.0
1.4175062,6.3008814,3.0
4.3102307,127.97321,3.0
8.570838,227.0097,3.0
3.822988,240.6552,3.0
9.848484,168.16441,3.0
2.049783,80.23657,3.0
5.7038784,251.60103,3.0
3.5135136,84.63287,3.0
4.4320316,78.29953,3.0
3.8370361,41.333313,3.0
1.8370361,41.333313,3.0
1.837035,47.28358,3.0
3.3886454,392.00424,3.0
1.4839872,232.44896,3.0
3.6201546,168.7569,3.0
6.5135136,115.26575,3.0
1.0919118,56.66725,3.0
0.56,14.0,3.0
3.9691284,798.3509,3.0
34.833706,762.4802,3.0
3.3950598,6.3008814,3.0
6.972748,970.61896,3.0
5.435731,1485.4669,3.0
2.8837202,418.02344,3.0
4.3989897,18.266657,3.0
48.616085,458.83264,3.0
4.279142,1294.3727,3.0
0.39505947,7.2684503,3.0
5.4525285,264.1328,3.0
2.5305498,121.030304,3.0
4.6036034,79.91638,3.0
3.027027,113.63287,3.0
1.7423298,88.07904,3.0
5.585184,78.950165,3.0
3.3187406,12.094027,3.0
0.8334508,28.517134,3.0
0.88159764,37.24679,3.0
1.3333327,41.333313,3.0
2.8522637,180.30203,3.0
0.29405096,10.03755,3.0
1.2548537,88.78679,3.0
3.027027,115.26575,3.0
8.764776,239.89929,3.0
3.709125,585.4197,3.0
2.134534,76.66666,3.0
4.19753,3.6342251,3.0
9.363551,1254.6581,3.0
7.461697,225.24858,3.0
4.070501,635.6379,3.0
2.9363093,169.71259,3.0
0.5532426,25.441162,3.0
3.2644534,55.477543,3.0
0.3950602,5.333313,3.0
2.5655768,77.53194,3.0
1.7237122,55.477543,3.0
9.0705,138.66705,3.0
1.255814,216.2955,3.0
1.255814,216.2955,3.0
0.66666585,122.4243,3.0
1.7621212,184.69609,3.0
0.24242312,10.144774,3.0
7.158177,216.25136,3.0
1.255814,216.2955,3.0
1.3770251,232.39651,3.0
0.121212065,3.5234995,3.0
13.273466,1365.0002,3.0
2.2962937,47.28358,3.0
4.044442,63.50644,3.0
14.565306,51.754585,3.0
61.381565,1602.6819,3.0
0.1212103,8.260328,3.0
1.6435643,83.0,3.0
8.595419,246.69377,4.0
10.893928,432.21643,4.0
24.900225,1769.2502,4.0
8.5632715,295.15292,4.0
27.147291,423.19016,4.0
8.999999,85.455666,4.0
79.0,245.51373,4.0
10.594594,115.26575,4.0
18.78132,82.36528,4.0
10.742976,341.26663,4.0
1.2143593,8.563091,4.0
19.236572,153.98619,4.0
31.024685,56.72358,4.0
7.9639616,79.91638,4.0
23.909082,21.581615,4.0
1.2749655,6.3008814,4.0
1.3939341,5.333313,4.0
0.84848005,8.041454,4.0
