Speed angle changed vs. Modulus speed from (790, 302) to (1020, 323)
0.0,0.0,3.0
50.803543,0.19996065,3.0
50.803543,0.86382246,3.0
12.823589,-0.66499215,3.0
0.0,0.0,3.0
67.0,0.48689923,3.0
0.0,0.0,3.0
134.0,-0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
8.933333,0.0,3.0
25.401772,0.17809294,3.0
0.0,0.0,3.0
23.44734,-0.43686384,3.0
33.5,0.71783197,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
34.0,-0.88133705,3.0
34.20526,0.26625204,3.0
0.0,0.0,3.0
0.0,0.0,3.0
4.6987367,0.47715554,3.0
68.0,-0.8399579,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.022385346,-0.89109933,3.0
0.0,0.0,3.0
18.0,-2.17187,3.0
33.0,1.5707964,3.0
4.25,-0.26371184,3.0
3.2058973,-0.48689923,3.0
0.0,0.0,3.0
0.0,0.0,3.0
19.235384,-0.39749676,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
19.235384,-0.086658575,3.0
19.235384,0.0,3.0
0.0,0.0,3.0
16.5,-1.0816765,3.0
22.0,-0.0,3.0
0.0,0.0,3.0
4.5,1.5707964,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
35.17101,0.12954782,3.0
17.0,0.25877088,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
50.803543,0.19996065,3.0
0.0,0.0,4.0
0.0,0.0,4.0
5.495824,0.48689923,4.0
0.0,0.0,4.0
0.0,0.0,4.0
3.3,0.059711542,4.0
0.0,0.0,4.0
6.375,-0.5743048,4.0
