Speed angle changed vs. Modulus speed from (330, 302) to (560, 323)
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
14.5,-0.50939035,2.0
19.235384,-0.48689923,2.0
0.0,0.0,2.0
0.0,0.0,2.0
9.0,-1.5707964,2.0
9.0,3.1415927,2.0
9.0,-3.1415927,2.0
19.235384,2.0576956,2.0
17.066048,-1.042393,2.0
34.132095,0.0,2.0
4.5,-1.0153025,2.0
9.0,3.1415927,2.0
17.066048,-2.12629,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
14.0,1.5707964,2.0
14.0,0.0,2.0
0.0,0.0,2.0
4.0,0.17636615,2.0
28.460499,0.32175055,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
14.0,0.13863973,2.0
14.5,-0.052277904,2.0
41.976185,-0.43130717,2.0
41.976185,0.0,2.0
0.0,0.0,2.0
14.230249,0.10566558,2.0
11.095545,-0.57526445,2.0
11.095545,0.57133746,2.0
27.75,-0.57133746,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
14.0,-0.3498556,2.0
14.0,0.0,2.0
14.0,0.0,2.0
41.976185,0.21608497,2.0
0.0,0.0,2.0
41.0,-0.21608497,2.0
28.96166,-0.46605918,2.0
31.5,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
9.0,1.5707964,2.0
14.5,-1.5707964,2.0
27.0,0.0,2.0
9.0,-1.5707964,2.0
14.0,1.5707964,2.0
28.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
14.0,0.17636615,2.0
14.0,1.5707964,2.0
14.0,0.17636615,2.0
14.0,0.0,2.0
28.0,-0.0,2.0
14.0,0.0,2.0
0.0,0.0,2.0
56.920998,0.08189349,2.0
9.0,1.4404612,2.0
18.0,-1.5707964,2.0
55.5,1.5707964,2.0
0.0,0.0,2.0
9.0,-1.332187,2.0
16.643316,0.99945885,2.0
0.0,0.0,2.0
0.0,0.0,2.0
5.6886826,-1.2028859,2.0
32.760494,0.8337934,2.0
19.235384,0.20859957,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
17.066048,0.416854,2.0
14.5,-0.5554937,2.0
0.0,0.0,2.0
14.5,0.0,2.0
9.0,-1.3944302,2.0
0.0,0.0,2.0
41.976185,-0.023772096,2.0
41.976185,0.0,2.0
41.976185,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
63.0,-0.048219964,2.0
21.84033,0.27829966,2.0
17.066048,0.27719408,2.0
17.066048,0.0,2.0
31.5,-0.18300392,2.0
14.5,-0.048219964,2.0
0.0,0.0,2.0
14.5,-0.0,2.0
0.0,0.0,2.0
2.25,1.5707964,2.0
9.0,-3.1415927,2.0
0.0,0.0,2.0
0.0,0.0,2.0
20.988092,0.21608497,2.0
41.976185,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
9.666667,-0.21608497,2.0
14.5,0.0,2.0
9.666667,-0.0,2.0
14.5,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
16.224981,0.22303097,2.0
14.5,-0.37739596,2.0
0.0,0.0,2.0
14.5,-0.0,2.0
0.0,0.0,2.0
32.760494,0.27829966,2.0
0.0,0.0,2.0
32.760494,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
14.5,-0.27829966,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
17.066048,0.5554937,2.0
0.0,0.0,2.0
31.5,-0.5554937,2.0
32.760494,0.27829966,2.0
29.0,-0.27829966,2.0
0.0,0.0,2.0
0.0,0.0,2.0
17.066048,-0.5554937,2.0
21.0,0.5554937,2.0
31.5,0.0,2.0
0.0,0.0,2.0
31.5,-0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
31.248112,0.19321148,2.0
14.5,-0.19321148,2.0
9.0,-1.5707964,2.0
0.0,0.0,2.0
14.0,-1.0040671,2.0
9.333333,-0.0,2.0
28.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
83.95237,0.3267422,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
18.666666,0.3520443,2.0
0.0,0.0,2.0
11.377365,-1.2028859,2.0
0.0,0.0,2.0
9.0,-1.0153025,2.0
0.0,0.0,2.0
17.0,-0.2624594,2.0
0.0,0.0,2.0
29.0,0.0,2.0
14.5,-0.0,2.0
0.0,0.0,2.0
14.5,0.0,2.0
0.0,0.0,2.0
14.5,-0.64739215,2.0
14.5,0.0,2.0
17.066048,-0.5554937,2.0
0.0,0.0,2.0
0.0,0.0,2.0
9.0,-1.0153025,2.0
14.5,1.5707964,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
14.0,-1.0040671,2.0
0.0,0.0,2.0
55.5,-0.22082877,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
19.235384,1.0838971,2.0
19.235384,0.0,2.0
0.0,0.0,2.0
5.6886826,0.44284278,2.0
28.460499,0.49152884,2.0
13.5,-0.32175055,2.0
29.410883,-0.3109983,2.0
0.0,0.0,2.0
19.235384,0.031985026,2.0
0.0,0.0,2.0
0.0,0.0,2.0
17.0,0.93804747,2.0
9.666667,0.0,2.0
9.0,1.5707964,2.0
8.533024,-2.12629,2.0
14.5,0.5554937,2.0
14.0,1.0040671,2.0
28.0,0.0,2.0
0.0,0.0,2.0
14.0,-0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
42.46469,-0.2958299,2.0
0.0,0.0,2.0
42.46469,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
14.0,1.5707964,2.0
29.0,0.0,2.0
42.46469,-1.3601624,2.0
11.377365,-0.3419333,2.0
9.0,0.4241944,2.0
0.0,0.0,2.0
0.0,0.0,2.0
9.333333,0.0,2.0
0.0,0.0,2.0
14.0,0.0,2.0
14.0,0.0,2.0
41.976185,0.21608497,2.0
14.5,-0.21608497,2.0
0.0,0.0,2.0
0.0,0.0,2.0
17.066048,0.5554937,2.0
30.364452,-0.2545735,2.0
17.066048,0.3701458,2.0
19.235384,-1.042393,2.0
31.5,-0.49934673,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
12.6,0.0,2.0
0.0,0.0,2.0
32.760494,0.27829966,2.0
17.0,-0.27829966,2.0
17.0,-0.0,2.0
31.5,0.0,2.0
9.666667,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
14.0,1.5707964,2.0
28.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
14.0,0.23860933,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
21.84033,0.17971915,2.0
32.760494,0.0,2.0
0.0,0.0,2.0
32.760494,0.0,2.0
17.0,-0.27829966,2.0
17.0,-0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
8.5,-0.0,2.0
0.0,0.0,2.0
12.6,0.0,2.0
41.5,0.0,2.0
28.460499,-0.32564157,2.0
0.0,0.0,2.0
28.0,-0.32175055,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
9.0,1.3877923,2.0
0.0,0.0,2.0
17.066048,-1.0153025,2.0
0.0,0.0,2.0
0.0,0.0,2.0
14.5,-0.44926012,3.0
17.066048,0.5554937,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
14.5,-0.5554937,3.0
17.066048,-0.5554937,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
18.0,-1.0153025,3.0
7.25,1.5707964,3.0
14.5,-0.0,3.0
14.5,0.0,3.0
14.5,-0.0,3.0
18.0,1.5707964,3.0
0.0,0.0,3.0
9.0,-3.1415927,3.0
9.0,3.1415927,3.0
0.0,0.0,3.0
0.0,0.0,3.0
9.0,-3.1415927,3.0
9.0,3.1415927,3.0
9.0,-3.1415927,3.0
14.5,1.5707964,3.0
0.0,0.0,3.0
0.0,0.0,3.0
14.5,-0.0,3.0
0.0,0.0,3.0
14.5,0.0,3.0
41.0,0.0,3.0
27.333334,-0.0,3.0
34.132095,-0.5554937,3.0
14.5,0.5554937,3.0
9.0,-1.9481922,3.0
0.0,0.0,3.0
14.5,1.5707964,3.0
0.0,0.0,3.0
29.0,0.0,3.0
14.5,-0.0,3.0
31.5,0.0,3.0
34.0,0.0,3.0
17.066048,0.5554937,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
28.0,-1.0040671,3.0
0.0,0.0,3.0
27.984123,0.21608497,3.0
14.5,-0.18300392,3.0
14.5,-0.0,3.0
18.0,1.5707964,3.0
32.760494,0.052796416,3.0
41.5,0.27829966,3.0
0.0,0.0,3.0
0.0,0.0,3.0
11.095545,0.57133746,3.0
41.976185,0.21608497,3.0
0.0,0.0,3.0
14.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
9.0,1.8370484,3.0
0.0,0.0,3.0
9.666667,-0.65984845,3.0
14.5,0.0,3.0
29.0,-0.0,3.0
14.5,0.0,3.0
0.0,0.0,3.0
28.460499,0.32175055,3.0
14.0,-0.32175055,3.0
0.0,0.0,3.0
14.0,0.0,3.0
0.0,0.0,3.0
18.666666,0.16977827,3.0
4.857143,0.6600742,3.0
65.52099,0.27829966,3.0
0.0,0.0,3.0
17.066048,-0.5554937,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
65.52099,0.8337934,3.0
9.0,-2.3204954,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
9.0,3.1415927,3.0
17.066048,-2.12629,3.0
41.976185,0.7715787,3.0
41.976185,0.0,3.0
9.0,1.3547114,3.0
11.377365,-1.0153025,3.0
9.0,-2.3561945,3.0
0.0,0.0,3.0
0.0,0.0,3.0
14.0,-0.3498556,3.0
22.489998,0.16076274,3.0
19.607254,-0.3677197,3.0
0.0,0.0,3.0
14.0,0.13863973,3.0
28.460499,0.32175055,3.0
29.0,-0.32175055,3.0
0.0,0.0,3.0
0.0,0.0,3.0
9.0,1.5707964,3.0
0.0,0.0,3.0
14.5,-1.5707964,3.0
29.0,-0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
32.760494,0.27829966,3.0
0.0,0.0,3.0
0.0,0.0,3.0
34.132095,1.0153025,3.0
0.0,0.0,3.0
9.0,-1.0153025,3.0
9.0,3.1415927,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
9.0,-1.9481922,3.0
6.0,3.1415927,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
21.84033,0.54455173,3.0
0.0,0.0,3.0
0.0,0.0,3.0
9.0,1.5707964,3.0
55.7315,-1.4085975,3.0
14.5,-0.16219883,3.0
0.0,0.0,3.0
0.0,0.0,3.0
32.760494,0.27829966,3.0
9.0,-1.849096,3.0
0.0,0.0,3.0
14.5,1.5707964,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
41.976185,0.21608497,3.0
0.0,0.0,3.0
0.0,0.0,3.0
28.0,0.23860933,3.0
9.0,1.3877923,3.0
6.0,1.5225763,3.0
55.5,-1.5707964,3.0
9.333333,0.0,3.0
46.720207,0.12877974,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
14.0,-0.7316864,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
28.460499,-0.32564157,3.0
0.0,0.0,3.0
42.46469,-0.79050666,3.0
9.0,1.3572359,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
9.0,-2.0064793,3.0
0.0,0.0,3.0
17.0,1.5707964,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
32.760494,0.27829966,3.0
9.666667,-0.27829966,3.0
9.0,-1.9481922,3.0
9.333333,1.5707964,3.0
29.410883,-0.3109983,3.0
0.0,0.0,3.0
14.5,-0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
14.0,0.0,3.0
0.0,0.0,3.0
14.0,-0.0,3.0
29.0,-0.37739596,3.0
14.5,-0.49248576,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
14.5,0.0,3.0
19.235384,0.068096496,3.0
9.0,-2.2419403,3.0
0.0,0.0,3.0
38.470768,2.0576956,3.0
19.235384,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
17.0,-0.30756712,3.0
19.235384,-0.48689923,3.0
8.533024,1.042393,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
41.5,-0.5554937,3.0
14.0,0.13863973,3.0
3.1111112,0.16977827,3.0
14.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.53846157,-0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
32.760494,-0.17661455,3.0
0.0,0.0,3.0
9.0,-1.849096,3.0
0.0,0.0,3.0
0.0,0.0,3.0
41.976185,0.21608497,3.0
18.741665,-0.05532223,3.0
0.0,0.0,3.0
4.5,1.4100336,3.0
0.0,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
14.0,0.0,3.0
41.0,-0.0685945,3.0
0.0,0.0,3.0
19.235384,0.12536868,3.0
32.760494,0.77764636,3.0
0.0,0.0,3.0
14.0,1.0040671,3.0
0.0,0.0,3.0
0.0,0.0,3.0
14.0,0.0,3.0
9.333333,-0.0,3.0
0.0,0.0,3.0
8.190124,0.54455173,4.0
0.0,0.0,4.0
0.0,0.0,4.0
0.0,0.0,4.0
0.0,0.0,4.0
0.0,0.0,4.0
4.266512,-0.5554937,4.0
13.142858,-0.44610554,4.0
2.25,-1.5707964,4.0
0.0,0.0,4.0
10.494046,1.7868813,4.0
13.875,-0.21608497,4.0
37.0,0.0,4.0
0.0,0.0,4.0
0.0,0.0,4.0
0.0,0.0,4.0
3.625,-0.31309277,4.0
6.0,1.4060824,4.0
0.0,0.0,4.0
2.25,-3.1415927,4.0
2.5714285,-1.1562895,4.0
4.142857,1.5707964,4.0
9.0,-0.0,4.0
0.0,0.0,4.0
8.395237,1.7868813,4.0
2.25,-1.6910918,4.0
4.142857,1.5707964,4.0
2.25,1.5707964,4.0
0.0,0.0,4.0
4.266512,0.59353036,4.0
0.0,0.0,4.0
4.857143,-0.5554937,4.0
0.0,0.0,4.0
0.0,0.0,4.0
0.0,0.0,4.0
0.0,0.0,4.0
7.3527207,0.017712718,4.0
2.4545455,0.3109983,4.0
0.0,0.0,4.0
8.131571,0.32175055,4.0
4.6666665,0.0,4.0
2.25,-1.5707964,4.0
17.64405,0.26650965,4.0
4.808846,-0.7723621,4.0
17.64405,-0.5319785,4.0
11.993196,0.08821505,4.0
0.0,0.0,4.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
112.44999,-0.826732,1.0
41.976185,-0.05532223,1.0
29.0,0.21608497,1.0
140.16063,-0.12877974,1.0
0.0,0.0,1.0
112.44999,-0.10703649,1.0
0.0,0.0,1.0
0.0,0.0,1.0
56.224995,-0.43078837,1.0
112.44999,0.0,1.0
32.760494,0.23703869,1.0
65.52099,0.14770392,1.0
32.760494,0.0,1.0
0.0,0.0,1.0
18.5,0.035488054,1.0
9.486833,-1.4683524,1.0
27.0,0.0,1.0
13.5,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
14.0,-0.17636615,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
28.0,-1.0204104,1.0
38.470768,0.48689923,1.0
0.0,0.0,1.0
29.0,-0.16317044,1.0
29.0,-0.0,1.0
9.0,-1.5707964,1.0
0.0,0.0,1.0
14.0,1.5707964,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
14.5,-0.19185545,1.0
34.132095,0.5554937,1.0
0.0,0.0,1.0
18.0,1.0153025,1.0
0.0,0.0,1.0
0.0,0.0,1.0
38.470768,0.48689923,1.0
9.0,-1.7339667,1.0
27.0,0.09751581,1.0
6.75,0.0,1.0
0.0,0.0,1.0
9.0,-1.7681919,1.0
32.449963,2.158799,1.0
13.5,-0.5880026,1.0
27.0,-0.32175055,1.0
0.0,0.0,1.0
29.0,-0.49248576,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
70.0,-0.65984845,1.0
57.870544,-0.31628612,1.0
0.0,0.0,1.0
0.0,0.0,1.0
9.0,-1.5707964,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
38.470768,0.05121636,1.0
0.0,0.0,1.0
0.0,0.0,1.0
34.0,-0.34229562,1.0
29.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
9.0,3.1415927,1.0
0.0,0.0,1.0
0.0,0.0,1.0
18.0,-3.1415927,1.0
34.132095,-0.86306083,1.0
83.0,0.4636476,1.0
0.0,0.0,1.0
0.0,0.0,1.0
29.0,-0.16317044,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
56.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
18.0,-1.701392,1.0
70.080315,1.699576,1.0
28.0,-0.33725318,1.0
28.0,0.0,1.0
28.0,-0.67474097,1.0
112.44999,-0.16076274,1.0
0.0,0.0,1.0
82.0,-0.49248576,1.0
9.0,3.1415927,1.0
82.0,-1.5707964,1.0
18.0,-1.5707964,1.0
56.0,-0.24497867,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
27.5,-0.67474097,1.0
34.132095,-1.2028859,1.0
0.0,0.0,1.0
0.0,0.0,1.0
9.0,-1.8853006,1.0
0.0,0.0,1.0
18.0,-2.0200565,1.0
29.0,1.5707964,1.0
18.0,1.5707964,1.0
83.95237,1.7868813,1.0
6.0,1.3029971,1.0
0.0,0.0,1.0
0.0,0.0,1.0
84.92938,-0.34415618,1.0
0.0,0.0,1.0
0.0,0.0,1.0
34.0,0.3250079,1.0
0.0,0.0,1.0
0.0,0.0,1.0
9.0,-2.063282,1.0
18.0,3.1415927,1.0
82.0,-1.5707964,1.0
5.8,-0.16317044,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
27.984123,-0.9200311,1.0
112.44999,-0.32393318,1.0
0.0,0.0,1.0
9.0,-1.5707964,1.0
0.0,0.0,1.0
4.5,3.1415927,1.0
14.0,0.0,1.0
18.0,1.5707964,1.0
14.0,-0.32175055,1.0
0.0,0.0,1.0
0.0,0.0,1.0
20.988092,0.21608497,1.0
10.816654,0.37191764,1.0
5.408327,-1.1760052,1.0
14.5,-0.44926012,1.0
11.377365,-0.5554937,1.0
29.0,-0.43568286,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
112.44999,0.4866294,1.0
29.0,0.16076274,1.0
56.0,0.0,1.0
54.0,-0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
9.0,-2.5912068,1.0
27.0,1.5707964,1.0
27.0,-0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
6.0,1.2490457,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
13.5,-0.19739556,1.0
0.0,0.0,1.0
0.0,0.0,1.0
9.0,-2.058249,1.0
41.5,1.5707964,1.0
14.0,-1.0040671,1.0
0.0,0.0,5.0
0.0,0.0,5.0
17.0,-0.18164884,5.0
0.0,0.0,5.0
0.0,0.0,5.0
9.0,1.1158822,5.0
0.0,0.0,5.0
9.0,-3.1415927,5.0
4.5,3.1415927,5.0
0.0,0.0,5.0
14.0,-0.25877088,5.0
14.5,-0.0,5.0
42.46469,0.21356043,5.0
9.0,-1.7843567,5.0
29.410883,1.8817946,5.0
9.333333,-0.7316864,5.0
57.870544,0.31628612,5.0
16.224981,-0.9042887,5.0
17.066048,-0.69102144,5.0
7.25,0.5554937,5.0
29.0,0.0,5.0
0.0,0.0,5.0
14.0,0.17636615,5.0
28.0,0.0,5.0
28.460499,0.32175055,5.0
14.5,-0.32175055,5.0
9.0,1.5707964,5.0
29.410883,-0.83560365,5.0
0.0,0.0,5.0
29.410883,-0.441594,5.0
0.19907951,-0.27700433,5.0
6.0,-0.98279375,5.0
0.0,0.0,5.0
0.0,0.0,5.0
42.46469,0.21356043,5.0
9.0,1.3572359,5.0
0.0,0.0,5.0
14.5,-1.5707964,5.0
46.0,-0.36153054,5.0
14.5,-0.0,5.0
84.92938,0.21356043,5.0
0.0,0.0,5.0
0.0,0.0,5.0
29.410883,0.48736444,5.0
0.0,0.0,5.0
55.7315,0.10992093,5.0
56.0,0.0,5.0
9.0,0.0,5.0
28.0,0.0,5.0
32.760494,0.27829966,5.0
32.760494,0.27829966,5.0
0.0,0.0,5.0
14.5,-0.27829966,5.0
0.0,0.0,5.0
14.0,0.23860933,5.0
17.066048,0.8179531,5.0
9.0,-2.12629,5.0
29.410883,1.8817946,5.0
10.816654,0.27700433,5.0
27.984123,-0.37191764,5.0
41.976185,0.21608497,5.0
0.0,0.0,5.0
0.0,0.0,5.0
32.760494,0.54455173,5.0
0.0,0.0,5.0
55.5,-0.27829966,5.0
41.976185,0.21608497,5.0
55.7315,-0.053886138,5.0
0.0,0.0,5.0
28.0,0.0,5.0
0.0,0.0,5.0
32.760494,1.032458,5.0
9.0,-1.849096,5.0
9.0,3.1415927,5.0
17.066048,-2.12629,5.0
41.976185,0.7715787,5.0
0.0,0.0,5.0
9.333333,-0.21608497,5.0
0.0,0.0,5.0
28.0,-0.7316864,5.0
41.5,0.0,5.0
32.760494,0.27829966,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
21.0,0.26625204,5.0
0.0,0.0,5.0
11.377365,-0.8805016,5.0
0.0,0.0,5.0
14.5,-0.3145043,5.0
9.0,-1.5707964,5.0
0.0,0.0,5.0
87.46428,0.24172135,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
9.0,-1.5707964,5.0
29.0,1.5707964,5.0
14.0,0.23860933,5.0
0.0,0.0,5.0
0.0,0.0,5.0
41.976185,0.21608497,5.0
9.0,-1.1877192,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
9.666667,-0.13059573,5.0
8.533024,-0.5554937,5.0
9.0,2.12629,5.0
0.0,0.0,5.0
18.0,-3.1415927,5.0
0.0,0.0,5.0
14.5,-0.048219964,5.0
17.066048,0.5554937,5.0
9.0,-2.12629,5.0
0.0,0.0,5.0
9.0,-1.332187,5.0
29.410883,1.259798,5.0
28.460499,0.63274884,5.0
14.5,-0.32175055,5.0
9.0,1.5707964,5.0
65.52099,-1.2924967,5.0
0.0,0.0,5.0
19.235384,0.20859957,5.0
11.333333,-0.13552772,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
21.84033,0.54455173,5.0
32.760494,0.0,5.0
32.760494,0.0,5.0
32.760494,0.0,5.0
0.0,0.0,5.0
46.0,-0.27829966,5.0
0.0,0.0,5.0
31.5,0.0,5.0
0.0,0.0,5.0
28.0,0.23860933,5.0
9.0,-1.5707964,5.0
63.0,-0.50939035,5.0
17.066048,-0.5554937,5.0
28.460499,0.8772443,5.0
42.46469,-0.10819012,5.0
14.0,1.5707964,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
18.0,-1.701392,5.0
29.0,1.5707964,5.0
56.920998,0.32175055,5.0
56.920998,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
18.0,-1.218752,5.0
18.0,3.1415927,5.0
56.0,-1.5707964,5.0
0.0,0.0,5.0
0.0,0.0,5.0
56.920998,0.32175055,5.0
29.0,-0.32175055,5.0
18.0,1.5707964,5.0
0.0,0.0,5.0
34.0,-0.40158054,5.0
34.0,-0.0,5.0
18.0,1.5707964,5.0
0.0,0.0,5.0
0.0,0.0,5.0
65.52099,0.54455173,5.0
65.52099,0.0,5.0
65.52099,0.0,5.0
0.0,0.0,5.0
18.0,-1.849096,5.0
63.0,1.5707964,5.0
63.0,0.0,5.0
29.0,0.0,5.0
0.0,0.0,5.0
28.0,0.13863973,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
82.0,0.0,5.0
18.0,1.4020858,5.0
18.0,-0.97032773,5.0
14.5,1.5707964,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
34.132095,0.04610341,5.0
0.0,0.0,5.0
46.0,-0.5554937,5.0
34.0,0.0,5.0
38.470768,0.48689923,5.0
0.0,0.0,5.0
32.760494,0.27829966,5.0
32.760494,0.0,5.0
9.0,-1.849096,5.0
41.976185,-0.43130717,5.0
37.48333,-0.05532223,5.0
56.224995,0.0,5.0
5.111363,0.0,5.0
0.0,0.0,5.0
55.5,1.5707964,5.0
9.666667,0.0,5.0
34.132095,0.5554937,5.0
0.0,0.0,5.0
32.760494,-0.27719408,5.0
17.066048,0.5554937,5.0
32.760494,0.77764636,5.0
0.0,0.0,5.0
14.5,-0.27829966,5.0
41.976185,1.7868813,5.0
9.0,-1.3944302,5.0
0.0,0.0,5.0
55.7315,0.40080816,5.0
28.460499,0.15955172,5.0
21.232346,-0.79050666,5.0
9.0,1.3572359,5.0
32.760494,0.77764636,5.0
21.84033,0.0,5.0
17.0,-0.27829966,5.0
9.0,1.5707964,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
14.0,0.0,5.0
20.988092,0.21608497,5.0
0.0,0.0,5.0
60.728905,-0.5170052,5.0
0.0,0.0,5.0
14.5,0.30092025,5.0
0.0,0.0,5.0
9.0,-2.0200565,5.0
14.5,-0.048219964,5.0
27.0,0.0,5.0
9.0,1.5707964,5.0
14.0,-1.5707964,5.0
14.0,0.0,5.0
9.0,-1.9481922,5.0
63.0,1.5707964,5.0
38.470768,0.48689923,5.0
19.235384,0.0,5.0
0.0,0.0,5.0
32.760494,0.54455173,5.0
9.0,-1.849096,5.0
18.0,3.1415927,5.0
14.0,-1.5707964,5.0
28.0,0.0,5.0
0.0,0.0,5.0
29.410883,0.17644504,5.0
0.0,0.0,5.0
9.0,1.218752,5.0
55.7315,-1.4085975,5.0
17.066048,0.13859567,5.0
