Speed Angle vs Modulus Speed from (566, 343) to (805, 364)
0.0,-0.0,3.0
46.0,-0.0,3.0
184.62123,0.16871054,3.0
22.584951,-0.40024066,3.0
56.462376,-0.40024066,3.0
168.9386,0.13059573,3.0
0.0,0.13059573,3.0
52.604656,-0.6301939,3.0
44.0,1.5707964,3.0
9.407987,0.7316864,3.0
0.0,0.7316864,3.0
0.0,0.7316864,3.0
0.0,0.7316864,3.0
16.868774,-1.0541012,3.0
0.0,-1.0541012,3.0
40.32679,-0.3413559,3.0
62.0,1.5707964,3.0
31.0,1.5707964,3.0
8.333333,-0.0,3.0
52.604656,-0.6301939,3.0
0.0,-0.6301939,3.0
14.705441,0.61629695,3.0
24.5,0.0,3.0
0.0,0.0,3.0
15.116217,-0.5971767,3.0
0.0,-0.5971767,3.0
0.0,-0.5971767,3.0
0.0,-0.5971767,3.0
0.0,-0.5971767,3.0
0.0,-0.5971767,3.0
0.0,-0.5971767,3.0
0.0,-0.5971767,3.0
0.0,-0.5971767,3.0
67.62396,-1.1600794,3.0
8.333333,-0.0,3.0
70.379326,-0.7602778,3.0
70.379326,-0.7602778,3.0
0.0,-0.7602778,3.0
0.0,-0.7602778,3.0
0.0,-0.7602778,3.0
0.0,-0.7602778,3.0
0.0,-0.7602778,3.0
70.379326,-0.7602778,3.0
0.0,-0.7602778,3.0
0.0,-0.7602778,3.0
0.0,-0.7602778,3.0
15.116217,-0.5971767,3.0
22.5,1.5707964,3.0
67.57544,0.13059573,3.0
15.5,1.5707964,3.0
0.0,1.5707964,3.0
98.73101,-0.06842095,3.0
56.462376,-0.40024066,3.0
0.0,-0.40024066,3.0
62.0,-0.0,3.0
13.5,1.5707964,3.0
25.739075,1.0636978,3.0
52.756516,0.25877088,3.0
74.666664,0.0,3.0
170.3445,0.18300392,3.0
0.0,0.18300392,3.0
0.0,0.18300392,3.0
0.0,0.18300392,3.0
57.974133,0.2617135,3.0
29.068884,-0.85843873,3.0
58.137768,-0.85843873,3.0
0.0,-0.85843873,3.0
0.0,-0.85843873,3.0
0.0,-0.85843873,3.0
0.0,-0.85843873,3.0
75.643906,-0.42225116,3.0
75.643906,-0.42225116,3.0
200.21239,0.11010565,3.0
238.28764,-0.18998829,3.0
0.0,-0.18998829,3.0
0.62415934,0.2676163,3.0
73.00685,-0.23501222,3.0
0.0,-0.23501222,3.0
105.380264,-0.16202857,3.0
151.28781,-0.42225116,3.0
0.0,-0.42225116,3.0
55.605755,0.9129077,3.0
76.02631,0.6171914,3.0
0.0,0.6171914,3.0
0.0,0.6171914,3.0
0.0,0.6171914,3.0
47.13014,-0.71783197,3.0
36.503426,-0.23501222,3.0
0.0,-0.23501222,3.0
0.0,-0.23501222,3.0
0.0,-0.23501222,3.0
0.0,-0.23501222,3.0
0.0,-0.23501222,3.0
25.422062,0.15302315,4.0
28.0,0.0,4.0
0.0,0.0,4.0
40.23122,0.16047855,4.0
48.669857,0.18300392,4.0
0.0,0.18300392,4.0
48.26817,0.13059573,4.0
14.230799,0.39681813,4.0
2.6666667,-0.0,4.0
10.547511,-1.022247,4.0
0.0,-1.022247,4.0
0.0,-1.022247,4.0
50.053097,0.11010565,4.0
51.0,0.0,1.0
53.0,0.0,1.0
469.77655,0.057505824,1.0
53.0,0.0,1.0
0.0,0.0,1.0
53.0,0.0,1.0
51.47815,1.0636978,1.0
0.0,1.0636978,1.0
0.0,1.0636978,1.0
83.10385,0.16317044,1.0
83.10385,0.16317044,1.0
27.0,1.5707964,1.0
136.85028,0.47018346,1.0
0.0,0.47018346,1.0
340.689,0.18300392,1.0
232.42203,0.2700256,1.0
0.0,0.2700256,1.0
0.0,0.2700256,1.0
75.643906,-0.42225116,1.0
170.3445,0.18300392,1.0
337.8772,0.13059573,1.0
13.70732,0.42285392,1.0
30.222221,-0.0,1.0
0.0,-0.0,1.0
0.0,-0.0,1.0
0.0,-0.0,1.0
0.0,-0.0,1.0
22.677694,-0.12526657,1.0
14.705441,0.61629695,1.0
132.0,0.0,1.0
0.0,0.0,1.0
99.724625,-0.80667156,1.0
127.4137,-0.17353557,1.0
77.0,0.0,1.0
58.137768,-0.85843873,1.0
309.29114,0.14601226,1.0
17.0,1.5707964,1.0
85.92148,0.099089615,1.0
36.878178,1.3521274,1.0
0.0,1.3521274,1.0
255.98633,1.3940874,1.0
0.0,1.3940874,1.0
202.6154,1.1756256,1.0
170.3445,0.18300392,1.0
52.347397,0.433742,1.0
0.0,0.433742,1.0
0.0,0.433742,1.0
11.896218,0.47116625,1.0
67.5,0.0,1.0
137.67352,0.19739556,1.0
104.5,0.0,1.0
55.742714,0.4154921,1.0
53.0,0.0,1.0
0.0,0.0,1.0
404.4008,0.10901877,1.0
171.53207,0.07878396,1.0
228.89845,0.059012365,1.0
82.764725,-0.20687395,1.0
131.48721,0.111777045,1.0
0.0,0.111777045,1.0
53.0,0.0,1.0
45.0,1.5707964,1.0
0.0,1.5707964,1.0
73.97973,-1.3389317,1.0
336.0863,0.08042318,1.0
45.35539,-0.12526657,1.0
0.0,-0.12526657,1.0
26.5,0.0,1.0
26.5,0.0,1.0
0.0,0.0,1.0
51.0,0.0,1.0
439.32904,-0.038705036,1.0
38.5,0.0,1.0
50.606323,-1.0541012,1.0
106.15083,0.7454195,1.0
102.78619,0.30636716,1.0
0.0,0.30636716,1.0
151.28781,-0.42225116,1.0
0.0,-0.42225116,1.0
171.84296,0.099089615,1.0
0.0,0.099089615,1.0
0.0,0.099089615,1.0
0.0,0.099089615,1.0
0.0,0.099089615,1.0
0.0,0.099089615,1.0
0.0,0.099089615,1.0
55.65968,-0.3103874,1.0
0.0,-0.3103874,1.0
0.0,-0.3103874,1.0
151.28781,-0.42225116,1.0
35.654594,-0.38831872,1.0
151.28781,-0.42225116,1.0
102.5,-0.22131445,1.0
112.29426,-0.24281883,1.0
142.30249,0.32175055,1.0
0.0,0.32175055,1.0
0.0,0.32175055,1.0
0.0,0.32175055,1.0
0.0,0.32175055,1.0
0.0,0.32175055,1.0
0.0,0.32175055,1.0
246.14833,-0.18385057,1.0
0.0,-0.18385057,1.0
136.06616,-0.12526657,1.0
169.79988,0.26211983,1.0
189.92894,0.14264166,1.0
54.0,0.0,1.0
0.0,0.0,1.0
6.0,0.0,1.0
18.553226,-0.3103874,1.0
54.5,0.0,1.0
195.25624,0.23255694,1.0
86.666664,-0.0,1.0
246.91092,-0.2538193,1.0
130.69908,0.10347526,1.0
0.0,0.10347526,1.0
36.989864,-1.3389317,1.0
252.57277,-1.5034381,1.0
151.28781,-0.42225116,1.0
0.0,-0.42225116,1.0
0.0,-0.42225116,1.0
0.0,-0.42225116,1.0
58.137768,-0.85843873,1.0
50.606323,-1.0541012,1.0
98.925476,0.13689353,1.0
166.2077,0.16317044,1.0
0.0,0.16317044,1.0
0.0,0.16317044,1.0
82.764725,-0.20687395,1.0
55.40257,0.16317044,1.0
166.2077,0.16317044,1.0
56.687252,0.26779923,1.0
0.0,0.26779923,1.0
0.0,0.26779923,1.0
34.058773,-0.7022569,1.0
34.058773,-0.7022569,1.0
51.147934,0.29083258,1.0
471.1539,0.095656,1.0
75.643906,-0.42225116,1.0
0.0,-0.42225116,1.0
75.643906,-0.42225116,1.0
0.0,-0.42225116,1.0
337.8772,0.13059573,1.0
0.0,0.13059573,1.0
0.0,0.13059573,1.0
0.0,0.13059573,1.0
36.359318,-1.0209432,1.0
85.92148,0.099089615,1.0
144.00694,0.118325785,1.0
51.47815,1.0636978,1.0
108.41586,0.25168997,1.0
0.0,0.25168997,1.0
0.0,0.25168997,1.0
12.0,-0.0,1.0
129.63025,-0.66510266,1.0
0.0,-0.66510266,1.0
20.691181,-0.20687395,1.0
27.82984,-0.3103874,1.0
92.660675,0.5070985,1.0
27.82984,-0.3103874,1.0
0.0,-0.3103874,1.0
137.67352,0.19739556,1.0
231.41737,0.19570065,1.0
8.833333,0.0,1.0
0.0,0.0,1.0
34.763485,0.7039461,1.0
55.661926,0.24497867,1.0
68.83676,0.19739556,1.0
137.67352,0.19739556,1.0
21.615324,0.34613597,1.0
66.0,-0.0,1.0
249.2268,1.2312812,1.0
101.3077,1.1756256,1.0
20.81466,-0.42066336,1.0
18.729548,-0.13003138,1.0
60.518593,-0.25900578,1.0
0.0,-0.25900578,1.0
112.92475,-0.40024066,1.0
0.0,-0.40024066,1.0
0.0,-0.40024066,1.0
0.0,-0.40024066,1.0
73.5,-0.0,1.0
73.5,0.0,1.0
85.27081,0.17286061,1.0
29.25,0.39479113,1.0
282.4482,0.15641782,1.0
38.5,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
38.5,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
80.65358,-0.3413559,1.0
0.0,-0.3413559,1.0
14.705441,0.61629695,1.0
337.8772,0.13059573,1.0
0.0,0.13059573,1.0
0.0,0.13059573,1.0
0.0,0.13059573,1.0
0.0,0.13059573,1.0
13.5,1.5707964,1.0
59.48109,0.47116625,1.0
0.0,0.47116625,1.0
35.17101,0.25877088,1.0
18.553226,-0.3103874,1.0
278.6575,-0.16219883,1.0
27.82984,-0.3103874,1.0
41.382362,-0.20687395,1.0
0.0,-0.20687395,1.0
82.764725,-0.20687395,1.0
0.0,-0.20687395,1.0
61.2,-0.0,1.0
159.90622,0.1065136,1.0
137.67352,0.19739556,1.0
137.67352,0.19739556,1.0
142.30249,0.32175055,1.0
0.0,0.32175055,1.0
0.0,0.32175055,1.0
0.0,0.32175055,1.0
0.0,0.32175055,1.0
0.0,0.32175055,1.0
0.0,0.32175055,1.0
9.803627,0.61629695,1.0
77.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
111.32385,0.24497867,1.0
14.705441,0.61629695,1.0
0.0,0.61629695,1.0
0.0,0.61629695,1.0
39.512657,0.90198416,1.0
0.0,0.90198416,1.0
0.0,0.90198416,1.0
0.0,0.90198416,1.0
0.0,0.90198416,1.0
111.32385,0.24497867,1.0
0.0,0.24497867,1.0
282.4482,0.15641782,1.0
85.92148,0.099089615,1.0
40.782963,0.8634998,1.0
58.137768,-0.85843873,1.0
0.0,-0.85843873,1.0
43.840622,0.7853982,1.0
0.0,0.7853982,1.0
121.0,-0.0,1.0
224.0,0.0,1.0
112.92475,-0.40024066,1.0
157.57935,-0.19801784,1.0
58.137768,-0.85843873,1.0
22.0,1.5707964,1.0
45.0,1.5707964,1.0
12.5,-0.0,1.0
55.65968,-0.3103874,1.0
55.65968,-0.3103874,1.0
0.0,-0.3103874,1.0
0.0,-0.3103874,1.0
27.82984,-0.3103874,1.0
83.10385,0.16317044,1.0
78.854294,-0.21729343,1.0
12.0,-0.0,1.0
71.151245,0.32175055,1.0
0.0,0.32175055,1.0
0.0,0.32175055,1.0
29.068884,-0.85843873,1.0
0.0,-0.85843873,1.0
337.8772,0.13059573,1.0
106.894806,-0.2120734,1.0
0.0,-0.2120734,1.0
106.894806,-0.2120734,1.0
0.0,-0.2120734,1.0
87.681244,0.7853982,1.0
45.0,1.5707964,1.0
35.654594,0.38831872,1.0
15.0,1.5707964,1.0
13.370116,1.1875122,1.0
172.2099,-0.049378432,1.0
0.0,-0.049378432,1.0
168.9386,0.13059573,1.0
0.0,0.13059573,1.0
20.81466,-0.42066336,1.0
71.30919,-0.38831872,1.0
75.643906,-0.42225116,1.0
109.65856,-0.42285392,1.0
17.827297,-0.38831872,1.0
209.38959,-0.30060568,1.0
35.11766,-1.0816765,1.0
58.137768,-0.85843873,1.0
58.59181,-0.4789136,1.0
29.410883,-0.61629695,1.0
70.434364,-0.8960554,1.0
51.86521,-0.33394507,1.0
14.705441,-0.61629695,1.0
53.0,0.0,1.0
135.0,0.0,1.0
45.0,0.0,1.0
0.0,0.0,1.0
136.06616,-0.12526657,1.0
0.0,-0.12526657,1.0
45.35539,-0.12526657,1.0
108.0,0.0,1.0
194.87946,0.1389943,1.0
69.52697,0.7039461,1.0
0.0,0.7039461,1.0
0.0,0.7039461,1.0
0.0,0.7039461,1.0
171.84296,0.099089615,1.0
0.0,0.099089615,1.0
112.92475,-0.40024066,1.0
0.0,-0.40024066,1.0
29.740545,0.47116625,1.0
0.0,0.47116625,1.0
0.0,0.47116625,1.0
85.92148,0.099089615,1.0
282.4482,0.15641782,1.0
69.79653,-0.30060568,1.0
341.67236,0.18247129,1.0
200.26794,0.11258719,1.0
171.84296,-0.099089615,1.0
71.151245,0.32175055,1.0
170.06175,0.26779923,1.0
0.0,0.26779923,1.0
0.0,0.26779923,1.0
109.32977,-0.15612637,1.0
13.91492,0.3103874,1.0
17.0,-1.5707964,1.0
55.661926,0.24497867,1.0
0.0,0.24497867,1.0
0.0,0.24497867,1.0
33.0,0.0,1.0
31.420094,-0.71783197,1.0
138.16113,-0.09786815,1.0
209.0,0.0,1.0
315.1587,-0.19801784,1.0
309.14722,0.14281197,1.0
96.887825,-1.070214,1.0
234.61671,0.07252216,1.0
0.0,0.07252216,1.0
24.239546,-1.0209432,1.0
0.0,-1.0209432,1.0
0.0,-1.0209432,1.0
0.0,-1.0209432,1.0
0.0,-1.0209432,1.0
0.0,-1.0209432,1.0
0.0,-1.0209432,1.0
0.0,-1.0209432,1.0
0.0,-1.0209432,1.0
272.0,-0.0,1.0
0.0,-0.0,1.0
16.809755,-0.42225116,1.0
168.9386,0.13059573,1.0
50.429268,-0.42225116,1.0
133.0,-0.0,1.0
151.28781,-0.42225116,1.0
154.57361,0.14281197,1.0
14.724554,-0.8695364,1.0
17.0,1.5707964,1.0
0.0,1.5707964,1.0
12.4,-0.0,1.0
62.0,0.0,1.0
0.0,0.0,1.0
36.503426,-0.23501222,1.0
127.993164,1.3940874,1.0
0.0,1.3940874,1.0
0.0,1.3940874,1.0
0.0,1.3940874,1.0
435.43655,0.1428714,1.0
0.0,0.1428714,1.0
137.16595,0.09858052,1.0
101.43471,0.16839015,1.0
56.462376,-0.40024066,1.0
106.894806,-0.2120734,1.0
36.359318,-1.0209432,1.0
48.508877,-0.1866143,1.0
0.0,-0.1866143,1.0
21.230167,0.7454195,1.0
18.179659,-1.0209432,1.0
29.295904,-0.4789136,1.0
29.44109,-0.5345943,1.0
0.0,-0.5345943,1.0
0.0,-0.5345943,1.0
27.82984,-0.3103874,1.0
27.82984,-0.3103874,1.0
13.91492,-0.3103874,1.0
0.0,-0.3103874,1.0
0.0,-0.3103874,1.0
0.0,-0.3103874,1.0
0.0,-0.3103874,1.0
55.661926,0.24497867,1.0
0.0,0.24497867,1.0
0.0,0.24497867,1.0
0.0,0.24497867,1.0
0.0,0.24497867,1.0
0.0,0.24497867,1.0
0.0,0.24497867,1.0
0.0,0.24497867,1.0
0.0,0.24497867,1.0
108.04629,-0.5340704,1.0
0.0,-0.5340704,1.0
0.0,-0.5340704,1.0
105.3684,-0.12847504,1.0
0.0,-0.12847504,1.0
55.65968,-0.3103874,1.0
46.330338,0.5070985,1.0
0.0,0.5070985,1.0
21.345375,0.32175055,1.0
71.151245,0.32175055,1.0
137.67352,0.19739556,1.0
137.67352,0.19739556,1.0
55.65968,-0.3103874,1.0
0.0,-0.3103874,1.0
29.740545,0.47116625,1.0
35.575623,0.32175055,1.0
18.532135,0.5070985,1.0
68.83676,0.19739556,1.0
0.0,0.19739556,1.0
0.0,0.19739556,1.0
111.32385,0.24497867,1.0
0.0,0.24497867,1.0
0.0,0.24497867,1.0
0.0,0.24497867,1.0
0.0,0.24497867,1.0
0.0,0.24497867,1.0
46.330338,0.5070985,1.0
0.0,0.5070985,1.0
54.664886,-0.15612637,1.0
0.0,-0.15612637,1.0
40.5,0.0,1.0
12.0,0.0,1.0
55.65968,-0.3103874,1.0
55.65968,-0.3103874,1.0
27.82984,-0.3103874,1.0
40.82941,0.21866895,1.0
55.65968,-0.3103874,1.0
39.220177,-0.5549957,1.0
12.671052,-0.4636476,1.0
0.0,-0.4636476,1.0
0.0,-0.4636476,1.0
32.75668,0.5456551,1.0
0.0,0.5456551,1.0
47.13014,-0.71783197,1.0
64.288414,0.2676163,1.0
50.717354,0.16839015,1.0
86.0,-0.0,1.0
67.04103,-0.1271302,1.0
0.0,-0.1271302,1.0
0.0,-0.1271302,1.0
0.0,-0.1271302,1.0
147.64822,-0.43335384,1.0
7.6,-0.0,1.0
0.0,-0.0,1.0
209.38959,-0.30060568,1.0
23.17386,-0.12257087,1.0
66.38712,0.20478095,5.0
0.0,0.20478095,5.0
34.21257,0.47018346,5.0
215.66757,0.03942272,5.0
0.0,0.03942272,5.0
0.0,0.03942272,5.0
12.727922,-0.7853982,5.0
18.398369,0.82384074,5.0
33.42529,-1.1875122,5.0
170.3445,0.18300392,5.0
39.38591,0.3498556,5.0
0.0,0.3498556,5.0
15.116217,-0.5971767,5.0
18.398369,0.82384074,5.0
215.66757,0.03942272,5.0
56.462376,-0.40024066,5.0
0.0,-0.40024066,5.0
39.38591,0.3498556,5.0
44.0,1.5707964,5.0
25.739075,1.0636978,5.0
56.720806,0.578223,5.0
0.0,0.578223,5.0
0.0,0.578223,5.0
200.21239,0.11010565,5.0
26.239283,-1.0303768,5.0
66.38712,0.20478095,5.0
37.813873,0.578223,5.0
0.0,0.578223,5.0
22.0,1.5707964,5.0
15.116217,-0.5971767,5.0
56.462376,-0.40024066,5.0
0.0,-0.40024066,5.0
291.0,0.0,5.0
100.0,-0.0,5.0
170.83618,0.18247129,5.0
27.973202,0.5036263,5.0
36.503426,-0.23501222,5.0
112.92475,-0.40024066,5.0
0.0,-0.40024066,5.0
39.38591,0.3498556,5.0
31.0,1.5707964,5.0
46.0,-0.0,5.0
153.59444,0.088007376,5.0
16.868774,-1.0541012,5.0
29.068884,-0.85843873,5.0
0.0,-0.85843873,5.0
75.643906,-0.42225116,5.0
0.0,-0.42225116,5.0
13.119641,-1.0303768,5.0
0.0,-1.0303768,5.0
33.42529,-1.1875122,5.0
52.756516,0.25877088,5.0
0.0,0.25877088,5.0
0.0,0.25877088,5.0
8.5,1.5707964,5.0
112.62573,0.13059573,5.0
51.70348,-0.16514868,5.0
0.0,-0.16514868,5.0
0.0,-0.16514868,5.0
0.0,-0.16514868,5.0
18.398369,0.82384074,5.0
18.398369,0.82384074,5.0
104.072624,0.19990812,5.0
0.0,0.19990812,5.0
0.0,0.19990812,5.0
56.462376,-0.40024066,5.0
84.4693,0.13059573,5.0
112.62573,0.13059573,5.0
0.0,0.13059573,5.0
0.0,0.13059573,5.0
39.38591,0.3498556,5.0
40.07805,0.5810823,5.0
24.239546,-1.0209432,5.0
170.3445,0.18300392,5.0
68.76772,-0.7133581,5.0
0.0,-0.7133581,5.0
29.068884,-0.85843873,5.0
0.0,-0.85843873,5.0
0.0,-0.85843873,5.0
0.0,-0.85843873,5.0
0.0,-0.85843873,5.0
369.24246,0.16871054,5.0
171.0,-0.0,5.0
171.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
38.183765,-0.7853982,5.0
51.47815,1.0636978,5.0
0.0,1.0636978,5.0
58.137768,-0.85843873,5.0
0.0,-0.85843873,5.0
0.0,-0.85843873,5.0
58.137768,-0.85843873,5.0
121.07848,-0.5375866,5.0
364.39676,0.046669386,5.0
0.0,0.046669386,5.0
171.0,-0.0,5.0
52.690132,-0.16202857,5.0
134.08206,-0.1271302,5.0
52.478565,-1.0303768,5.0
51.47815,1.0636978,5.0
224.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
45.0,1.5707964,5.0
0.0,1.5707964,5.0
170.3445,0.18300392,5.0
62.0,-0.0,5.0
26.239283,-1.0303768,5.0
22.5,1.5707964,5.0
18.398369,0.82384074,5.0
133.5,-0.0,5.0
3.2285714,-0.0,5.0
22.5,1.5707964,5.0
6.75,1.5707964,5.0
0.0,1.5707964,5.0
0.0,1.5707964,5.0
82.117294,0.16514868,5.0
29.068884,-0.85843873,5.0
168.9386,0.13059573,5.0
39.38591,0.3498556,5.0
8.5,1.5707964,5.0
25.059929,1.0714496,5.0
22.5,1.5707964,5.0
39.38591,0.3498556,5.0
0.0,0.3498556,5.0
15.116217,-0.5971767,5.0
0.0,-0.5971767,5.0
66.85058,-1.1875122,5.0
27.82984,-0.3103874,5.0
85.92148,0.099089615,5.0
0.0,0.099089615,5.0
0.0,0.099089615,5.0
19.0,0.0,5.0
161.5031,0.19314544,5.0
78.77182,0.3498556,5.0
29.068884,-0.85843873,5.0
19.379255,-0.85843873,5.0
0.0,-0.85843873,5.0
0.0,-0.85843873,5.0
19.0,0.0,5.0
203.3765,0.15302315,5.0
56.462376,-0.40024066,5.0
0.0,-0.40024066,5.0
45.0,1.5707964,5.0
15.116217,-0.5971767,5.0
29.068884,-0.85843873,5.0
0.0,-0.85843873,5.0
106.79068,-0.20749623,5.0
582.0,0.0,5.0
85.5,-0.0,5.0
169.00444,0.13352905,5.0
39.38591,0.3498556,5.0
36.796738,0.82384074,5.0
184.6957,0.04603791,5.0
30.768541,0.18385057,5.0
36.796738,0.82384074,5.0
18.56071,-0.47569522,5.0
0.0,-0.47569522,5.0
0.0,-0.47569522,5.0
0.0,-0.47569522,5.0
86.0,-0.0,5.0
85.5,-0.0,5.0
78.77182,0.3498556,5.0
57.542255,1.1019675,5.0
0.0,1.1019675,5.0
36.796738,0.82384074,5.0
65.795135,-0.42285392,5.0
45.0,1.5707964,5.0
375.5862,0.11741983,5.0
37.12142,-0.47569522,5.0
0.0,-0.47569522,5.0
0.0,-0.47569522,5.0
0.0,-0.47569522,5.0
148.14267,0.14905684,5.0
85.5,0.0,5.0
171.84296,0.099089615,5.0
56.720806,0.578223,5.0
0.0,0.578223,5.0
77.41447,1.4672717,5.0
98.0,0.0,5.0
29.068884,-0.85843873,5.0
0.0,-0.85843873,5.0
0.0,-0.85843873,5.0
0.0,-0.85843873,5.0
0.0,-0.85843873,5.0
12.869537,1.0636978,5.0
15.116217,-0.5971767,5.0
39.661064,-0.5880026,5.0
16.37834,-0.5456551,5.0
85.92148,-0.099089615,5.0
54.5,0.0,5.0
168.9386,0.13059573,5.0
52.690132,-0.16202857,5.0
12.5,0.0,5.0
85.92148,0.099089615,5.0
8.5,-1.5707964,5.0
18.398369,0.82384074,5.0
0.0,0.82384074,5.0
0.0,0.82384074,5.0
18.398369,0.82384074,5.0
15.116217,-0.5971767,5.0
84.89994,0.26211983,5.0
85.5,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
0.0,0.0,5.0
29.068884,-0.85843873,5.0
172.95631,0.084901795,5.0
142.41489,0.21943057,5.0
25.739075,1.0636978,5.0
0.0,1.0636978,5.0
39.38591,0.3498556,5.0
85.32877,0.17670886,5.0
106.79068,-0.20749623,5.0
58.90331,1.3027575,5.0
29.068884,-0.85843873,5.0
36.796738,0.82384074,5.0
0.0,0.82384074,5.0
18.398369,0.82384074,2.0
33.81198,1.1600794,2.0
35.17101,0.25877088,2.0
13.5,1.5707964,2.0
78.77182,0.3498556,2.0
22.5,1.5707964,2.0
0.0,1.5707964,2.0
0.0,1.5707964,2.0
0.0,1.5707964,2.0
18.398369,0.82384074,2.0
22.5,1.5707964,2.0
15.0,1.5707964,2.0
0.0,1.5707964,2.0
0.0,1.5707964,2.0
39.38591,0.3498556,2.0
22.5,1.5707964,2.0
39.38591,0.3498556,2.0
43.832066,0.3614409,2.0
400.42477,0.11010565,2.0
0.0,0.11010565,2.0
85.5,-0.0,2.0
85.5,0.0,2.0
0.0,0.0,2.0
369.24246,0.16871054,2.0
73.629135,1.3027575,2.0
233.04077,0.09454487,2.0
200.21239,0.11010565,2.0
168.9386,0.13059573,2.0
98.0,0.0,2.0
39.38591,0.3498556,2.0
0.0,0.3498556,2.0
22.5,1.5707964,2.0
17.159384,1.0636978,2.0
55.40257,0.16317044,2.0
43.304157,0.54636,2.0
112.32208,-0.075747654,2.0
19.0,0.0,2.0
104.5,-0.0,2.0
168.9386,0.13059573,2.0
67.57544,0.13059573,2.0
19.0,0.0,2.0
69.0,-0.0,2.0
0.0,-0.0,2.0
0.0,-0.0,2.0
52.690132,-0.16202857,2.0
117.65734,0.26662478,2.0
0.0,0.26662478,2.0
85.5,0.0,2.0
36.503426,-0.23501222,2.0
124.05745,0.18237692,2.0
32.92795,0.7316864,2.0
22.5,1.5707964,2.0
0.0,1.5707964,2.0
52.756516,0.25877088,2.0
39.38591,0.3498556,2.0
0.0,0.3498556,2.0
18.398369,0.82384074,2.0
18.398369,0.82384074,2.0
0.0,0.82384074,2.0
80.1561,0.5810823,2.0
29.068884,-0.85843873,2.0
156.10893,0.19990812,2.0
0.0,0.19990812,2.0
0.0,0.19990812,2.0
112.62573,0.13059573,2.0
145.55498,1.1609429,2.0
29.068884,-0.85843873,2.0
0.0,-0.85843873,2.0
112.0,0.0,2.0
170.3445,0.18300392,2.0
0.0,0.18300392,2.0
0.0,0.18300392,2.0
36.359318,-1.0209432,2.0
18.398369,0.82384074,2.0
39.38591,0.3498556,2.0
169.43436,0.13021144,2.0
27.973202,0.5036263,2.0
7.359348,0.82384074,2.0
0.0,0.82384074,2.0
27.198856,0.33725318,2.0
105.3684,-0.12847504,2.0
21.609257,-0.5340704,2.0
0.0,-0.5340704,2.0
26.257275,0.3498556,2.0
39.38591,0.3498556,2.0
22.5,1.5707964,2.0
18.398369,0.82384074,2.0
12.265579,0.82384074,2.0
0.0,0.82384074,2.0
29.068884,-0.85843873,2.0
52.478565,-1.0303768,2.0
29.068884,-0.85843873,2.0
121.29819,-0.070132725,2.0
85.5,0.0,2.0
56.462376,-0.40024066,2.0
200.21239,0.11010565,2.0
0.0,0.11010565,2.0
200.21239,0.11010565,2.0
70.2456,-0.12847504,2.0
112.0,0.0,2.0
103.40696,-0.16514868,2.0
22.0,1.5707964,2.0
25.739075,1.0636978,2.0
66.38712,0.20478095,2.0
27.0,1.5707964,2.0
22.5,1.5707964,2.0
25.739075,1.0636978,2.0
0.0,1.0636978,2.0
25.739075,1.0636978,2.0
39.38591,0.3498556,2.0
32.897568,-0.42285392,2.0
0.0,-0.42285392,2.0
0.0,-0.42285392,2.0
39.38591,0.3498556,2.0
0.0,0.3498556,2.0
0.0,0.3498556,2.0
0.0,0.3498556,2.0
0.0,0.3498556,2.0
0.0,0.3498556,2.0
52.756516,0.25877088,2.0
39.38591,0.3498556,2.0
39.38591,0.3498556,2.0
39.38591,0.3498556,2.0
27.802877,0.9129077,2.0
26.257275,0.3498556,2.0
0.0,0.3498556,2.0
86.833176,0.25615138,2.0
26.239283,-1.0303768,2.0
0.0,-1.0303768,2.0
22.5,1.5707964,2.0
12.5,0.0,2.0
0.0,0.0,2.0
13.5,1.5707964,2.0
0.0,1.5707964,2.0
39.38591,0.3498556,2.0
39.38591,0.3498556,2.0
0.0,0.3498556,2.0
0.0,0.3498556,2.0
142.90294,0.21866895,2.0
68.03308,0.12526657,2.0
218.4176,0.061847627,2.0
33.0,-0.0,2.0
92.83977,-0.061075024,2.0
233.04077,0.09454487,2.0
53.075417,0.7454195,2.0
0.0,0.7454195,2.0
105.380264,-0.16202857,2.0
0.0,-0.16202857,2.0
85.5,-0.0,2.0
21.076054,-0.16202857,2.0
126.286385,0.06735826,2.0
233.04077,0.09454487,2.0
233.04077,0.09454487,2.0
137.76248,-0.061739616,2.0
171.0,0.0,2.0
26.284765,-0.21729343,2.0
78.77182,0.3498556,2.0
25.739075,1.0636978,2.0
18.398369,0.82384074,2.0
0.0,0.82384074,2.0
18.398369,0.82384074,2.0
12.265579,0.82384074,2.0
18.398369,0.82384074,2.0
0.0,0.82384074,2.0
0.0,0.82384074,2.0
0.0,0.82384074,2.0
27.973202,0.5036263,2.0
0.0,0.5036263,2.0
0.0,0.5036263,2.0
0.0,0.5036263,2.0
39.38591,0.3498556,2.0
39.38591,0.3498556,2.0
39.38591,0.3498556,2.0
