 PhoneID;DistToCluster1; DistToCluster2; DistToCluster3; Characteristics
ZX1B23QBS53771758c578bbd85;0.005464144;0.007773415;0.007478515;1
ZX1B23QBS53771758c578bbd85;0.009671526;0.011944641;0.0127053;1
ZX1B23QBS53771758c578bbd85;0.006307257;0.010923559;0.011871451;1
ZX1B23QBS53771758c578bbd85;0.016191605;0.0200809;0.020879779;1
ZX1B23QBS53771758c578bbd85;0.007152839;0.011728715;0.011190802;1
ZX1B23QBS53771758c578bbd85;0.013454694;0.019268033;0.018772797;1
ZX1B23QBS53771758c578bbd85;0.008942851;0.016110547;0.014833752;1
ZX1B23QBS53771758c578bbd85;0.003521604;0.007891536;0.007413069;1
ZX1B23QBS53771758c578bbd85;0.007666836;0.0113729;0.011368839;1
ZX1B23QBS53771758c578bbd85;0.007599368;0.01160941;0.011305904;1
ZX1B23QBS53771758c578bbd85;0.010257763;0.012249735;0.012755112;1
ZX1B23QBS53771758c578bbd85;0.007455225;0.011990557;0.012527963;1
ZX1B23QBS53771758c578bbd85;0.008926745;0.012060382;0.013259347;1
ZX1B23QBS53771758c578bbd85;0.007143902;0.012446761;0.011459846;1
ZX1B23QBS53771758c578bbd85;0.006558975;0.01032909;0.010755466;1
ZX1B23QBS53771758c578bbd85;0.00593432;0.01053723;0.009910224;1
ZX1B23QBS53771758c578bbd85;0.010184253;0.012930759;0.014208695;1
ZX1B23QBS53771758c578bbd85;0.006298028;0.008726974;0.008992423;1
ZX1B23QBS53771758c578bbd85;0.00340687;0.009421148;0.007604945;1
ZX1B23QBS53771758c578bbd85;0.011519452;0.015750614;0.015630563;1
ZX1B23QBS53771758c578bbd85;0.007011295;0.010675754;0.01133046;1
ZX1B23QBS53771758c578bbd85;0.008928076;0.010455939;0.010581976;1
ZX1B23QBS53771758c578bbd85;0.008135402;0.0120296;0.012224056;1
ZX1B23QBS53771758c578bbd85;0.009001283;0.01199557;0.011479326;1
ZX1B23QBS53771758c578bbd85;0.006533102;0.010580284;0.010766061;1
ZX1B23QBS53771758c578bbd85;0.0044513;0.004724968;0.006464837;1
ZX1B23QBS53771758c578bbd85;0.025415952;0.029927423;0.029198597;1
ZX1B23QBS53771758c578bbd85;0.008553727;0.011050078;0.011274356;1
ZX1B23QBS53771758c578bbd85;0.003195057;0.007816113;0.007234753;1
ZX1B23QBS53771758c578bbd85;0.008639252;0.011360516;0.01150731;1
ZX1B23QBS53771758c578bbd85;0.00541755;0.00839777;0.009350716;1
ZX1B23QBS53771758c578bbd85;0.011968756;0.016377504;0.015844939;1
ZX1B23QBS53771758c578bbd85;0.025107471;0.027959494;0.029413118;1
ZX1B23QBS53771758c578bbd85;0.003451101;0.005384147;0.005299486;1
ZX1B23QBS53771758c578bbd85;0.006914407;0.009149347;0.0096425;1
ZX1B23QBS53771758c578bbd85;0.007425855;0.011295857;0.012689269;1
ZX1B23QBS53771758c578bbd85;0.002720303;0.007245661;0.007112506;1
ZX1B23QBS53771758c578bbd85;0.0098926;0.015549326;0.014728783;1
ZX1B23QBS53771758c578bbd85;0.012266882;0.014499899;0.016661629;1
ZX1B23QBS53771758c578bbd85;0.006336073;0.010114558;0.010379504;1
ZX1B23QBS53771758c578bbd85;0.005345775;0.0083743;0.008854631;1
ZX1B23QBS53771758c578bbd85;0.004697247;0.008520195;0.007946761;1
ZX1B23QBS53771758c578bbd85;0.007067664;0.008577737;0.009734397;1
ZX1B23QBS53771758c578bbd85;0.022701049;0.026307289;0.027210608;1
ZX1B23QBS53771758c578bbd85;0.008920096;0.014085148;0.01373685;1
ZX1B23QBS53771758c578bbd85;0.00389413;0.006603489;0.007036084;1
ZX1B23QBS53771758c578bbd85;0.010134039;0.013445659;0.012669454;1
ZX1B23QBS53771758c578bbd85;0.008711485;0.014073267;0.014233477;1
ZX1B23QBS53771758c578bbd85;0.009034539;0.012123378;0.013216526;1
ZX1B23QBS53771758c578bbd85;0.011500371;0.017432622;0.017162182;1
ZX1B23QBS53771758c578bbd85;0.006995705;0.010705871;0.010787445;1
ZX1B23QBS53771758c578bbd85;0.005334347;0.006817486;0.008849489;1
ZX1B23QBS53771758c578bbd85;0.00608821;0.01136679;0.011399707;1
ZX1B23QBS53771758c578bbd85;0.005753754;0.008366605;0.009548452;1
ZX1B23QBS53771758c578bbd85;0.027691905;0.03271544;0.032355112;1
ZX1B23QBS53771758c578bbd85;0.008384424;0.011942701;0.012515263;1
ZX1B23QBS53771758c578bbd85;0.017492819;0.020507602;0.020187477;1
ZX1B23QBS53771758c578bbd85;0.007663663;0.013394445;0.012027735;1
ZX1B23QBS53771758c578bbd85;0.004312619;0.006655192;0.006414727;1
ZX1B23QBS53771758c578bbd85;0.003993873;0.007956982;0.008837836;1
ZX1B23QBS53771758c578bbd85;0.005150771;0.009239072;0.008896974;1
ZX1B23QBS53771758c578bbd85;0.00563151;0.009675226;0.010181853;1
ZX1B23QBS53771758c578bbd85;0.009292459;0.013312252;0.013741943;1
ZX1B23QBS53771758c578bbd85;0.008952644;0.011964942;0.013068523;1
ZX1B23QBS53771758c578bbd85;0.004224878;0.008982682;0.009069015;1
ZX1B23QBS53771758c578bbd85;0.018623855;0.022542783;0.023997825;1
ZX1B23QBS53771758c578bbd85;0.005912258;0.010467359;0.010378343;1
ZX1B23QBS53771758c578bbd85;0.014872252;0.019913425;0.019710171;1
ZX1B23QBS53771758c578bbd85;0.010196324;0.014984762;0.014434942;1
ZX1B23QBS53771758c578bbd85;0.004051215;0.00547022;0.007114703;1
ZX1B23QBS53771758c578bbd85;0.00786823;0.012777054;0.01236425;1
ZX1B23QBS53771758c578bbd85;0.025919209;0.029408141;0.029717373;1
ZX1B23QBS53771758c578bbd85;0.004923255;0.007019674;0.008366578;1
ZX1B23QBS53771758c578bbd85;0.003886793;0.00754217;0.008119379;1
ZX1B23QBS53771758c578bbd85;0.005268913;0.010459268;0.010200561;1
ZX1B23QBS53771758c578bbd85;0.0171569;0.021709023;0.02254969;1
ZX1B23QBS53771758c578bbd85;0.00523493;0.007889921;0.008611933;1
ZX1B23QBS53771758c578bbd85;0.008543446;0.012289736;0.013443407;1
ZX1B23QBS53771758c578bbd85;0.008426047;0.012865891;0.012764114;1
ZX1B23QBS53771758c578bbd85;0.006225574;0.009382972;0.011163145;1
ZX1B23QBS53771758c578bbd85;0.026230565;0.028967073;0.029271965;1
ZX1B23QBS53771758c578bbd85;0.008866307;0.013523059;0.013349763;1
ZX1B23QBS53771758c578bbd85;0.005256746;0.00844046;0.00929005;1
ZX1B23QBS53771758c578bbd85;0.006339961;0.011803089;0.010827628;1
ZX1B23QBS53771758c578bbd85;0.006500223;0.011572751;0.010878051;1
ZX1B23QBS53771758c578bbd85;0.00422493;0.007850731;0.007339117;1
ZX1B23QBS53771758c578bbd85;0.003650983;0.006131115;0.007710286;1
ZX1B23QBS53771758c578bbd85;0.007589967;0.011644715;0.012227928;1
ZX1B23QBS53771758c578bbd85;0.007866013;0.012016091;0.012037894;1
ZX1B23QBS53771758c578bbd85;0.002444269;0.004235642;0.004484351;1
ZX1B23QBS53771758c578bbd85;0.012436586;0.017275849;0.016236184;1
ZX1B23QBS53771758c578bbd85;0.011183692;0.012462878;0.014373635;1
ZX1B23QBS53771758c578bbd85;0.046149901;0.05074779;0.050978522;1
ZX1B23QBS53771758c578bbd85;0.008453501;0.011403758;0.010640509;1
ZX1B23QBS53771758c578bbd85;0.004531928;0.008030213;0.008220178;1
ZX1B23QBS53771758c578bbd85;0.008726738;0.010065159;0.01158763;1
ZX1B23QBS53771758c578bbd85;0.003988141;0.007403799;0.008080397;1
ZX1B23QBS53771758c578bbd85;0.006055381;0.010642506;0.010858356;1
ZX1B23QBS53771758c578bbd85;0.005153153;0.009974131;0.008451057;1
ZX1B23QBS53771758c578bbd85;0.003686288;0.008230363;0.008303191;1
ZX1B23QBS53771758c578bbd85;0.005509179;0.009426374;0.009955567;1
ZX1B23QBS53771758c578bbd85;0.005976631;0.00851479;0.009522833;1
ZX1B23QBS53771758c578bbd85;0.017368868;0.018093815;0.019824308;1
ZX1B23QBS53771758c578bbd85;0.023143408;0.0254853;0.026100229;1
ZX1B23QBS53771758c578bbd85;0.005705934;0.00939895;0.010418978;1
ZX1B23QBS53771758c578bbd85;0.007866305;0.012026882;0.012409863;1
ZX1B23QBS53771758c578bbd85;0.011872356;0.01729086;0.01638791;1
ZX1B23QBS53771758c578bbd85;0.008322158;0.012518032;0.013051516;1
ZX1B23QBS53771758c578bbd85;0.005703082;0.009092246;0.009895784;1
ZX1B23QBS53771758c578bbd85;0.007054431;0.009810543;0.010864112;1
ZX1B23QBS53771758c578bbd85;0.026629486;0.029337312;0.029673641;1
ZX1B23QBS53771758c578bbd85;0.003279254;0.006817018;0.00700681;1
ZX1B23QBS53771758c578bbd85;0.008502084;0.012282499;0.012564265;1
ZX1B23QBS53771758c578bbd85;0.007240059;0.00936664;0.010675433;1
ZX1B23QBS53771758c578bbd85;0.010420919;0.011216833;0.011631673;1
ZX1B23QBS53771758c578bbd85;0.009106493;0.011009605;0.012812172;1
ZX1B23QBS53771758c578bbd85;0.004431452;0.006529145;0.007970131;1
ZX1B23QBS53771758c578bbd85;0.009450638;0.012654402;0.013279687;1
ZX1B23QBS53771758c578bbd85;0.018851834;0.021668503;0.023825571;1
ZX1B23QBS53771758c578bbd85;0.006022107;0.009934575;0.009711693;1
ZX1B23QBS53771758c578bbd85;0.012619342;0.01716827;0.016964128;1
ZX1B23QBS53771758c578bbd85;0.005439809;0.008004596;0.008912367;1
ZX1B23QBS53771758c578bbd85;0.006608479;0.00858842;0.01045632;1
ZX1B23QBS53771758c578bbd85;0.002282167;0.006384315;0.006406609;1
ZX1B23QBS53771758c578bbd85;0.006303611;0.008580864;0.009755568;1
ZX1B23QBS53771758c578bbd85;0.002978316;0.008334764;0.007037;1
ZX1B23QBS53771758c578bbd85;0.008628293;0.009364416;0.010748246;1
ZX1B23QBS53771758c578bbd85;0.006571743;0.010406147;0.011373629;1
ZX1B23QBS53771758c578bbd85;0.006171556;0.009015419;0.009032925;1
ZX1B23QBS53771758c578bbd85;0.006406929;0.010445835;0.009891277;1
ZX1B23QBS53771758c578bbd85;0.003784745;0.006297962;0.006710068;1
ZX1B23QBS53771758c578bbd85;0.011059606;0.01517781;0.015243749;1
ZX1B23QBS53771758c578bbd85;0.010459428;0.015232353;0.01441194;1
TA92903URNf067ff16fcf8e045;0.02083737;0.016445738;0.020187111;2
TA92903URNf067ff16fcf8e045;0.009315059;0.006084188;0.009900738;2
TA92903URNf067ff16fcf8e045;0.015482326;0.012069513;0.015002103;2
TA92903URNf067ff16fcf8e045;0.007109734;0.003065543;0.006814066;2
TA92903URNf067ff16fcf8e045;0.01053094;0.00805798;0.012389219;2
TA92903URNf067ff16fcf8e045;0.012532467;0.00819605;0.013385231;2
TA92903URNf067ff16fcf8e045;0.013589791;0.010300951;0.01410186;2
TA92903URNf067ff16fcf8e045;0.010715054;0.006783694;0.010360184;2
TA92903URNf067ff16fcf8e045;0.009551153;0.005938253;0.009871754;2
TA92903URNf067ff16fcf8e045;0.012041299;0.00718997;0.011441205;2
TA92903URNf067ff16fcf8e045;0.00990155;0.006731246;0.010162654;2
TA92903URNf067ff16fcf8e045;0.006863501;0.006699462;0.008918752;2
TA92903URNf067ff16fcf8e045;0.008174693;0.004462305;0.007694538;2
TA92903URNf067ff16fcf8e045;0.013825682;0.011207967;0.014869478;2
TA92903URNf067ff16fcf8e045;0.010034338;0.004885443;0.00983295;2
TA92903URNf067ff16fcf8e045;0.00970909;0.004459518;0.008927992;2
TA92903URNf067ff16fcf8e045;0.010147439;0.006501567;0.01067192;2
TA92903URNf067ff16fcf8e045;0.009954256;0.006515032;0.010388939;2
TA92903URNf067ff16fcf8e045;0.007329852;0.002775752;0.007598934;2
TA92903URNf067ff16fcf8e045;0.017795398;0.014783694;0.018588765;2
TA92903URNf067ff16fcf8e045;0.008006497;0.004350438;0.008588644;2
TA92903URNf067ff16fcf8e045;0.024928053;0.022851434;0.025499198;2
TA92903URNf067ff16fcf8e045;0.010755332;0.006186113;0.010491715;2
TA92903URNf067ff16fcf8e045;0.016259376;0.012800074;0.017747806;2
TA92903URNf067ff16fcf8e045;0.008657141;0.005809182;0.008699021;2
TA92903URNf067ff16fcf8e045;0.006676576;0.003974156;0.007367242;2
TA92903URNf067ff16fcf8e045;0.007683611;0.004853932;0.008465061;2
TA92903URNf067ff16fcf8e045;0.009881119;0.006527551;0.010210434;2
TA92903URNf067ff16fcf8e045;0.009253867;0.006343174;0.010145787;2
TA92903URNf067ff16fcf8e045;0.011142764;0.007242443;0.011185965;2
TA92903URNf067ff16fcf8e045;0.012756195;0.00976551;0.013750572;2
TA92903URNf067ff16fcf8e045;0.007061261;0.003452446;0.006949066;2
TA92903URNf067ff16fcf8e045;0.007743421;0.004334813;0.008247933;2
TA92903URNf067ff16fcf8e045;0.015470595;0.010290431;0.014563164;2
TA92903URNf067ff16fcf8e045;0.012895192;0.008572387;0.012412836;2
TA92903URNf067ff16fcf8e045;0.011890918;0.007111525;0.012363713;2
TA92903URNf067ff16fcf8e045;0.010298542;0.006600359;0.010014984;2
TA92903URNf067ff16fcf8e045;0.005702008;0.00274825;0.005897852;2
TA92903URNf067ff16fcf8e045;0.009192048;0.008420776;0.010775035;2
TA92903URNf067ff16fcf8e045;0.006719159;0.0038011;0.006672458;2
TA92903URNf067ff16fcf8e045;0.017763759;0.013710147;0.018572993;2
TA92903URNf067ff16fcf8e045;0.009759713;0.006108073;0.00966698;2
TA92903URNf067ff16fcf8e045;0.011614992;0.007522165;0.012074505;2
TA92903URNf067ff16fcf8e045;0.005866356;0.007647095;0.00744504;1
TA92903URNf067ff16fcf8e045;0.006281235;0.004217378;0.006284535;2
TA92903URNf067ff16fcf8e045;0.013623746;0.010626502;0.014922276;2
TA92903URNf067ff16fcf8e045;0.005263518;0.001907435;0.004253741;2
TA92903URNf067ff16fcf8e045;0.006798508;0.005580073;0.008126585;2
TA92903URNf067ff16fcf8e045;0.007722717;0.004069631;0.007872031;2
TA92903URNf067ff16fcf8e045;0.010789654;0.005812694;0.010294307;2
TA92903URNf067ff16fcf8e045;0.012726592;0.009958197;0.012559432;2
TA92903URNf067ff16fcf8e045;0.015899;0.01309439;0.015994454;2
TA92903URNf067ff16fcf8e045;0.005508324;0.002875279;0.005977537;2
TA92903URNf067ff16fcf8e045;0.014551615;0.010871971;0.015033741;2
TA92903URNf067ff16fcf8e045;0.013613958;0.010680905;0.013568526;2
TA92903URNf067ff16fcf8e045;0.015034383;0.011396948;0.015724117;2
TA92903URNf067ff16fcf8e045;0.00704895;0.003456985;0.007131934;2
TA92903URNf067ff16fcf8e045;0.010661503;0.006111733;0.01121971;2
TA92903URNf067ff16fcf8e045;0.013320218;0.007178403;0.012419068;2
TA92903URNf067ff16fcf8e045;0.011692216;0.009613819;0.01272674;2
TA92903URNf067ff16fcf8e045;0.012385925;0.006091021;0.012401546;2
TA92903URNf067ff16fcf8e045;0.008095845;0.004726985;0.008838382;2
TA92903URNf067ff16fcf8e045;0.005926126;0.003668579;0.006429879;2
TA92903URNf067ff16fcf8e045;0.015816521;0.012443847;0.016044687;2
TA92903URNf067ff16fcf8e045;0.006479386;0.004331848;0.00784628;2
TA92903URNf067ff16fcf8e045;0.009120416;0.005334928;0.010110723;2
TA92903URNf067ff16fcf8e045;0.006493988;0.002989143;0.007119646;2
TA92903URNf067ff16fcf8e045;0.00744567;0.004092426;0.007383992;2
TA92903URNf067ff16fcf8e045;0.012404946;0.009187149;0.012959359;2
TA92903URNf067ff16fcf8e045;0.010432458;0.007087528;0.010994005;2
TA92903URNf067ff16fcf8e045;0.012571459;0.009824058;0.014025837;2
TA92903URNf067ff16fcf8e045;0.018542561;0.01697819;0.019977223;2
TA92903URNf067ff16fcf8e045;0.010629343;0.006809796;0.011017166;2
TA92903URNf067ff16fcf8e045;0.010100067;0.005778308;0.009647129;2
TA92903URNf067ff16fcf8e045;0.009397685;0.007106549;0.010942116;2
TA92903URNf067ff16fcf8e045;0.0154144;0.012281592;0.015875243;2
TA92903URNf067ff16fcf8e045;0.014632482;0.010644793;0.014940408;2
TA92903URNf067ff16fcf8e045;0.006773676;0.00396617;0.008004119;2
TA92903URNf067ff16fcf8e045;0.012671144;0.009894135;0.013213631;2
TA92903URNf067ff16fcf8e045;0.009312758;0.004722053;0.008960773;2
TA92903URNf067ff16fcf8e045;0.018152822;0.012885491;0.017801653;2
TA92903URNf067ff16fcf8e045;0.012844792;0.008375374;0.013157576;2
TA92903URNf067ff16fcf8e045;0.012430332;0.010014736;0.012580169;2
TA92903URNf067ff16fcf8e045;0.025769566;0.021668006;0.02516589;2
TA92903URNf067ff16fcf8e045;0.006504793;0.004839819;0.00810972;2
TA92903URNf067ff16fcf8e045;0.011340767;0.00799799;0.012211752;2
TA92903URNf067ff16fcf8e045;0.01352157;0.009967999;0.013929544;2
TA92903URNf067ff16fcf8e045;0.009960363;0.007752079;0.010969444;2
TA92903URNf067ff16fcf8e045;0.011534488;0.007391058;0.012211501;2
TA92903URNf067ff16fcf8e045;0.010592461;0.007547902;0.011104395;2
TA92903URNf067ff16fcf8e045;0.005924507;0.001966476;0.006568943;2
TA92903URNf067ff16fcf8e045;0.017086612;0.012544795;0.015882794;2
TA92903URNf067ff16fcf8e045;0.010768646;0.007903232;0.010957449;2
TA92903URNf067ff16fcf8e045;0.014355787;0.011734574;0.015506263;2
TA92903URNf067ff16fcf8e045;0.007043481;0.00555103;0.006989292;2
TA92903URNf067ff16fcf8e045;0.017133996;0.013656562;0.017666036;2
TA92903URNf067ff16fcf8e045;0.021637117;0.01815676;0.021607616;2
TA92903URNf067ff16fcf8e045;0.025883486;0.021671263;0.025285346;2
TA92903URNf067ff16fcf8e045;0.009503638;0.005255984;0.010008859;2
TA92903URNf067ff16fcf8e045;0.016604779;0.010632502;0.015814515;2
TA92903URNf067ff16fcf8e045;0.007124195;0.00312198;0.008246979;2
TA92903URNf067ff16fcf8e045;0.010199738;0.007089997;0.010235102;2
TA92903URNf067ff16fcf8e045;0.009689023;0.008775855;0.010939026;2
TA92903URNf067ff16fcf8e045;0.010103464;0.007132651;0.010529234;2
TA92903URNf067ff16fcf8e045;0.010781087;0.007752676;0.012664099;2
TA92903URNf067ff16fcf8e045;0.011118158;0.008688238;0.012301684;2
TA92903URNf067ff16fcf8e045;0.007665945;0.00481748;0.008257925;2
TA92903URNf067ff16fcf8e045;0.007596916;0.005683461;0.008158139;2
TA92903URNf067ff16fcf8e045;0.022904222;0.018160456;0.02341681;2
TA92903URNf067ff16fcf8e045;0.006779636;0.002793615;0.00701302;2
TA92903URNf067ff16fcf8e045;0.006337741;0.004741312;0.008174187;2
TA92903URNf067ff16fcf8e045;0.013983163;0.008440868;0.013885599;2
TA92903URNf067ff16fcf8e045;0.006187509;0.004216662;0.007028208;2
TA92903URNf067ff16fcf8e045;0.015567345;0.010330479;0.015415109;2
TA92903URNf067ff16fcf8e045;0.009909783;0.00531;0.009357786;2
TA92903URNf067ff16fcf8e045;0.010496656;0.005825876;0.010588032;2
TA92903URNf067ff16fcf8e045;0.014144616;0.010707508;0.014367026;2
TA92903URNf067ff16fcf8e045;0.011683466;0.009091432;0.013065319;2
TA92903URNf067ff16fcf8e045;0.011307521;0.009898537;0.012343822;2
TA92903URNf067ff16fcf8e045;0.006633995;0.003762595;0.006759656;2
TA92903URNf067ff16fcf8e045;0.009573889;0.006791108;0.010952493;2
TA92903URNf067ff16fcf8e045;0.009580863;0.00610256;0.009209997;2
TA92903URNf067ff16fcf8e045;0.009703105;0.008069901;0.010306847;2
TA92903URNf067ff16fcf8e045;0.007166687;0.0043749;0.007722552;2
TA92903URNf067ff16fcf8e045;0.007150456;0.004113329;0.007020648;2
TA92903URNf067ff16fcf8e045;0.013825548;0.008132382;0.013211923;2
TA92903URNf067ff16fcf8e045;0.009246937;0.006268681;0.010517995;2
TA92903URNf067ff16fcf8e045;0.007249017;0.00340918;0.00807986;2
TA92903URNf067ff16fcf8e045;0.012542718;0.008237247;0.012919058;2
TA92903URNf067ff16fcf8e045;0.008089092;0.005351565;0.008602099;2
TA92903URNf067ff16fcf8e045;0.02919341;0.025765492;0.029100321;2
TA92903URNf067ff16fcf8e045;0.004850669;0.003382964;0.006132402;2
TA92903URNf067ff16fcf8e045;0.00756429;0.005426727;0.008633758;2
TA92903URNf067ff16fcf8e045;0.007061394;0.004737034;0.007901387;2
TA92903URNf067ff16fcf8e045;0.007413197;0.004767302;0.007628334;2
TA92903URNf067ff16fcf8e045;0.012082935;0.007636223;0.012612672;2
TA92903URNf067ff16fcf8e045;0.012874432;0.008765064;0.012924814;2
TA92903URNf067ff16fcf8e045;0.012996818;0.00965337;0.013167792;2
TA92903URNf067ff16fcf8e045;0.007668095;0.003858598;0.007485881;2
TA92903URNf067ff16fcf8e045;0.009188458;0.005832819;0.008789081;2
TA92903URNf067ff16fcf8e045;0.005859438;0.002152607;0.00533096;2
TA92903URNf067ff16fcf8e045;0.015320226;0.011314517;0.015053864;2
TA92903URNf067ff16fcf8e045;0.008259119;0.003382776;0.008432259;2
TA92903URNf067ff16fcf8e045;0.01288665;0.008334268;0.012638439;2
TA92903URNf067ff16fcf8e045;0.010481156;0.007220496;0.011026122;2
TA92903URNf067ff16fcf8e045;0.008437224;0.00655465;0.008269859;2
TA92903URNf067ff16fcf8e045;0.006077421;0.004738808;0.007041931;2
TA92903URNf067ff16fcf8e045;0.012132713;0.00790395;0.012503968;2
TA92903URNf067ff16fcf8e045;0.015304735;0.010621349;0.014830488;2
TA92903URNf067ff16fcf8e045;0.011477347;0.007049863;0.011663061;2
TA92903URNf067ff16fcf8e045;0.007561186;0.005229365;0.008213075;2
TA92903URNf067ff16fcf8e045;0.020288746;0.017585579;0.021051881;2
TA92903URNf067ff16fcf8e045;0.013755455;0.009855786;0.013518823;2
TA92903URNf067ff16fcf8e045;0.016374307;0.012138736;0.016808679;2
TA92903URNf067ff16fcf8e045;0.014205671;0.011457239;0.013752427;2
TA92903URNf067ff16fcf8e045;0.010285858;0.004568013;0.009916991;2
TA92903URNf067ff16fcf8e045;0.012381672;0.006866698;0.012171678;2
TA92903URNf067ff16fcf8e045;0.00582118;0.004281716;0.007448923;2
TA92903URNf067ff16fcf8e045;0.010074366;0.006256868;0.010756283;2
TA92903URNf067ff16fcf8e045;0.010422514;0.006346623;0.010709015;2
TA92903URNf067ff16fcf8e045;0.009702954;0.005976972;0.009114919;2
TA92903URNf067ff16fcf8e045;0.009172378;0.005680088;0.009854373;2
TA92903URNf067ff16fcf8e045;0.004297507;0.002710625;0.005519568;2
TA92903URNf067ff16fcf8e045;0.012169702;0.008795034;0.012256211;2
TA92903URNf067ff16fcf8e045;0.008764538;0.005322673;0.008251378;2
TA92903URNf067ff16fcf8e045;0.010511271;0.006513401;0.010581373;2
TA92903URNf067ff16fcf8e045;0.009047819;0.005916134;0.00976747;2
TA92903URNf067ff16fcf8e045;0.025356721;0.022022053;0.026614205;2
TA92903URNf067ff16fcf8e045;0.00981997;0.004934419;0.010090071;2
TA92903URNf067ff16fcf8e045;0.011686017;0.008164039;0.012991254;2
TA92903URNf067ff16fcf8e045;0.01396591;0.008891754;0.013473884;2
TA92903URNf067ff16fcf8e045;0.009018564;0.003679338;0.008666297;2
TA92903URNf067ff16fcf8e045;0.060294279;0.05644991;0.061296993;2
TA92903URNf067ff16fcf8e045;0.007047286;0.00571375;0.008727492;2
TA92903URNf067ff16fcf8e045;0.010202687;0.006921653;0.009936697;2
TA92903URNf067ff16fcf8e045;0.017394397;0.013672968;0.017966527;2
TA92903URNf067ff16fcf8e045;0.013331132;0.011057884;0.014047368;2
TA92903URNf067ff16fcf8e045;0.014238062;0.00953681;0.014433307;2
TA92903URNf067ff16fcf8e045;0.007595223;0.005026593;0.008478596;2
TA92903URNf067ff16fcf8e045;0.015078279;0.011312199;0.015238934;2
TA92903URNf067ff16fcf8e045;0.011416344;0.007668773;0.011340226;2
TA92903URNf067ff16fcf8e045;0.012687045;0.009145413;0.012501064;2
TA92903URNf067ff16fcf8e045;0.008401729;0.004283506;0.00844492;2
TA92903URNf067ff16fcf8e045;0.008267584;0.003876364;0.008716414;2
TA92903URNf067ff16fcf8e045;0.007354651;0.00405138;0.008790259;2
TA92903URNf067ff16fcf8e045;0.008130319;0.004027551;0.008371649;2
TA92903URNf067ff16fcf8e045;0.007767053;0.006473635;0.009440742;2
TA92903URNf067ff16fcf8e045;0.034438117;0.030323267;0.035298488;2
TA92903URNf067ff16fcf8e045;0.007062348;0.003564925;0.008316066;2
TA92903URNf067ff16fcf8e045;0.006499867;0.002641815;0.006276491;2
TA92903URNf067ff16fcf8e045;0.010804135;0.007092479;0.01104923;2
TA92903URNf067ff16fcf8e045;0.00992931;0.0063391;0.009399115;2
TA92903URNf067ff16fcf8e045;0.007960048;0.004727706;0.008452156;2
TA92903URNf067ff16fcf8e045;0.010900023;0.008045871;0.011183938;2
TA92903URNf067ff16fcf8e045;0.01802207;0.012696035;0.016336645;2
TA92903URNf067ff16fcf8e045;0.009278877;0.006114881;0.009296685;2
TA92903URNf067ff16fcf8e045;0.009340376;0.004748803;0.009759713;2
TA92903URNf067ff16fcf8e045;0.008146365;0.006155729;0.009272641;2
TA92903URNf067ff16fcf8e045;0.012087588;0.011473718;0.013393062;2
TA92903URNf067ff16fcf8e045;0.008904109;0.006956973;0.008868496;2
TA92903URNf067ff16fcf8e045;0.011592399;0.008468074;0.013160434;2
TA92903URNf067ff16fcf8e045;0.010346252;0.006950176;0.012306039;2
TA92903URNf067ff16fcf8e045;0.011917395;0.008825933;0.011721075;2
TA92903URNf067ff16fcf8e045;0.011660149;0.007700518;0.012864551;2
TA92903URNf067ff16fcf8e045;0.013536548;0.008672024;0.013239933;2
TA92903URNf067ff16fcf8e045;0.007116474;0.004634179;0.006923654;2
TA92903URNf067ff16fcf8e045;0.011958911;0.009336573;0.012837947;2
TA92903URNf067ff16fcf8e045;0.016763029;0.013055563;0.017414786;2
TA92903URNf067ff16fcf8e045;0.008424684;0.004486277;0.008091926;2
TA92903URNf067ff16fcf8e045;0.012144251;0.009903737;0.013141989;2
TA92903URNf067ff16fcf8e045;0.012996202;0.008183775;0.012659703;2
TA92903URNf067ff16fcf8e045;0.006229682;0.003230467;0.007339783;2
TA92903URNf067ff16fcf8e045;0.007276433;0.006120438;0.008908264;2
TA92903URNf067ff16fcf8e045;0.014374309;0.01074692;0.014888008;2
TA92903URNf067ff16fcf8e045;0.013184376;0.009870276;0.013653145;2
TA92903URNf067ff16fcf8e045;0.013255062;0.008600876;0.012906841;2
TA92903URNf067ff16fcf8e045;0.024272227;0.022090952;0.025331943;2
TA92903URNf067ff16fcf8e045;0.008479084;0.00439886;0.008148716;2
TA92903URNf067ff16fcf8e045;0.012783843;0.009923064;0.012956426;2
TA92903URNf067ff16fcf8e045;0.005773305;0.002709538;0.006322497;2
TA92903URNf067ff16fcf8e045;0.007797076;0.003613624;0.008505743;2
TA92903URNf067ff16fcf8e045;0.028513343;0.02312205;0.028835283;2
TA92903URNf067ff16fcf8e045;0.006580166;0.003538961;0.007059093;2
TA92903URNf067ff16fcf8e045;0.011560177;0.008190473;0.011927084;2
TA92903URNf067ff16fcf8e045;0.035572505;0.030432585;0.035163312;2
TA92903URNf067ff16fcf8e045;0.00945955;0.005836854;0.010519228;2
TA92903URNf067ff16fcf8e045;0.005825261;0.004057934;0.007404853;2
TA92903URNf067ff16fcf8e045;0.025049553;0.022072082;0.025888836;2
TA92903URNf067ff16fcf8e045;0.011709524;0.008185866;0.010699964;2
TA92903URNf067ff16fcf8e045;0.008521894;0.007540128;0.0111271;2
TA92903URNf067ff16fcf8e045;0.00728649;0.003699851;0.006597798;2
