X,Y,Z,time,Id
1009,478,0,11:51:41.683,ZX1B23QBS53771758c578bbd85
1009,478,0,11:51:43.993,ZX1B23QBS53771758c578bbd85
1009,478,0,11:51:46.770,ZX1B23QBS53771758c578bbd85
1009,478,0,11:51:48.897,ZX1B23QBS53771758c578bbd85
1009,478,0,11:51:51.347,ZX1B23QBS53771758c578bbd85
1009,478,0,11:51:53.577,ZX1B23QBS53771758c578bbd85
1009,478,0,11:51:55.830,ZX1B23QBS53771758c578bbd85
1009,478,0,11:51:57.763,ZX1B23QBS53771758c578bbd85
1171,478,0,11:52:00.113,ZX1B23QBS53771758c578bbd85
1171,478,0,11:52:02.303,ZX1B23QBS53771758c578bbd85
1171,478,0,11:52:04.623,ZX1B23QBS53771758c578bbd85
1171,478,0,11:52:06.317,ZX1B23QBS53771758c578bbd85
1346,502,0,11:52:08.530,ZX1B23QBS53771758c578bbd85
1346,502,0,11:52:10.650,ZX1B23QBS53771758c578bbd85
1346,502,0,11:52:12.613,ZX1B23QBS53771758c578bbd85
1422,418,0,11:52:14.603,ZX1B23QBS53771758c578bbd85
1422,418,0,11:52:16.357,ZX1B23QBS53771758c578bbd85
1422,418,0,11:52:18.263,ZX1B23QBS53771758c578bbd85
1422,418,0,11:52:20.113,ZX1B23QBS53771758c578bbd85
1422,418,0,11:52:21.953,ZX1B23QBS53771758c578bbd85
1422,418,0,11:52:23.887,ZX1B23QBS53771758c578bbd85
1422,418,0,11:52:25.730,ZX1B23QBS53771758c578bbd85
1422,418,0,11:52:27.657,ZX1B23QBS53771758c578bbd85
1422,418,0,11:52:29.563,ZX1B23QBS53771758c578bbd85
1422,418,0,11:52:31.457,ZX1B23QBS53771758c578bbd85
1422,418,0,11:52:33.290,ZX1B23QBS53771758c578bbd85
1422,418,0,11:52:35.100,ZX1B23QBS53771758c578bbd85
1422,418,0,11:52:36.937,ZX1B23QBS53771758c578bbd85
1422,418,0,11:52:38.960,ZX1B23QBS53771758c578bbd85
1422,418,0,11:52:40.857,ZX1B23QBS53771758c578bbd85
1422,418,0,11:52:42.667,ZX1B23QBS53771758c578bbd85
1422,418,0,11:52:44.510,ZX1B23QBS53771758c578bbd85
1422,418,0,11:52:46.353,ZX1B23QBS53771758c578bbd85
1422,442,0,11:52:48.673,ZX1B23QBS53771758c578bbd85
1422,418,0,11:52:50.520,ZX1B23QBS53771758c578bbd85
1422,418,0,11:52:52.353,ZX1B23QBS53771758c578bbd85
1676,442,0,11:52:54.223,ZX1B23QBS53771758c578bbd85
1719,418,0,11:52:56.197,ZX1B23QBS53771758c578bbd85
1808,442,0,11:52:58.197,ZX1B23QBS53771758c578bbd85
1676,418,0,11:53:00.117,ZX1B23QBS53771758c578bbd85
1719,418,0,11:53:02.050,ZX1B23QBS53771758c578bbd85
1719,418,0,11:53:03.887,ZX1B23QBS53771758c578bbd85
1719,418,0,11:53:05.800,ZX1B23QBS53771758c578bbd85
1719,418,0,11:53:07.650,ZX1B23QBS53771758c578bbd85
1762,418,0,11:53:10.280,ZX1B23QBS53771758c578bbd85
1676,442,0,11:53:12.237,ZX1B23QBS53771758c578bbd85
1676,442,0,11:53:14.310,ZX1B23QBS53771758c578bbd85
1676,442,0,11:53:16.230,ZX1B23QBS53771758c578bbd85
1762,442,0,11:53:18.103,ZX1B23QBS53771758c578bbd85
1422,418,0,11:53:19.977,ZX1B23QBS53771758c578bbd85
1762,442,0,11:53:22.053,ZX1B23QBS53771758c578bbd85
1676,442,0,11:53:23.930,ZX1B23QBS53771758c578bbd85
1676,442,0,11:53:25.663,ZX1B23QBS53771758c578bbd85
1719,418,0,11:53:27.447,ZX1B23QBS53771758c578bbd85
1719,418,0,11:53:29.357,ZX1B23QBS53771758c578bbd85
1676,442,0,11:53:31.227,ZX1B23QBS53771758c578bbd85
1676,442,0,11:53:33.453,ZX1B23QBS53771758c578bbd85
1676,442,0,11:53:35.327,ZX1B23QBS53771758c578bbd85
1676,442,0,11:53:37.107,ZX1B23QBS53771758c578bbd85
1676,442,0,11:53:38.930,ZX1B23QBS53771758c578bbd85
1676,442,0,11:53:40.750,ZX1B23QBS53771758c578bbd85
1676,442,0,11:53:42.527,ZX1B23QBS53771758c578bbd85
1719,418,0,11:53:44.533,ZX1B23QBS53771758c578bbd85
1676,442,0,11:53:46.430,ZX1B23QBS53771758c578bbd85
1676,442,0,11:53:48.343,ZX1B23QBS53771758c578bbd85
1676,442,0,11:53:50.177,ZX1B23QBS53771758c578bbd85
1676,442,0,11:53:51.997,ZX1B23QBS53771758c578bbd85
1676,442,0,11:53:53.773,ZX1B23QBS53771758c578bbd85
1676,442,0,11:53:55.807,ZX1B23QBS53771758c578bbd85
1676,442,0,11:53:57.600,ZX1B23QBS53771758c578bbd85
1676,442,0,11:53:59.447,ZX1B23QBS53771758c578bbd85
1719,442,0,11:54:01.343,ZX1B23QBS53771758c578bbd85
1719,442,0,11:54:03.810,ZX1B23QBS53771758c578bbd85
1676,418,0,11:54:05.587,ZX1B23QBS53771758c578bbd85
1676,418,0,11:54:07.407,ZX1B23QBS53771758c578bbd85
1676,418,0,11:54:09.267,ZX1B23QBS53771758c578bbd85
1422,442,0,11:54:11.137,ZX1B23QBS53771758c578bbd85
2070,418,0,11:54:13.183,ZX1B23QBS53771758c578bbd85
2034,418,0,11:54:15.193,ZX1B23QBS53771758c578bbd85
2034,418,0,11:54:16.957,ZX1B23QBS53771758c578bbd85
1719,418,0,11:54:18.903,ZX1B23QBS53771758c578bbd85
1459,442,0,11:54:20.863,ZX1B23QBS53771758c578bbd85
2034,442,0,11:54:22.787,ZX1B23QBS53771758c578bbd85
1676,442,0,11:54:24.660,ZX1B23QBS53771758c578bbd85
1719,418,0,11:54:26.633,ZX1B23QBS53771758c578bbd85
1422,418,0,11:54:28.800,ZX1B23QBS53771758c578bbd85
1422,418,0,11:54:30.503,ZX1B23QBS53771758c578bbd85
1422,418,0,11:54:32.657,ZX1B23QBS53771758c578bbd85
1422,418,0,11:54:34.407,ZX1B23QBS53771758c578bbd85
1422,418,0,11:54:37.033,ZX1B23QBS53771758c578bbd85
1422,418,0,11:54:39.460,ZX1B23QBS53771758c578bbd85
1422,418,0,11:54:41.453,ZX1B23QBS53771758c578bbd85
2070,418,0,11:54:43.557,ZX1B23QBS53771758c578bbd85
1346,502,0,11:54:45.550,ZX1B23QBS53771758c578bbd85
1346,502,0,11:54:47.697,ZX1B23QBS53771758c578bbd85
1346,502,0,11:54:50.300,ZX1B23QBS53771758c578bbd85
2127,418,0,11:54:52.373,ZX1B23QBS53771758c578bbd85
2127,418,0,11:54:54.137,ZX1B23QBS53771758c578bbd85
1009,478,0,11:54:56.020,ZX1B23QBS53771758c578bbd85
2168,418,0,11:54:57.993,ZX1B23QBS53771758c578bbd85
1346,502,0,11:54:59.807,ZX1B23QBS53771758c578bbd85
2168,418,0,11:55:01.753,ZX1B23QBS53771758c578bbd85
2220,418,0,11:55:03.523,ZX1B23QBS53771758c578bbd85
2220,442,0,11:55:05.517,ZX1B23QBS53771758c578bbd85
2168,418,0,11:55:07.113,ZX1B23QBS53771758c578bbd85
2220,442,0,11:55:09.067,ZX1B23QBS53771758c578bbd85
2127,418,0,11:55:10.687,ZX1B23QBS53771758c578bbd85
2220,442,0,11:55:12.220,ZX1B23QBS53771758c578bbd85
2220,442,0,11:55:13.883,ZX1B23QBS53771758c578bbd85
2127,418,0,11:55:15.677,ZX1B23QBS53771758c578bbd85
2127,418,0,11:55:17.347,ZX1B23QBS53771758c578bbd85
2127,418,0,11:55:19.137,ZX1B23QBS53771758c578bbd85
2220,442,0,11:55:20.977,ZX1B23QBS53771758c578bbd85
2127,442,0,11:55:22.670,ZX1B23QBS53771758c578bbd85
2127,442,0,11:55:24.400,ZX1B23QBS53771758c578bbd85
2127,418,0,11:55:26.153,ZX1B23QBS53771758c578bbd85
1422,418,0,11:55:28.130,ZX1B23QBS53771758c578bbd85
1422,418,0,11:55:29.917,ZX1B23QBS53771758c578bbd85
2220,442,0,11:55:32.013,ZX1B23QBS53771758c578bbd85
2220,442,0,11:55:33.760,ZX1B23QBS53771758c578bbd85
2168,442,0,11:55:35.610,ZX1B23QBS53771758c578bbd85
2220,418,0,11:55:37.327,ZX1B23QBS53771758c578bbd85
2220,418,0,11:55:39.093,ZX1B23QBS53771758c578bbd85
2220,418,0,11:55:40.807,ZX1B23QBS53771758c578bbd85
2168,442,0,11:55:42.587,ZX1B23QBS53771758c578bbd85
2220,418,0,11:55:44.343,ZX1B23QBS53771758c578bbd85
2127,442,0,11:55:46.223,ZX1B23QBS53771758c578bbd85
2220,418,0,11:55:48.030,ZX1B23QBS53771758c578bbd85
2220,418,0,11:55:49.763,ZX1B23QBS53771758c578bbd85
2220,418,0,11:55:51.540,ZX1B23QBS53771758c578bbd85
2220,418,0,11:55:53.240,ZX1B23QBS53771758c578bbd85
2220,418,0,11:55:55.837,ZX1B23QBS53771758c578bbd85
2220,418,0,11:55:57.617,ZX1B23QBS53771758c578bbd85
2220,418,0,11:55:59.897,ZX1B23QBS53771758c578bbd85
2220,418,0,11:56:01.677,ZX1B23QBS53771758c578bbd85
2168,442,0,11:56:03.427,ZX1B23QBS53771758c578bbd85
2220,442,0,11:56:05.217,ZX1B23QBS53771758c578bbd85
2220,442,0,11:56:06.993,ZX1B23QBS53771758c578bbd85
2220,442,0,11:56:08.830,ZX1B23QBS53771758c578bbd85
2070,418,0,11:56:10.700,ZX1B23QBS53771758c578bbd85
2127,442,0,11:56:12.457,ZX1B23QBS53771758c578bbd85
2070,418,0,11:56:14.177,ZX1B23QBS53771758c578bbd85
2127,442,0,11:56:15.813,ZX1B23QBS53771758c578bbd85
1422,418,0,11:56:17.503,ZX1B23QBS53771758c578bbd85
1422,418,0,11:56:19.180,ZX1B23QBS53771758c578bbd85
1422,418,0,11:56:20.907,ZX1B23QBS53771758c578bbd85
1422,418,0,11:56:22.697,ZX1B23QBS53771758c578bbd85
1422,418,0,11:56:24.517,ZX1B23QBS53771758c578bbd85
1422,418,0,11:56:26.530,ZX1B23QBS53771758c578bbd85
1422,418,0,11:56:28.410,ZX1B23QBS53771758c578bbd85
2220,442,0,11:56:30.247,ZX1B23QBS53771758c578bbd85
1346,502,0,11:56:31.933,ZX1B23QBS53771758c578bbd85
1346,502,0,11:56:33.627,ZX1B23QBS53771758c578bbd85
2127,418,0,11:56:35.313,ZX1B23QBS53771758c578bbd85
1346,502,0,11:56:37.323,ZX1B23QBS53771758c578bbd85
1009,478,0,11:56:39.107,ZX1B23QBS53771758c578bbd85
2127,442,0,11:56:40.853,ZX1B23QBS53771758c578bbd85
2127,418,0,11:56:42.667,ZX1B23QBS53771758c578bbd85
2127,418,0,11:56:44.593,ZX1B23QBS53771758c578bbd85
1346,502,0,11:56:47.643,ZX1B23QBS53771758c578bbd85
1346,502,0,11:56:49.457,ZX1B23QBS53771758c578bbd85
1346,502,0,11:56:51.270,ZX1B23QBS53771758c578bbd85
1346,502,0,11:56:52.987,ZX1B23QBS53771758c578bbd85
2127,418,0,11:56:54.963,ZX1B23QBS53771758c578bbd85
2127,418,0,11:56:56.670,ZX1B23QBS53771758c578bbd85
2127,418,0,11:56:58.377,ZX1B23QBS53771758c578bbd85
2127,442,0,11:57:00.240,ZX1B23QBS53771758c578bbd85
2127,418,0,11:57:02.103,ZX1B23QBS53771758c578bbd85
2127,418,0,11:57:03.857,ZX1B23QBS53771758c578bbd85
2127,418,0,11:57:05.647,ZX1B23QBS53771758c578bbd85
2127,442,0,11:57:07.400,ZX1B23QBS53771758c578bbd85
2220,442,0,11:57:09.207,ZX1B23QBS53771758c578bbd85
2220,418,0,11:57:10.983,ZX1B23QBS53771758c578bbd85
2220,418,0,11:57:12.697,ZX1B23QBS53771758c578bbd85
2127,442,0,11:57:14.610,ZX1B23QBS53771758c578bbd85
2127,442,0,11:57:16.317,ZX1B23QBS53771758c578bbd85
2127,418,0,11:57:18.200,ZX1B23QBS53771758c578bbd85
2220,442,0,11:57:20.120,ZX1B23QBS53771758c578bbd85
2220,442,0,11:57:21.797,ZX1B23QBS53771758c578bbd85
2127,418,0,11:57:23.527,ZX1B23QBS53771758c578bbd85
2127,418,0,11:57:25.397,ZX1B23QBS53771758c578bbd85
1009,478,0,11:57:27.120,ZX1B23QBS53771758c578bbd85
1009,478,0,11:57:28.767,ZX1B23QBS53771758c578bbd85
910,502,0,11:57:30.593,ZX1B23QBS53771758c578bbd85
1009,478,0,11:57:32.520,ZX1B23QBS53771758c578bbd85
2220,418,0,11:57:35.580,ZX1B23QBS53771758c578bbd85
1346,502,0,11:57:37.337,ZX1B23QBS53771758c578bbd85
1346,502,0,11:57:39.193,ZX1B23QBS53771758c578bbd85
2220,442,0,11:57:41.040,ZX1B23QBS53771758c578bbd85
2220,418,0,11:57:42.667,ZX1B23QBS53771758c578bbd85
2220,418,0,11:57:44.527,ZX1B23QBS53771758c578bbd85
2220,418,0,11:57:46.513,ZX1B23QBS53771758c578bbd85
2220,418,0,11:57:48.223,ZX1B23QBS53771758c578bbd85
2220,418,0,11:57:49.933,ZX1B23QBS53771758c578bbd85
2220,418,0,11:57:51.750,ZX1B23QBS53771758c578bbd85
2220,418,0,11:57:53.507,ZX1B23QBS53771758c578bbd85
1346,502,0,11:57:55.463,ZX1B23QBS53771758c578bbd85
1346,502,0,11:57:57.140,ZX1B23QBS53771758c578bbd85
1346,502,0,11:57:58.800,ZX1B23QBS53771758c578bbd85
1422,418,0,11:58:00.550,ZX1B23QBS53771758c578bbd85
2220,418,0,11:58:02.300,ZX1B23QBS53771758c578bbd85
2220,418,0,11:58:04.297,ZX1B23QBS53771758c578bbd85
2220,442,0,11:58:05.980,ZX1B23QBS53771758c578bbd85
2220,442,0,11:58:07.830,ZX1B23QBS53771758c578bbd85
2220,442,0,11:58:09.597,ZX1B23QBS53771758c578bbd85
2220,442,0,11:58:11.383,ZX1B23QBS53771758c578bbd85
2220,442,0,11:58:13.360,ZX1B23QBS53771758c578bbd85
2220,442,0,11:58:15.193,ZX1B23QBS53771758c578bbd85
1346,502,0,11:58:17.113,ZX1B23QBS53771758c578bbd85
1346,502,0,11:58:19.033,ZX1B23QBS53771758c578bbd85
2220,442,0,11:58:20.857,ZX1B23QBS53771758c578bbd85
2220,442,0,11:58:22.677,ZX1B23QBS53771758c578bbd85
2220,442,0,11:58:24.690,ZX1B23QBS53771758c578bbd85
2220,442,0,11:58:26.423,ZX1B23QBS53771758c578bbd85
2220,442,0,11:58:28.320,ZX1B23QBS53771758c578bbd85
2220,442,0,11:58:30.073,ZX1B23QBS53771758c578bbd85
2220,442,0,11:58:31.773,ZX1B23QBS53771758c578bbd85
2220,442,0,11:58:33.660,ZX1B23QBS53771758c578bbd85
1422,418,0,11:58:35.527,ZX1B23QBS53771758c578bbd85
1422,418,0,11:58:37.257,ZX1B23QBS53771758c578bbd85
1422,418,0,11:58:38.963,ZX1B23QBS53771758c578bbd85
1422,418,0,11:58:40.830,ZX1B23QBS53771758c578bbd85
1422,418,0,11:58:42.777,ZX1B23QBS53771758c578bbd85
1422,418,0,11:58:44.807,ZX1B23QBS53771758c578bbd85
1422,418,0,11:58:46.617,ZX1B23QBS53771758c578bbd85
1422,418,0,11:58:48.517,ZX1B23QBS53771758c578bbd85
1422,418,0,11:58:50.340,ZX1B23QBS53771758c578bbd85
1422,418,0,11:58:52.087,ZX1B23QBS53771758c578bbd85
1422,418,0,11:58:53.940,ZX1B23QBS53771758c578bbd85
1422,418,0,11:58:55.750,ZX1B23QBS53771758c578bbd85
1422,418,0,11:58:57.540,ZX1B23QBS53771758c578bbd85
1422,418,0,11:58:59.437,ZX1B23QBS53771758c578bbd85
1422,418,0,11:59:01.360,ZX1B23QBS53771758c578bbd85
1422,418,0,11:59:03.177,ZX1B23QBS53771758c578bbd85
1422,418,0,11:59:04.950,ZX1B23QBS53771758c578bbd85
1422,418,0,11:59:06.683,ZX1B23QBS53771758c578bbd85
1422,418,0,11:59:08.573,ZX1B23QBS53771758c578bbd85
2127,418,0,11:59:10.397,ZX1B23QBS53771758c578bbd85
2127,418,0,11:59:12.187,ZX1B23QBS53771758c578bbd85
2220,442,0,11:59:13.880,ZX1B23QBS53771758c578bbd85
2220,442,0,11:59:15.817,ZX1B23QBS53771758c578bbd85
2127,418,0,11:59:18.350,ZX1B23QBS53771758c578bbd85
1422,418,0,11:59:20.060,ZX1B23QBS53771758c578bbd85
1346,502,0,11:59:21.827,ZX1B23QBS53771758c578bbd85
2220,442,0,11:59:23.903,ZX1B23QBS53771758c578bbd85
1009,478,0,12:32:25.720,ZX1B23QBS53771758c578bbd85
1009,478,0,12:32:31.817,ZX1B23QBS53771758c578bbd85
910,442,0,12:32:33.803,ZX1B23QBS53771758c578bbd85
1009,478,0,12:32:36.040,ZX1B23QBS53771758c578bbd85
1009,478,0,12:32:38.687,ZX1B23QBS53771758c578bbd85
1009,478,0,12:32:41.030,ZX1B23QBS53771758c578bbd85
1009,478,0,12:32:44.473,ZX1B23QBS53771758c578bbd85
1009,478,0,12:32:47.190,ZX1B23QBS53771758c578bbd85
1009,478,0,12:32:49.403,ZX1B23QBS53771758c578bbd85
1009,478,0,12:32:51.847,ZX1B23QBS53771758c578bbd85
1009,478,0,12:32:54.157,ZX1B23QBS53771758c578bbd85
1009,478,0,12:32:56.360,ZX1B23QBS53771758c578bbd85
1009,478,0,12:32:58.423,ZX1B23QBS53771758c578bbd85
1009,478,0,12:33:03.077,ZX1B23QBS53771758c578bbd85
1009,478,0,12:33:05.720,ZX1B23QBS53771758c578bbd85
1009,478,0,12:33:08.687,ZX1B23QBS53771758c578bbd85
1009,478,0,12:33:11.030,ZX1B23QBS53771758c578bbd85
1009,478,0,12:33:13.317,ZX1B23QBS53771758c578bbd85
1009,478,0,12:33:15.547,ZX1B23QBS53771758c578bbd85
1009,478,0,12:33:17.837,ZX1B23QBS53771758c578bbd85
1009,478,0,12:33:20.067,ZX1B23QBS53771758c578bbd85
1009,478,0,12:33:22.173,ZX1B23QBS53771758c578bbd85
1009,478,0,12:33:24.320,ZX1B23QBS53771758c578bbd85
1009,478,0,12:33:26.447,ZX1B23QBS53771758c578bbd85
910,478,0,12:33:28.563,ZX1B23QBS53771758c578bbd85
1009,478,0,12:33:30.623,ZX1B23QBS53771758c578bbd85
1009,478,0,12:33:33.360,ZX1B23QBS53771758c578bbd85
1009,478,0,12:33:36.150,ZX1B23QBS53771758c578bbd85
1009,478,0,12:33:38.337,ZX1B23QBS53771758c578bbd85
1009,478,0,12:33:40.847,ZX1B23QBS53771758c578bbd85
910,478,0,12:33:43.237,ZX1B23QBS53771758c578bbd85
1009,478,0,12:33:45.377,ZX1B23QBS53771758c578bbd85
1009,478,0,12:33:47.403,ZX1B23QBS53771758c578bbd85
1009,478,0,12:33:49.853,ZX1B23QBS53771758c578bbd85
1009,478,0,12:33:51.900,ZX1B23QBS53771758c578bbd85
1171,478,0,12:33:54.127,ZX1B23QBS53771758c578bbd85
1009,478,0,12:33:56.327,ZX1B23QBS53771758c578bbd85
1171,478,0,12:33:58.760,ZX1B23QBS53771758c578bbd85
1171,478,0,12:34:01.337,ZX1B23QBS53771758c578bbd85
1171,478,0,12:34:03.573,ZX1B23QBS53771758c578bbd85
1346,502,0,12:34:06.127,ZX1B23QBS53771758c578bbd85
1346,502,0,12:34:08.207,ZX1B23QBS53771758c578bbd85
1346,502,0,12:34:10.407,ZX1B23QBS53771758c578bbd85
1346,502,0,12:34:12.493,ZX1B23QBS53771758c578bbd85
1346,502,0,12:34:14.707,ZX1B23QBS53771758c578bbd85
1422,418,0,12:34:16.890,ZX1B23QBS53771758c578bbd85
1422,418,0,12:34:18.987,ZX1B23QBS53771758c578bbd85
1422,442,0,12:34:21.063,ZX1B23QBS53771758c578bbd85
1422,442,0,12:34:23.067,ZX1B23QBS53771758c578bbd85
1422,442,0,12:34:25.293,ZX1B23QBS53771758c578bbd85
1422,442,0,12:34:29.827,ZX1B23QBS53771758c578bbd85
1422,418,0,12:34:31.813,ZX1B23QBS53771758c578bbd85
1422,418,0,12:34:33.833,ZX1B23QBS53771758c578bbd85
1422,418,0,12:34:35.953,ZX1B23QBS53771758c578bbd85
1676,442,0,12:34:37.993,ZX1B23QBS53771758c578bbd85
1676,442,0,12:34:40.130,ZX1B23QBS53771758c578bbd85
1422,418,0,12:34:42.273,ZX1B23QBS53771758c578bbd85
1422,442,0,12:34:44.453,ZX1B23QBS53771758c578bbd85
1762,442,0,12:34:46.570,ZX1B23QBS53771758c578bbd85
1762,442,0,12:34:49.133,ZX1B23QBS53771758c578bbd85
1808,418,0,12:34:51.527,ZX1B23QBS53771758c578bbd85
1422,442,0,12:34:53.587,ZX1B23QBS53771758c578bbd85
1422,418,0,12:34:55.693,ZX1B23QBS53771758c578bbd85
1422,418,0,12:34:57.717,ZX1B23QBS53771758c578bbd85
1422,442,0,12:35:00.237,ZX1B23QBS53771758c578bbd85
1422,418,0,12:35:02.430,ZX1B23QBS53771758c578bbd85
1422,418,0,12:35:04.413,ZX1B23QBS53771758c578bbd85
1422,418,0,12:35:06.493,ZX1B23QBS53771758c578bbd85
1422,418,0,12:35:08.587,ZX1B23QBS53771758c578bbd85
1422,442,0,12:35:10.750,ZX1B23QBS53771758c578bbd85
1422,442,0,12:35:13.097,ZX1B23QBS53771758c578bbd85
1422,418,0,12:35:15.247,ZX1B23QBS53771758c578bbd85
2168,418,0,12:35:17.723,ZX1B23QBS53771758c578bbd85
2168,418,0,12:35:19.533,ZX1B23QBS53771758c578bbd85
1346,502,0,12:35:21.347,ZX1B23QBS53771758c578bbd85
1346,502,0,12:35:23.167,ZX1B23QBS53771758c578bbd85
1346,502,0,12:35:25.367,ZX1B23QBS53771758c578bbd85
1346,502,0,12:35:27.180,ZX1B23QBS53771758c578bbd85
2220,442,0,12:35:29.290,ZX1B23QBS53771758c578bbd85
2220,442,0,12:35:31.127,ZX1B23QBS53771758c578bbd85
1422,418,0,12:35:32.827,ZX1B23QBS53771758c578bbd85
1422,418,0,12:35:34.610,ZX1B23QBS53771758c578bbd85
1422,418,0,12:35:36.613,ZX1B23QBS53771758c578bbd85
1422,442,0,12:35:38.467,ZX1B23QBS53771758c578bbd85
1422,418,0,12:35:40.257,ZX1B23QBS53771758c578bbd85
1422,418,0,12:35:42.123,ZX1B23QBS53771758c578bbd85
1422,442,0,12:35:44.027,ZX1B23QBS53771758c578bbd85
2034,418,0,12:35:45.840,ZX1B23QBS53771758c578bbd85
2220,442,0,12:35:47.597,ZX1B23QBS53771758c578bbd85
2034,418,0,12:35:49.447,ZX1B23QBS53771758c578bbd85
2070,418,0,12:35:51.333,ZX1B23QBS53771758c578bbd85
1808,418,0,12:35:53.187,ZX1B23QBS53771758c578bbd85
1422,418,0,12:35:55.087,ZX1B23QBS53771758c578bbd85
1422,418,0,12:35:56.990,ZX1B23QBS53771758c578bbd85
1422,418,0,12:35:58.883,ZX1B23QBS53771758c578bbd85
1676,442,0,12:36:00.713,ZX1B23QBS53771758c578bbd85
1422,442,0,12:36:02.523,ZX1B23QBS53771758c578bbd85
1422,418,0,12:36:04.387,ZX1B23QBS53771758c578bbd85
1422,418,0,12:36:06.837,ZX1B23QBS53771758c578bbd85
1422,418,0,12:36:08.780,ZX1B23QBS53771758c578bbd85
1422,418,0,12:36:11.907,ZX1B23QBS53771758c578bbd85
1422,418,0,12:36:14.013,ZX1B23QBS53771758c578bbd85
1422,418,0,12:36:16.257,ZX1B23QBS53771758c578bbd85
1422,418,0,12:36:18.387,ZX1B23QBS53771758c578bbd85
1422,418,0,12:36:20.560,ZX1B23QBS53771758c578bbd85
1346,502,0,12:36:22.600,ZX1B23QBS53771758c578bbd85
1346,502,0,12:36:24.807,ZX1B23QBS53771758c578bbd85
1346,502,0,12:36:27.490,ZX1B23QBS53771758c578bbd85
1346,502,0,12:36:30.293,ZX1B23QBS53771758c578bbd85
1346,502,0,12:36:32.430,ZX1B23QBS53771758c578bbd85
1346,502,0,12:36:34.457,ZX1B23QBS53771758c578bbd85
1171,478,0,12:36:36.677,ZX1B23QBS53771758c578bbd85
1171,478,0,12:36:38.797,ZX1B23QBS53771758c578bbd85
1009,478,0,12:36:41.017,ZX1B23QBS53771758c578bbd85
1009,478,0,12:36:43.267,ZX1B23QBS53771758c578bbd85
1009,478,0,12:36:46.407,ZX1B23QBS53771758c578bbd85
1009,478,0,12:36:49.597,ZX1B23QBS53771758c578bbd85
1009,478,0,12:36:51.770,ZX1B23QBS53771758c578bbd85
1009,478,0,12:36:53.697,ZX1B23QBS53771758c578bbd85
1009,478,0,12:36:55.743,ZX1B23QBS53771758c578bbd85
1009,478,0,12:36:57.923,ZX1B23QBS53771758c578bbd85
1009,478,0,12:37:00.017,ZX1B23QBS53771758c578bbd85
1009,478,0,12:37:02.327,ZX1B23QBS53771758c578bbd85
1009,478,0,12:37:04.453,ZX1B23QBS53771758c578bbd85
1009,478,0,12:37:06.573,ZX1B23QBS53771758c578bbd85
1009,478,0,12:37:08.793,ZX1B23QBS53771758c578bbd85
1009,478,0,12:37:11.120,ZX1B23QBS53771758c578bbd85
1009,478,0,12:37:13.363,ZX1B23QBS53771758c578bbd85
1171,478,0,12:37:15.457,ZX1B23QBS53771758c578bbd85
1171,478,0,12:37:17.630,ZX1B23QBS53771758c578bbd85
1171,478,0,12:37:19.730,ZX1B23QBS53771758c578bbd85
1171,478,0,12:37:21.757,ZX1B23QBS53771758c578bbd85
1346,502,0,12:37:23.860,ZX1B23QBS53771758c578bbd85
1346,502,0,12:37:25.827,ZX1B23QBS53771758c578bbd85
1346,502,0,12:37:28.190,ZX1B23QBS53771758c578bbd85
1346,502,0,12:37:30.457,ZX1B23QBS53771758c578bbd85
1422,418,0,12:37:32.517,ZX1B23QBS53771758c578bbd85
1422,442,0,12:37:34.630,ZX1B23QBS53771758c578bbd85
1422,418,0,12:37:37.397,ZX1B23QBS53771758c578bbd85
1422,442,0,12:37:39.213,ZX1B23QBS53771758c578bbd85
1422,442,0,12:37:41.180,ZX1B23QBS53771758c578bbd85
1422,442,0,12:37:43.117,ZX1B23QBS53771758c578bbd85
1422,442,0,12:37:45.163,ZX1B23QBS53771758c578bbd85
1676,442,0,12:37:47.140,ZX1B23QBS53771758c578bbd85
1676,442,0,12:37:48.983,ZX1B23QBS53771758c578bbd85
1676,442,0,12:37:50.867,ZX1B23QBS53771758c578bbd85
1762,442,0,12:37:53.580,ZX1B23QBS53771758c578bbd85
1762,442,0,12:37:55.423,ZX1B23QBS53771758c578bbd85
1719,442,0,12:37:58.263,ZX1B23QBS53771758c578bbd85
1762,442,0,12:38:00.377,ZX1B23QBS53771758c578bbd85
2127,418,0,12:38:02.210,ZX1B23QBS53771758c578bbd85
2127,418,0,12:38:04.097,ZX1B23QBS53771758c578bbd85
2034,418,0,12:38:05.877,ZX1B23QBS53771758c578bbd85
2127,418,0,12:38:09.043,ZX1B23QBS53771758c578bbd85
2168,418,0,12:38:10.793,ZX1B23QBS53771758c578bbd85
2168,442,0,12:38:12.530,ZX1B23QBS53771758c578bbd85
2220,442,0,12:38:14.247,ZX1B23QBS53771758c578bbd85
2220,442,0,12:38:16.457,ZX1B23QBS53771758c578bbd85
1422,418,0,12:38:18.200,ZX1B23QBS53771758c578bbd85
1422,418,0,12:38:19.840,ZX1B23QBS53771758c578bbd85
1422,418,0,12:38:21.660,ZX1B23QBS53771758c578bbd85
1422,418,0,12:38:23.323,ZX1B23QBS53771758c578bbd85
1422,418,0,12:38:25.303,ZX1B23QBS53771758c578bbd85
1422,418,0,12:38:27.027,ZX1B23QBS53771758c578bbd85
2220,418,0,12:38:28.703,ZX1B23QBS53771758c578bbd85
2220,418,0,12:38:30.333,ZX1B23QBS53771758c578bbd85
