X,Y,Z,WholeDate,Phone id,Time Between values,Xspeed,YSpeed,ZSpeed,ModSpd,STheta,Xacc,Yacc,Zacc,ModAcc,ATheta
514,364,0,26/09/2014 10:36:28,ZX1B23QFSP48abead89f52e3bb,2.0,70.0,31.0,0.0,76.55716818169282,0.4168980704098938,2.0,15.5,0.0,5.278584090846408,1.442473099109102
403,320,0,26/09/2014 10:36:30,ZX1B23QFSP48abead89f52e3bb,2.0,-55.5,-22.0,0.0,59.7013400184619,0.3773959672364249,-62.75,-26.5,0.0,-8.427914081615459,0.39959063112448673
403,320,0,26/09/2014 10:36:31,ZX1B23QFSP48abead89f52e3bb,1.0,0.0,0.0,0.0,0.0,0.3773959672364249,55.5,22.0,0.0,-59.7013400184619,0.3773959672364249
514,364,0,26/09/2014 10:36:33,ZX1B23QFSP48abead89f52e3bb,2.0,55.5,22.0,0.0,59.7013400184619,0.3773959672364249,27.75,11.0,0.0,29.85067000923095,0.3773959672364249
643,302,0,26/09/2014 10:36:35,ZX1B23QFSP48abead89f52e3bb,2.0,64.5,-31.0,0.0,71.5629093874753,-0.4480238803803293,4.5,-26.5,0.0,5.930784684506701,-1.4025895549378105
643,302,0,26/09/2014 10:36:37,ZX1B23QFSP48abead89f52e3bb,2.0,0.0,0.0,0.0,0.0,-0.4480238803803293,-32.25,15.5,0.0,-35.78145469373765,-0.4480238803803293
514,364,0,26/09/2014 10:36:39,ZX1B23QFSP48abead89f52e3bb,2.0,-64.5,31.0,0.0,71.5629093874753,-0.4480238803803293,-32.25,15.5,0.0,35.78145469373765,-0.4480238803803293
514,364,0,26/09/2014 10:36:41,ZX1B23QFSP48abead89f52e3bb,2.0,0.0,0.0,0.0,0.0,-0.4480238803803293,32.25,-15.5,0.0,-35.78145469373765,-0.4480238803803293
486,320,0,26/09/2014 10:36:43,ZX1B23QFSP48abead89f52e3bb,2.0,-14.0,-22.0,0.0,26.076809620810597,1.0040671092713902,-7.0,-11.0,0.0,13.038404810405298,1.0040671092713902
616,347,0,26/09/2014 10:36:45,ZX1B23QFSP48abead89f52e3bb,2.0,65.0,13.5,0.0,66.38712224520656,0.2047809499429749,39.5,17.75,0.0,20.15515631219798,0.42232747185149017
616,347,0,26/09/2014 10:36:46,ZX1B23QFSP48abead89f52e3bb,1.0,0.0,0.0,0.0,0.0,0.2047809499429749,-65.0,-13.5,0.0,-66.38712224520656,0.2047809499429749
591,320,0,26/09/2014 10:36:48,ZX1B23QFSP48abead89f52e3bb,2.0,-12.5,-13.5,0.0,18.398369492974098,0.8238407534186363,-6.25,-6.75,0.0,9.199184746487049,0.8238407534186363
616,302,0,26/09/2014 10:36:50,ZX1B23QFSP48abead89f52e3bb,2.0,12.5,-9.0,0.0,15.402921800749363,-0.6240230529767569,12.5,2.25,0.0,-1.4977238461123674,0.17809293823119754
738,364,0,26/09/2014 10:36:54,ZX1B23QFSP48abead89f52e3bb,4.0,30.5,15.5,0.0,34.21257078911201,0.47018346364673724,4.5,6.125,0.0,4.7024122470906615,0.9371633187251515
842,320,0,26/09/2014 10:36:57,ZX1B23QFSP48abead89f52e3bb,3.0,34.666666666666664,-14.666666666666666,0.0,37.641584569314944,-0.40024065703397416,1.3888888888888882,-10.055555555555555,0.0,1.1430045934009787,-1.4335432016549559
876,302,0,26/09/2014 10:36:59,ZX1B23QFSP48abead89f52e3bb,2.0,17.0,-9.0,0.0,19.235384061671343,-0.48689923181126904,-8.833333333333332,2.833333333333333,0.0,-9.2031002538218,-0.31038740713235147
910,364,0,26/09/2014 10:37:01,ZX1B23QFSP48abead89f52e3bb,2.0,17.0,31.0,0.0,35.35533905932738,1.069192272605776,0.0,20.0,0.0,8.059977498828017,1.5707963267948966
876,364,0,26/09/2014 10:37:03,ZX1B23QFSP48abead89f52e3bb,2.0,-17.0,0.0,0.0,17.0,-0.0,-17.0,-15.5,0.0,-9.177669529663689,0.7392770473829371
842,364,0,26/09/2014 10:37:06,ZX1B23QFSP48abead89f52e3bb,3.0,-11.333333333333334,0.0,0.0,11.333333333333334,-0.0,1.8888888888888886,0.0,0.0,-1.8888888888888886,0.0
842,364,0,26/09/2014 10:37:08,ZX1B23QFSP48abead89f52e3bb,2.0,0.0,0.0,0.0,0.0,-0.0,5.666666666666667,0.0,0.0,-5.666666666666667,0.0
944,364,0,26/09/2014 10:37:10,ZX1B23QFSP48abead89f52e3bb,2.0,51.0,0.0,0.0,51.0,0.0,25.5,0.0,0.0,25.5,0.0
944,364,0,26/09/2014 10:37:12,ZX1B23QFSP48abead89f52e3bb,2.0,0.0,0.0,0.0,0.0,0.0,-25.5,0.0,0.0,-25.5,-0.0
944,364,0,26/09/2014 10:37:13,ZX1B23QFSP48abead89f52e3bb,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
944,364,0,26/09/2014 10:37:15,ZX1B23QFSP48abead89f52e3bb,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
944,364,0,26/09/2014 10:37:17,ZX1B23QFSP48abead89f52e3bb,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
693,210,0,26/09/2014 10:37:19,ZX1B23QFSP48abead89f52e3bb,2.0,-125.5,-77.0,0.0,147.23875169261657,0.5503201668585728,-62.75,-38.5,0.0,73.61937584630829,0.5503201668585728
693,112,0,26/09/2014 10:37:21,ZX1B23QFSP48abead89f52e3bb,2.0,0.0,-49.0,0.0,49.0,-1.5707963267948966,62.75,14.0,0.0,-49.11937584630829,0.21951247161229828
977,320,0,26/09/2014 10:37:24,ZX1B23QFSP48abead89f52e3bb,3.0,94.66666666666667,69.33333333333333,0.0,117.34090884635627,0.6321379615289936,31.555555555555557,39.44444444444444,0.0,22.780302948785423,0.8960553845713438
1044,302,0,26/09/2014 10:37:26,ZX1B23QFSP48abead89f52e3bb,2.0,33.5,-9.0,0.0,34.6878941419049,-0.2624593998262764,-30.583333333333336,-39.166666666666664,0.0,-41.32650735222569,0.9078411143851985
944,364,0,26/09/2014 10:37:28,ZX1B23QFSP48abead89f52e3bb,2.0,-50.0,31.0,0.0,58.83026432033091,-0.5549957273385867,-41.75,20.0,0.0,12.071185089213007,-0.44674100744715123
1044,302,0,26/09/2014 10:37:30,ZX1B23QFSP48abead89f52e3bb,2.0,50.0,-31.0,0.0,58.83026432033091,-0.5549957273385867,50.0,-31.0,0.0,0.0,-0.5549957273385867
1044,302,0,26/09/2014 10:37:31,ZX1B23QFSP48abead89f52e3bb,1.0,0.0,0.0,0.0,0.0,-0.5549957273385867,-50.0,31.0,0.0,-58.83026432033091,-0.5549957273385867
876,302,0,26/09/2014 10:37:33,ZX1B23QFSP48abead89f52e3bb,2.0,-84.0,0.0,0.0,84.0,-0.0,-42.0,0.0,0.0,42.0,-0.0
693,112,0,26/09/2014 10:37:35,ZX1B23QFSP48abead89f52e3bb,2.0,-91.5,-95.0,0.0,131.89863532273563,0.8041627167333798,-3.75,-47.5,0.0,23.949317661367814,1.4920123658057527
307,347,0,26/09/2014 10:38:19,ZX1B23QFSP48abead89f52e3bb,44.0,-8.772727272727273,5.340909090909091,0.0,10.270640375312938,-0.5468710236635528,1.8801652892561982,2.28047520661157,0.0,-2.7642726124414247,0.8813164492113088
738,364,0,26/09/2014 10:38:21,ZX1B23QFSP48abead89f52e3bb,2.0,215.5,8.5,0.0,215.667568261897,0.039422719797326304,112.13636363636364,1.5795454545454546,0.0,102.69846394329203,0.01408500283069589
