Time still vs. Total angle changed from (560, 302) to (790, 323)
Total angle changed (radians)
Time still (sec)
0.037726417,8.0,2.0
1.5707964,0.0,2.0
0.85401064,4.0,2.0
0.06221489,2.0,2.0
6.044576,4.0,2.0
2.634494,0.0,2.0
0.0,0.0,2.0
3.1415927,3.0,2.0
3.1415927,0.0,2.0
3.1415927,8.0,2.0
4.712389,9.0,2.0
1.5601871,0.0,2.0
0.81354207,0.0,2.0
1.58177,2.0,2.0
2.7468016,5.0,2.0
1.9228406,0.0,2.0
2.634494,0.0,2.0
0.32585618,0.0,2.0
6.2831855,0.0,2.0
0.30755726,0.0,2.0
6.1208606,2.0,2.0
3.5403457,0.0,2.0
0.0,2.0,2.0
0.22310773,0.0,2.0
1.1144136,0.0,2.0
7.253481,0.0,2.0
3.1415927,0.0,2.0
1.332187,0.0,2.0
0.0,0.0,2.0
0.0,3.0,2.0
1.5707964,0.0,2.0
1.8332776,0.0,2.0
1.3664805,0.0,2.0
4.1090794,0.0,2.0
0.6920524,2.0,2.0
1.2729456,0.0,2.0
0.7885764,0.0,2.0
0.578223,0.0,2.0
1.1750596,0.0,2.0
3.3271887,9.0,2.0
5.044937,10.0,2.0
0.19739556,2.0,2.0
0.2543174,0.0,2.0
0.0,0.0,2.0
0.0,4.0,2.0
1.332187,4.0,2.0
1.5130631,6.0,2.0
4.789274,0.0,2.0
0.03791126,0.0,2.0
0.0,0.0,2.0
1.1373332,0.0,2.0
3.1415927,12.0,2.0
1.2206589,0.0,2.0
0.479578,0.0,2.0
1.2206589,2.0,2.0
1.8332776,0.0,2.0
0.0,0.0,2.0
0.27165774,0.0,2.0
0.0,0.0,2.0
8.952982,4.0,2.0
4.5030737,0.0,2.0
0.27165774,2.0,2.0
0.85843873,0.0,2.0
0.85843873,0.0,2.0
6.554843,7.0,2.0
0.85401064,0.0,2.0
0.0,0.0,2.0
3.4843452,0.0,2.0
0.0,2.0,2.0
0.6920524,0.0,2.0
1.5441682,4.0,2.0
0.26625204,0.0,2.0
0.72996366,4.0,2.0
0.05087672,0.0,2.0
0.0,0.0,2.0
0.55422777,3.0,2.0
0.0,3.0,2.0
0.09545372,2.0,2.0
0.05435262,0.0,2.0
1.5707964,0.0,2.0
1.0204104,4.0,2.0
7.5215554,0.0,2.0
2.7760956,0.0,2.0
3.372462,4.0,2.0
0.18226604,0.0,2.0
6.2831855,17.0,2.0
2.8188424,6.0,2.0
0.7708275,4.0,2.0
0.22964244,0.0,2.0
3.1415927,0.0,2.0
1.5707964,4.0,2.0
4.712389,0.0,2.0
0.073637106,0.0,2.0
0.0,1.0,2.0
0.69287956,0.0,2.0
0.06393712,0.0,2.0
6.7486644,3.0,2.0
1.4157422,0.0,2.0
0.59065366,6.0,2.0
0.0,6.0,2.0
1.4157422,0.0,2.0
0.82384074,11.0,2.0
0.3067063,0.0,2.0
0.0,0.0,2.0
1.1750596,0.0,2.0
0.0,0.0,2.0
0.0,2.0,2.0
0.9129077,0.0,2.0
3.9209714,0.0,2.0
3.1708868,0.0,2.0
1.0094367,4.0,2.0
0.8917371,0.0,2.0
1.9228406,0.0,2.0
1.5707964,0.0,2.0
0.85843873,0.0,2.0
0.12721622,0.0,2.0
1.5759388,0.0,2.0
0.06221489,0.0,2.0
5.7218256,0.0,2.0
0.0,0.0,2.0
2.7755576E-17,0.0,2.0
1.4157422,0.0,2.0
2.8957276,3.0,2.0
0.0,7.0,2.0
6.2831855,5.0,2.0
0.0,6.0,2.0
1.3274671,0.0,2.0
0.99869347,4.0,2.0
0.0,3.0,2.0
0.0,2.0,2.0
3.354888,2.0,2.0
3.1415927,4.0,2.0
0.0,0.0,2.0
2.9718144,2.0,2.0
2.7610862,2.0,2.0
3.4814913,9.0,2.0
2.394637,6.0,2.0
3.6426833,7.0,2.0
3.6426833,1.0,2.0
1.332187,0.0,2.0
0.12240187,0.0,2.0
2.309778,0.0,2.0
0.0,0.0,2.0
0.5921867,2.0,2.0
0.0,0.0,2.0
0.0,2.0,2.0
0.037726417,0.0,2.0
1.8332776,0.0,2.0
0.0,0.0,2.0
0.037726417,0.0,2.0
0.053537723,0.0,2.0
2.9029834,0.0,2.0
0.0,5.0,2.0
3.1415927,0.0,2.0
1.332187,0.0,2.0
0.037726417,0.0,2.0
0.31852996,0.0,2.0
0.12654775,0.0,2.0
3.1415927,0.0,2.0
0.037726417,0.0,2.0
1.8094057,0.0,2.0
0.82384074,0.0,2.0
0.101022586,0.0,2.0
0.33387262,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.82384074,5.0,2.0
1.9228406,3.0,2.0
1.0094367,8.0,2.0
1.8332776,8.0,2.0
3.6426833,9.0,2.0
3.1415927,2.0,2.0
1.8332776,0.0,2.0
9.017887,10.0,2.0
1.8094057,2.0,2.0
5.7218256,18.0,2.0
1.8332776,2.0,2.0
2.0718868,2.0,2.0
1.2480462,4.0,2.0
0.7040886,2.0,2.0
0.3520443,0.0,2.0
0.101022586,0.0,2.0
1.6000904,0.0,2.0
0.0,0.0,2.0
1.0262468,0.0,2.0
0.37250248,2.0,2.0
0.5166184,0.0,2.0
0.23309468,4.0,2.0
0.0,0.0,2.0
0.30938414,0.0,2.0
0.2186642,0.0,2.0
0.31852996,0.0,2.0
0.81354207,0.0,2.0
0.037726417,0.0,2.0
0.101022586,6.0,2.0
1.233476,0.0,2.0
2.7755576E-17,0.0,2.0
0.27165774,0.0,2.0
0.4060086,0.0,2.0
0.99963903,13.0,2.0
5.1229076,7.0,2.0
3.1415927,0.0,2.0
1.6000904,0.0,2.0
0.0,0.0,2.0
0.82384074,0.0,2.0
0.0,2.0,2.0
0.0,0.0,2.0
0.91071665,0.0,2.0
5.413649,0.0,2.0
0.0,0.0,2.0
0.9151602,0.0,2.0
0.0,0.0,2.0
0.6920524,0.0,2.0
1.4025403,0.0,2.0
0.26904202,0.0,2.0
0.0,0.0,2.0
3.7850938,2.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
1.0094367,4.0,2.0
0.30755726,0.0,2.0
6.1447835,0.0,2.0
5.194269,0.0,2.0
0.0,4.0,2.0
0.1663863,0.0,2.0
0.11415127,0.0,2.0
0.74665785,0.0,2.0
0.0,0.0,2.0
3.1415927,0.0,2.0
1.3961241,7.0,2.0
0.46825176,2.0,2.0
3.1415927,4.0,2.0
1.9228406,0.0,2.0
0.23860933,0.0,2.0
0.94417125,0.0,2.0
0.0040579396,0.0,2.0
6.8561044,1.0,2.0
3.5403457,0.0,2.0
0.0,0.0,2.0
0.7635484,0.0,2.0
0.13584875,2.0,2.0
0.46594742,0.0,2.0
0.2666145,2.0,2.0
1.5707964,0.0,2.0
0.23236673,0.0,2.0
1.770082,0.0,2.0
3.0873315,0.0,2.0
0.82384074,0.0,2.0
0.59065366,0.0,2.0
0.7708275,12.0,2.0
0.0,2.0,2.0
2.9029834,2.0,2.0
0.0,0.0,2.0
0.0,0.0,2.0
1.8332776,0.0,2.0
5.2134795,4.0,2.0
0.09445494,0.0,2.0
1.4467174,0.0,2.0
0.1663863,0.0,2.0
0.91071665,1.0,2.0
1.0636978,2.0,2.0
2.580233,2.0,2.0
0.0,2.0,2.0
0.12240187,0.0,2.0
4.389639,20.0,2.0
3.088055,0.0,2.0
0.0,0.0,2.0
2.394637,6.0,2.0
2.8957276,25.0,2.0
6.784276,7.0,2.0
0.5191461,2.0,2.0
0.27165774,1.0,2.0
1.4157422,0.0,2.0
0.0,8.0,2.0
0.8903981,0.0,2.0
1.1373332,0.0,2.0
3.1415927,0.0,2.0
2.394637,1.0,2.0
3.6426833,2.0,2.0
5.2134795,0.0,2.0
1.5280495,4.0,2.0
0.38328415,0.0,2.0
1.0541012,0.0,2.0
0.9879561,0.0,2.0
0.85843873,0.0,2.0
0.29283515,0.0,2.0
6.5389013,6.0,2.0
6.2831855,0.0,2.0
2.06456,4.0,2.0
0.6177557,0.0,2.0
0.1663863,0.0,2.0
1.8094057,0.0,2.0
3.1415927,0.0,2.0
2.8957276,14.0,2.0
2.0718868,9.0,2.0
2.8188424,12.0,2.0
1.332187,6.0,2.0
3.2802324,2.0,2.0
1.8094057,0.0,2.0
1.332187,2.0,2.0
0.27165774,0.0,2.0
0.42161632,2.0,2.0
0.2652071,0.0,2.0
2.6548004,0.0,2.0
3.613389,0.0,2.0
0.23860933,0.0,3.0
0.0,0.0,3.0
0.0,0.0,3.0
3.1415927,2.0,3.0
3.1415927,0.0,3.0
3.1415927,2.0,3.0
0.7469556,1.0,3.0
4.0144863,0.0,3.0
0.8952855,0.0,3.0
0.9589537,2.0,3.0
1.6050966,7.0,3.0
1.0952874,0.0,3.0
0.09986575,0.0,3.0
0.23860933,0.0,3.0
1.8094057,2.0,3.0
3.1415927,2.0,3.0
3.1415927,0.0,3.0
0.0,0.0,3.0
0.052277904,0.0,3.0
0.22310773,0.0,3.0
0.81654024,1.0,3.0
0.0,5.0,3.0
1.4157422,0.0,3.0
0.0,0.0,3.0
1.2604089,0.0,3.0
3.1415927,0.0,3.0
0.7469556,3.0,3.0
0.2652071,0.0,3.0
0.07894127,0.0,3.0
0.23037085,0.0,3.0
0.85843873,4.0,3.0
0.0,0.0,3.0
1.0714496,2.0,3.0
0.0,0.0,3.0
0.11225922,0.0,3.0
0.27490985,0.0,3.0
0.94890285,2.0,3.0
0.23860933,0.0,3.0
0.96176434,0.0,3.0
6.6664696,0.0,3.0
0.36090106,3.0,3.0
0.029117981,0.0,3.0
0.31815344,0.0,3.0
3.1415927,0.0,3.0
0.7878329,0.0,3.0
1.0714496,0.0,3.0
0.4789136,0.0,3.0
0.0,0.0,3.0
4.52495,2.0,3.0
0.1663863,0.0,3.0
1.5707964,0.0,3.0
0.82384074,4.0,3.0
0.085102014,0.0,3.0
0.84254897,0.0,3.0
0.12240187,0.0,3.0
0.761407,0.0,3.0
0.40725586,0.0,3.0
1.2933402,2.0,3.0
3.1415927,0.0,3.0
1.3961241,0.0,3.0
1.2933402,0.0,3.0
4.9713254,0.0,3.0
0.052277904,0.0,3.0
0.052277904,0.0,3.0
0.8088697,0.0,3.0
1.9885719,0.0,3.0
0.44393185,0.0,3.0
0.31447202,6.0,3.0
0.31852996,0.0,3.0
0.2186642,0.0,3.0
0.85843873,0.0,3.0
7.8539815,0.0,3.0
0.0,0.0,3.0
0.064970136,2.0,3.0
1.6428908,13.0,3.0
1.9205053,0.0,3.0
0.328711,0.0,3.0
0.0,0.0,3.0
0.6855638,0.0,4.0
0.04474623,0.0,4.0
0.85843873,0.0,4.0
0.21143393,0.0,4.0
2.429235,0.0,4.0
1.4131465,0.0,4.0
1.6264441,29.0,4.0
2.7755576E-17,0.0,4.0
3.787458,0.0,4.0
1.138408,4.0,4.0
0.5678233,0.0,4.0
0.38328415,7.0,4.0
2.011353,21.0,4.0
0.94890285,0.0,4.0
0.034866635,23.0,4.0
2.394637,0.0,4.0
3.1415927,0.0,4.0
1.0516502,0.0,4.0
