Speed Angle Change vs Modulus Speed from (805, 302) to (1044, 323)
473.34238,-0.1103977,1.0
38.470768,-0.4488626,1.0
7.81578,0.22812834,1.0
179.07541,-0.3931159,1.0
80.99383,0.023755431,1.0
88.875,-0.057776242,1.0
1.554192,-0.12164188,1.0
70.677086,-0.45017922,1.0
18.800117,0.755359,1.0
13.4,-0.92374915,1.0
101.0,0.0,1.0
35.17101,-0.25877088,1.0
80.70936,0.094290495,1.0
12.090909,0.0,1.0
67.0,0.0,1.0
12.823589,-0.48689923,1.0
6.394729,0.22812834,1.0
35.17101,0.0,1.0
19.235384,-0.22812834,1.0
80.70936,-0.9793573,1.0
35.35534,-2.150869,1.0
19.235384,0.58229303,1.0
91.416626,0.054273386,1.0
34.0,0.34596726,1.0
80.70936,0.0,1.0
38.470768,0.10453978,1.0
255.8613,0.0,1.0
9.617692,-1.4360831,1.0
26.903118,0.0,1.0
315.1587,0.0,1.0
7.897946,0.4191426,1.0
29.818182,0.0,1.0
106.32967,-0.324567,1.0
109.65856,-0.002190577,1.0
38.470768,-0.0640453,1.0
54.82928,-0.034535207,1.0
13.753437,-5.551115E-17,1.0
11.25,-3.1415927,1.0
3.857143,-1.5707964,1.0
7.236098,0.538268,1.0
11.72367,0.0066749114,1.0
4.808846,-0.74567014,1.0
71.30919,0.034535207,1.0
43.416588,0.67114383,1.0
236.67119,-0.124604724,1.0
7.0500445,0.0,1.0
303.2095,-0.08902225,1.0
19.235384,-0.34127086,1.0
40.35468,0.0,1.0
10.659503,-0.094290495,1.0
184.14125,0.0,1.0
5.495824,-0.63954854,1.0
85.86617,0.041503653,1.0
35.17101,3.311258E-4,1.0
23.44734,0.0,1.0
19.235384,-0.22812834,1.0
2.747912,-1.110223E-16,1.0
17.585505,0.22812834,1.0
59.255802,-1.020247,1.0
82.049446,-0.058584,1.0
6.75,-1.7320349,1.0
392.58755,-0.18223487,1.0
267.60605,-0.06731387,1.0
17.20919,0.1590076,1.0
103.57606,-0.37206775,1.0
51.78803,0.0,1.0
21.708294,0.67114383,1.0
40.35468,0.094290495,1.0
38.470768,0.10453978,1.0
80.70936,0.094290495,1.0
4.808846,0.10453978,1.0
27.901613,-0.63274884,1.0
37.641586,0.31759134,1.0
11.648771,0.32583037,1.0
5.495824,-1.0715005,1.0
54.82928,-0.42285392,1.0
315.1587,0.0,1.0
19.235384,-0.2888814,1.0
38.470768,0.0,1.0
70.71068,0.0,1.0
42.638012,-0.4507173,1.0
38.470768,0.19883028,1.0
4.737557,-0.094290495,1.0
103.58089,-0.6416801,1.0
33.86903,0.44180477,1.0
4.857143,-0.17809294,1.0
87.8,-0.047003683,1.0
12.529964,0.49934673,1.0
55.28562,-0.07310417,1.0
34.0,-0.4191426,1.0
70.34202,-0.25877088,1.0
35.49736,5.551115E-17,1.0
641.0,-0.09545372,1.0
50.0,-0.0,1.0
1.6428936,0.18618481,1.0
1.0744681,-0.35354197,1.0
1.8888888,-0.0,1.0
40.35468,0.6624491,1.0
10.08867,0.591439,1.0
55.803226,0.8127809,1.0
15.0,-2.1622353,1.0
151.28781,-0.5528469,1.0
112.92475,0.022010496,1.0
102.5,-0.22131445,1.0
15.0,-0.9793573,1.0
33.5,1.5707964,1.0
45.0,-3.1415927,1.0
37.641586,0.022010496,1.0
18.794947,0.8995874,1.0
33.5,-0.49934673,1.0
16.75,-0.0,1.0
28.200178,-1.8617966,1.0
8.527602,-0.78138554,1.0
241.77055,-0.6568187,1.0
19.235384,-1.1991146,1.0
26.903118,-0.6808415,1.0
75.643906,-0.56512254,1.0
439.0,0.038036615,1.0
73.166664,0.0,1.0
34.20526,-0.6717954,1.0
18.852057,-1.2634871,1.0
40.34573,-0.1318756,1.0
30.25756,-0.42225116,1.0
121.037186,0.04159987,1.0
82.303635,-0.13124843,1.0
1.0,0.2538193,1.0
109.50028,-0.104201466,1.0
73.00019,0.0,1.0
37.641586,-0.8704241,5.0
19.235384,-0.086658575,5.0
117.34091,2.2029343,5.0
34.687893,-0.89459735,5.0
58.830265,0.0,5.0
56.0,0.5549957,5.0
55.9017,-0.24991408,5.0
7.694154,-0.95054686,5.0
10.048861,0.22812834,5.0
17.0,0.25877088,5.0
234.3891,0.6301919,5.0
13.5,-3.1415927,5.0
73.82411,-1.1374425,5.0
33.800888,-0.2998248,5.0
45.642635,0.6795831,5.0
75.643906,-0.4616739,5.0
19.235384,-0.06464808,5.0
18.820793,-0.97846365,5.0
16.5,0.40024066,5.0
158.5883,1.8464338,5.0
102.59142,-1.2581325,5.0
166.97604,1.8152176,5.0
267.84042,-0.08984723,5.0
126.58989,0.0,5.0
66.61081,-0.13072434,5.0
28.231188,0.0,5.0
302.30157,0.58875364,5.0
35.17101,0.30344313,5.0
197.30133,0.0,5.0
133.66469,0.53089076,5.0
17.0,-0.35132772,5.0
56.462376,-0.16522844,5.0
411.59842,-1.592664,5.0
50.803543,0.19996065,5.0
8.4672575,0.0,5.0
19.235384,0.3088063,5.0
27.802877,0.050737668,5.0
13.5,-2.0344439,5.0
219.5,0.0,5.0
12.823589,-0.48689923,5.0
17.67767,1.0691923,5.0
11.25,-1.9936502,5.0
167.77142,-0.07945362,5.0
6.75,-3.1415927,5.0
77.15281,-0.9048271,5.0
28.231188,0.45819807,5.0
157.00319,2.220667,5.0
23.570227,-2.220446E-16,5.0
150.56726,-0.029891426,5.0
251.0,0.0,5.0
203.4484,0.1971592,5.0
28.200178,-1.5754281,5.0
13.152946,0.12661354,5.0
19.235384,-0.63954854,5.0
23.570227,0.99623233,5.0
35.35534,0.9969727,5.0
205.44403,-0.06575871,5.0
150.06749,-0.2401622,5.0
117.388245,0.7138793,5.0
21.26222,1.4144886,5.0
189.33333,-0.06557748,5.0
121.07848,0.32085207,5.0
121.07848,0.0,5.0
535.68085,-0.736154,5.0
31.0,-1.5707964,5.0
56.400356,-0.89897287,5.0
234.0,-0.1446774,5.0
219.5,0.0,5.0
40.496914,0.0,5.0
19.235384,-1.0612041,5.0
234.0,-0.12029548,5.0
13.5,-1.5707964,5.0
157.84106,-0.053137507,5.0
5.96,0.6779005,5.0
45.276924,-0.9473038,5.0
22.0,-3.1415927,5.0
0.71424925,1.0691923,5.0
219.68443,0.040979322,5.0
19.235384,-0.5278786,5.0
31.0,-3.1415927,5.0
373.1491,1.0481569,5.0
19.235384,0.5458911,5.0
0.012249443,1.4029905,5.0
45.276924,-0.7541583,5.0
163.62018,0.010544535,5.0
103.237785,-0.018619593,5.0
17.0,0.08589921,5.0
56.699257,1.2871429,5.0
267.84042,-0.736154,5.0
20.179749,-0.13734598,5.0
3.440678,0.40442207,5.0
56.699257,1.6453001,5.0
75.20665,1.2480319,5.0
27.41464,0.034535207,5.0
147.87157,0.0,5.0
65.94932,1.3841655,5.0
31.982662,1.5269902,5.0
34.20526,-1.8370484,5.0
35.35534,1.0377793,5.0
284.0,0.0,5.0
643.0,-0.15307869,5.0
302.59213,-0.025317803,5.0
55.542778,0.34826398,5.0
284.0,0.0,5.0
170.1558,0.15935165,5.0
395.71613,-0.078419335,5.0
66.666664,-0.18353963,5.0
150.72243,0.28944817,5.0
31.0,-1.5707964,5.0
40.496914,-0.49488744,5.0
19.235384,-1.0612041,5.0
149.0,-0.06180585,5.0
110.17944,-0.057080783,5.0
92.83259,-0.5200962,2.0
14.115594,-0.40024066,2.0
102.875,-0.14727747,2.0
5.0507627,0.15751316,2.0
139.32875,-0.16219883,2.0
56.462376,-0.5308364,2.0
78.1297,-0.09148003,2.0
267.84042,0.0,2.0
34.20526,-0.26625204,2.0
56.462376,-0.40024066,2.0
50.803543,-0.05087672,2.0
0.56950986,0.019499153,2.0
11.333333,-0.019499153,2.0
38.470768,0.48689923,2.0
125.58065,-0.30599442,2.0
42.638012,-0.7521342,2.0
267.84042,0.10414012,2.0
48.611843,-1.020195,2.0
22.803509,-0.31852996,2.0
75.4,-0.64739215,2.0
11.401754,0.23309468,2.0
205.0,0.0,2.0
99.5,0.0,2.0
34.20526,-0.31852996,2.0
76.6,-0.15641782,2.0
112.92475,0.0,2.0
343.11804,0.3867421,2.0
188.71474,-0.047709126,2.0
268.0,-0.34229562,2.0
10.101903,0.041503653,2.0
219.5,-0.6415706,2.0
102.5,1.5707964,2.0
109.75,1.5707964,2.0
68.41052,0.0,2.0
231.45842,1.7752593,2.0
219.5,0.0,2.0
189.33333,1.5707964,2.0
234.0,-0.12029548,2.0
180.55779,0.53453606,2.0
150.60213,1.6478491,2.0
6.75,-3.1415927,2.0
11.292476,-0.49478552,2.0
83.45208,-0.02043386,2.0
205.44403,-0.121257216,2.0
137.24722,-0.17732984,2.0
75.700066,-0.07271923,2.0
21.319006,-0.4507173,2.0
40.496914,0.0,2.0
12.823589,-1.0612041,2.0
12.823589,0.0,2.0
6.4117947,0.0,2.0
568.0,-0.15137544,2.0
234.3891,-0.32134026,2.0
56.462376,-0.58324456,2.0
9.0,-1.1705557,2.0
56.462376,-0.40024066,2.0
10.659503,-0.74323535,2.0
58.108196,1.2113581,2.0
33.5,-0.59874207,2.0
131.89864,0.132507,2.0
89.537704,0.0,2.0
0.2261033,-0.06792634,2.0
219.68443,-1.6117756,2.0
10.101525,1.0691923,2.0
644.50366,-0.068322726,2.0
83.88571,0.67289424,2.0
37.641586,-1.971037,2.0
62.672207,0.8399579,2.0
188.01662,0.0,2.0
263.0,-0.07221957,2.0
68.41052,-0.444345,2.0
94.26028,-0.48281977,2.0
18.794947,1.2171787,2.0
113.39851,-0.032610156,2.0
276.3838,1.5926788,2.0
146.33333,-0.13059573,2.0
42.638012,-0.4507173,3.0
22.5,-2.2419403,3.0
19.235384,1.0838971,3.0
19.235384,0.0,3.0
9.410397,0.022010496,3.0
0.3947964,-0.4507173,3.0
94.95028,-0.07731039,3.0
19.235384,-0.40958884,3.0
267.84042,-0.080292605,3.0
30.26962,-0.7205906,3.0
40.496914,0.5743048,3.0
6.4117947,-1.0612041,3.0
68.41052,-0.09986575,3.0
106.32967,-0.021584673,3.0
301.20425,2.4927795,3.0
19.235384,-1.4088824,3.0
84.87638,1.4820701,3.0
20.75,-1.2604089,3.0
16.75,0.0,3.0
28.0,-0.0,3.0
162.48462,-0.018428532,3.0
60.911613,0.0,3.0
185.91396,-0.02452035,3.0
0.5004125,-1.2560934,3.0
19.791224,0.09453842,3.0
1.1648321,-0.8315193,3.0
30.379908,0.9108191,3.0
139.75424,1.7980709,3.0
1.5299807,1.800286,3.0
23.125263,-0.68212205,3.0
16.5,-0.2624594,3.0
50.803543,0.17809294,3.0
26.8,-0.17809294,3.0
3.1904762,-0.0,3.0
71.94839,-0.078419335,3.0
104.69479,-0.44528306,3.0
28.231188,0.022010496,3.0
9.617692,-0.086658575,3.0
569.70166,0.025317803,3.0
21.708294,-0.21945457,3.0
168.0043,0.2808051,3.0
411.59842,0.41095856,3.0
25.401772,0.19996065,3.0
53.047737,-0.18432441,3.0
10.659503,-0.6857295,3.0
50.803543,0.86382246,3.0
12.823589,-0.66499215,3.0
33.5,0.48689923,3.0
33.5,-0.0,3.0
2.9130435,0.0,3.0
25.401772,0.17809294,3.0
14.068404,-0.43686384,3.0
121.03686,-0.025317803,3.0
25.214634,-0.5528469,3.0
13.465754,-0.29558083,3.0
33.5,0.71783197,3.0
126.58989,1.196438,3.0
22.637236,1.7370417,3.0
34.0,-0.88133705,3.0
34.20526,0.26625204,3.0
811.1997,0.5098342,3.0
3.7589893,0.47715554,3.0
125.34441,0.8399579,3.0
68.0,-0.8399579,3.0
146.33333,-0.13059573,3.0
40.35468,0.6922862,3.0
70.71068,0.34342483,3.0
0.022365637,-0.89109933,3.0
180.23596,0.062402498,3.0
212.19095,-0.062402498,3.0
6.0,-2.17187,3.0
33.0,1.5707964,3.0
25.895222,-0.19993578,3.0
4.25,-0.26371184,3.0
3.2058973,-0.48689923,3.0
112.92475,-1.5758662,3.0
106.32967,1.0847095,3.0
252.00645,-0.12110827,3.0
19.235384,-0.39749676,3.0
234.0,0.0,3.0
5.8925567,1.0691923,3.0
21.708294,0.75594,3.0
83.1872,1.0534645,3.0
37.821953,-0.26022258,3.0
62.0,-1.6527022,3.0
285.38834,0.35941473,3.0
75.643906,0.43618757,3.0
8.551315,-0.31447202,3.0
37.641586,-0.6001488,3.0
9.617692,-0.086658575,3.0
19.235384,0.0,3.0
35.11766,1.0816765,3.0
16.5,-1.0816765,3.0
22.0,-0.0,3.0
3.6,1.5707964,3.0
344.61755,-0.33032736,3.0
35.654594,-0.35446712,3.0
28.200178,-0.92374915,3.0
50.429268,-0.47774965,3.0
119.569595,0.083902076,3.0
17.42444,0.26121855,3.0
69.87712,-0.027050897,3.0
56.462376,-0.2382121,3.0
267.5,0.0,3.0
284.0,0.46077955,3.0
35.654594,0.0,3.0
35.17101,0.12954782,3.0
17.0,0.25877088,3.0
13.5,-1.5408757,3.0
535.68085,-6.938894E-18,3.0
21.319006,-0.4507173,3.0
13.5,-3.1415927,3.0
311.2784,0.39382312,3.0
164.5547,0.7790701,3.0
48.50836,1.3358685,3.0
199.40913,-0.10303095,3.0
285.66666,0.45453146,3.0
99.70457,0.0,3.0
405.59985,0.5389981,3.0
149.04349,0.5409633,3.0
20.248457,-0.14735001,3.0
411.59842,-0.07316457,3.0
11.289677,0.19996065,3.0
151.10426,-0.008798643,3.0
67.57143,0.0,4.0
33.452393,0.0,4.0
82.3,1.5707964,4.0
5.495824,0.48689923,4.0
67.100784,-0.016480835,4.0
103.14286,-0.030327776,4.0
30.09268,-1.595722,4.0
1.7390851,-0.69931275,4.0
15.892858,-0.05129685,4.0
27.083666,-0.07638105,4.0
63.833332,-0.67474097,4.0
10.685711,0.10867862,4.0
1.65,0.059711542,4.0
21.612543,-0.42225116,4.0
7.3630753,-0.49488744,4.0
4.08,-0.5743048,4.0
