PhoneID,Track,Total path length,Total time stopped,Total number of stops,Total time spent,Total inactive time,Total change in speed theta,Total time spent per stop,Total average speed,Total times appeared in this area,Total null,Total null,path length,time stopped,number of stops,time spent,inactive time,change in speed theta,time spent per stop,average speed,times appeared in this area
ZX1B23QFSP48abead89f52e3bb,31,698.415261912884,1.0,5.0,27.0,0.0,24.317134646331294,0.2,25.867231922699407,1.0,0.0,0.0,0.0,0.0,0.0,14.0,17.0,17.0,17.0,17.0,27.0
ZX1B23QFSP48abead89f52e3bb,32,709.9841662605824,2.0,6.0,33.049011940031626,0.0,38.121279716649454,0.3333333333333333,21.482765280513345,3.0,4.351648399129307,0.20256462993973195,4.0,2.0,0.0,15.0,18.0,18.0,18.0,18.0,30.0
ZX1B23QFSP48abead89f52e3bb,33,2742.852869859961,36.0,16.0,265.5508038736807,202.0,113.58505619661085,2.25,10.328919475478985,3.0,5.294838262379259,0.5126226683196908,165.0,160.0,106.0,45.0,88.0,88.0,88.0,88.0,214.0
ZX1B23QFSP48abead89f52e3bb,34,0.0,0.0,0.0,0.0,1094.0,0.0,0.0,0.0,0.0,0.0,0.0,3328.0,3328.0,3328.0,0.0,1094.0,1094.0,1094.0,1094.0,1094.0
ZX1B23QFSP48abead89f52e3bb,35,2227.886176736645,12.0,19.0,170.0,138.0,136.57457025973156,0.631578947368421,13.105212804333208,2.0,6.066703342779008,0.4629229172664077,156.0,56.0,4.0,2.0,108.0,108.0,108.0,108.0,162.0
ZX1B23QFSP48abead89f52e3bb,36,4884.181949273089,230.0,42.0,321.0,388.0,287.43033357446393,5.476190476190476,15.215520091193424,2.0,137.16703304399508,9.014942126321783,441.0,427.0,405.0,14.0,156.0,156.0,156.0,156.0,180.0
ZX1B23QFSP48abead89f52e3bb,37,2040.2432693631786,28.0,16.0,106.1844480467723,0.0,80.57209374979521,1.75,19.214143943795694,2.0,9.982911143214858,0.5195605472935145,45.0,20.0,0.0,21.0,46.0,46.0,46.0,46.0,105.0
ZX1B23QFSP48abead89f52e3bb,38,4378.2771685914695,171.0,26.0,612.1322190602205,434.0,184.14752994352338,6.576923076923077,7.15250240432246,4.0,26.22701475030093,3.6668306094453325,791.0,748.0,679.0,17.0,362.0,362.0,362.0,362.0,327.0
ZX1B23QFSP48abead89f52e3bb,39,4112.128614349391,77.0,37.0,192.0,14.0,187.99882605676777,2.081081081081081,21.417336533069744,2.0,7.484868145288336,0.3494770759067645,116.0,62.0,24.0,21.0,113.0,113.0,113.0,113.0,155.0
ZX1B23QFSP48abead89f52e3bb,1,2686.4915750626947,19.0,17.0,58.927074375180936,0.0,143.3935132569673,1.1176470588235294,45.59010613624148,3.0,10.286172290520192,0.22562290729881157,16.0,11.0,6.0,18.0,31.0,31.0,31.0,31.0,51.0
ZX1B23QFSP48abead89f52e3bb,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZX1B23QFSP48abead89f52e3bb,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZX1B23QFSP48abead89f52e3bb,4,506.9863439580803,0.0,0.0,4.0,0.0,2.0986831823087706,0.0,126.74658598952007,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,3.0,4.0
ZX1B23QFSP48abead89f52e3bb,5,2155.3860513976038,2.0,4.0,30.0,196.0,11.690580206739037,0.5,71.84620171325346,1.0,0.0,0.0,196.0,196.0,196.0,14.0,215.0,215.0,215.0,215.0,26.0
ZX1B23QFSP48abead89f52e3bb,6,241.5039136939572,0.0,0.0,38.0,38.0,0.5002144893715177,0.0,6.355366149840979,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,19.0
ZX1B23QFSP48abead89f52e3bb,7,2258.6056222538864,1.0,6.0,33.26830163886097,0.0,39.696014836912155,0.16666666666666666,67.89061992919984,2.0,5.10818009225241,0.07524132343436409,0.0,0.0,0.0,27.0,18.0,18.0,18.0,18.0,33.0
ZX1B23QFSP48abead89f52e3bb,8,585.7589470780092,12.0,3.0,13.0,0.0,10.133688814286979,4.0,45.058380544462246,1.0,0.0,0.0,12.0,10.0,8.0,1.0,5.0,5.0,5.0,5.0,13.0
ZX1B23QFSP48abead89f52e3bb,9,5538.378722833904,231.0,33.0,431.1878639318533,2022.0,148.9780600800362,7.0,12.844468005966913,4.0,65.67426990303835,5.113039315643847,2058.0,2039.0,2008.0,29.0,1889.0,1889.0,1889.0,1889.0,1070.0
ZX1B23QFSP48abead89f52e3bb,10,1606.1717507237397,1.0,3.0,28.0,0.0,18.67883583489849,0.3333333333333333,57.36327681156213,1.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,16.0,16.0,16.0,27.0
ZX1B23QFSP48abead89f52e3bb,11,1003.7251904781556,0.0,0.0,22.0,0.0,5.823063696891909,0.0,45.62387229446162,1.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,11.0,11.0,11.0,21.0
ZX1B23QFSP48abead89f52e3bb,12,590.61644640902,0.0,4.0,0.0,0.0,4.110293695891997,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZX1B23QFSP48abead89f52e3bb,13,1398.0535901676915,0.0,2.0,4.0,0.0,15.472143512295577,0.0,349.51339754192287,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,4.0
ZX1B23QFSP48abead89f52e3bb,14,649.6273639734476,4.0,2.0,8.0,0.0,22.426351555941157,2.0,81.20342049668095,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,8.0
ZX1B23QFSP48abead89f52e3bb,15,1127.3025835780568,0.0,3.0,20.0,0.0,19.420956049569988,0.0,56.36512917890284,1.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,12.0,12.0,12.0,20.0
ZX1B23QFSP48abead89f52e3bb,16,1112.3849750147494,0.0,2.0,14.0,0.0,18.094714178858723,0.0,79.45606964391068,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,8.0,14.0
ZX1B23QFSP48abead89f52e3bb,17,666.724675597227,0.0,1.0,8.0,0.0,17.411562823156576,0.0,83.34058444965338,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,8.0
ZX1B23QFSP48abead89f52e3bb,18,679.7100710642741,0.0,2.0,4.0,0.0,9.430131160009209,0.0,169.92751776606852,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,4.0
ZX1B23QFSP48abead89f52e3bb,19,1141.2642947508264,0.0,4.0,20.0,0.0,13.983788485840597,0.0,57.063214737541315,1.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,13.0,13.0,13.0,19.0
ZX1B23QFSP48abead89f52e3bb,20,835.4563012308029,2.0,4.0,18.0,0.0,13.58577926472104,0.5,46.414238957266825,1.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,14.0,14.0,14.0,18.0
ZX1B23QFSP48abead89f52e3bb,21,846.0627111598811,0.0,3.0,0.0,0.0,6.840270804730405,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZX1B23QFSP48abead89f52e3bb,22,713.0136863899636,0.0,0.0,4.992864585548903,651.0,1.2953188422025135,0.0,142.80653403933178,2.0,2.1783503389330727,0.015253856229947514,868.0,868.0,868.0,6.0,654.0,654.0,654.0,654.0,873.0
ZX1B23QFSP48abead89f52e3bb,23,2592.269470464709,2.0,4.0,139.4857402121067,116.0,49.70046609934658,0.5,18.584476567445655,3.0,5.813952658125963,0.3128391933464641,116.0,76.0,76.0,18.0,86.0,86.0,86.0,86.0,103.0
ZX1B23QFSP48abead89f52e3bb,24,983.8656583042884,4.0,3.0,13.849019279903782,0.0,9.434448023512049,1.3333333333333333,71.04226215729003,1.0,0.0,0.0,2.0,0.0,0.0,8.0,6.0,6.0,6.0,6.0,12.0
ZX1B23QFSP48abead89f52e3bb,25,5178.092317176773,266.0,11.0,903.0,866.0,69.21597600290707,24.181818181818183,5.734321502964311,4.0,13.57103244886593,2.3666326420397765,704.0,700.0,462.0,17.0,643.0,643.0,643.0,643.0,900.0
ZX1B23QFSP48abead89f52e3bb,26,605.309085480745,0.0,0.0,155.0,140.0,0.1141614196552012,0.0,3.905219906327387,1.0,0.0,0.0,82.0,82.0,12.0,3.0,77.0,77.0,77.0,77.0,155.0
ZX1B23QFSP48abead89f52e3bb,27,4825.5260249240255,13.0,16.0,207.29971371833332,126.0,56.395324198347964,0.6875,23.278015865862056,4.0,4.2588841690789945,0.18295735313613143,92.0,86.0,86.0,66.0,126.0,126.0,126.0,126.0,121.0
ZX1B23QFSP48abead89f52e3bb,28,827.6941247586818,0.0,0.0,21.0,0.0,0.7105429400732467,0.0,39.41400594088961,1.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,9.0,9.0,9.0,21.0
ZX1B23QFSP48abead89f52e3bb,29,3439.1247327591896,17.0,11.0,199.99511756507587,142.0,117.81705882185923,1.5454545454545454,17.196043456611594,5.0,3.5896782131959433,0.20875024084774402,138.0,118.0,70.0,31.0,127.0,127.0,127.0,127.0,131.0
ZX1B23QFSP48abead89f52e3bb,30,834.2157245773836,0.0,4.0,0.0,0.0,23.10968030763628,0.0,0.0,2.0,1.5906318978174936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZX1B23QFSP48abead89f52e3bb,31,2846.3566993629565,66.0,13.0,210.94696933828345,1482.0,40.52602420717582,5.076923076923077,13.493233433462697,3.0,13.255724789610605,0.9823979444939359,1492.0,1420.0,1352.0,14.0,393.0,393.0,393.0,393.0,1475.0
ZX1B23QFSP48abead89f52e3bb,32,751.4730231181638,50.0,4.0,55.0,45.0,11.719568736277868,12.5,13.663145874875706,1.0,0.0,0.0,49.0,47.0,45.0,6.0,4.0,4.0,4.0,4.0,54.0
ZX1B23QFSP48abead89f52e3bb,33,986.5263290220072,0.0,2.0,12.0,0.0,9.317996509183484,0.0,82.2105274185006,1.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,4.0,4.0,4.0,11.0
ZX1B23QFSP48abead89f52e3bb,34,293.7311257414324,0.0,0.0,59.0,59.0,3.872454864473074E-5,0.0,4.9784936566344475,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,59.0,59.0,59.0
ZX1B23QFSP48abead89f52e3bb,35,2533.2975759246647,59.0,5.0,120.83527471549532,82.0,28.707216864116564,11.8,20.96488448335366,3.0,11.592989242133504,0.5529717681649264,84.0,82.0,82.0,24.0,51.0,51.0,51.0,51.0,36.0
ZX1B23QFSP48abead89f52e3bb,36,771.1613768104048,2.0,4.0,118.71089066884647,118.0,3.844554808770731,0.5,6.4961299882891215,2.0,31.406536274171852,4.8346532983160575,120.0,118.0,80.0,7.0,88.0,88.0,88.0,88.0,127.0
ZX1B23QFSP48abead89f52e3bb,37,1027.0216839844727,0.0,3.0,25.0,0.0,3.7270204861414284,0.0,41.08086735937891,1.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,10.0,10.0,10.0,24.0
ZX1B23QFSP48abead89f52e3bb,38,1124.722516662765,0.0,4.0,121.0,120.0,26.86671138328307,0.0,9.295227410436075,1.0,0.0,0.0,60.0,60.0,0.0,1.0,90.0,90.0,90.0,90.0,121.0
ZX1B23QFSP48abead89f52e3bb,39,710.2452992986449,0.0,2.0,0.0,0.0,4.852211802897929,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZX1B23QFSP48abead89f52e3bb,40,790.4061940776113,0.0,3.0,20.0,0.0,25.461853381749005,0.0,39.520309703880564,1.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,8.0,8.0,8.0,20.0
ZX1B23QFSP48abead89f52e3bb,41,645.9566533002998,0.0,3.0,8.0,0.0,5.479959848961263,0.0,80.74458166253747,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,8.0
ZX1B23QFSP48abead89f52e3bb,42,732.458163886911,0.0,1.0,85.0,80.0,4.5949703899834455,0.0,8.617154869257778,2.0,2.3190673900868086,0.2691221668024353,62.0,0.0,0.0,3.0,64.0,64.0,64.0,64.0,41.0
ZX1B23QFSP48abead89f52e3bb,43,666.0147059091723,0.0,2.0,4.0,0.0,7.9486087194104575,0.0,166.50367647729308,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,4.0
ZX1B23QFSP48abead89f52e3bb,44,311.63184161713593,0.0,0.0,51.28163093093395,46.0,0.1637303519019499,0.0,6.076870722712415,1.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,50.0,50.0,50.0,52.0
ZX1B23QFSP48abead89f52e3bb,45,498.3373463893074,0.0,1.0,15.883039051966414,24.0,15.052043934979132,0.0,31.375440478288713,2.0,7.055468960811415,0.22487234771074155,0.0,0.0,0.0,12.0,24.0,24.0,24.0,24.0,24.0
ZX1B23QFSP48abead89f52e3bb,46,635.8292271208585,4.0,2.0,14.0,0.0,8.737004807496247,2.0,45.416373365775605,1.0,0.0,0.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,13.0
ZX1B23QFSP48abead89f52e3bb,47,5168.729754907396,0.0,12.0,482.47981745847164,428.0,69.97588168138861,0.0,10.712841382950248,6.0,5.485580151765898,0.5120565082291179,332.0,328.0,202.0,35.0,272.0,272.0,272.0,272.0,399.0
ZX1B23QFSP48abead89f52e3bb,48,180.0723363862792,0.0,0.0,0.0,0.0,3.5733716377593208,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZX1B23QFSP48abead89f52e3bb,49,1040.2860158015078,17.0,4.0,32.0,0.0,16.363315462856217,4.25,32.50893799379712,1.0,0.0,0.0,12.0,12.0,3.0,14.0,14.0,14.0,14.0,14.0,28.0
ZX1B23QFSP48abead89f52e3bb,50,988.5874594594518,0.0,1.0,20.0,0.0,2.685930269110269,0.0,49.42937297297259,1.0,0.0,0.0,2.0,2.0,0.0,8.0,7.0,7.0,7.0,7.0,20.0
ZX1B23QFSP48abead89f52e3bb,51,583.0372309711581,0.0,1.0,4.0,0.0,1.5454024469752994,0.0,145.75930774278953,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,4.0
ZX1B23QFSP48abead89f52e3bb,52,321.26892297772247,0.0,0.0,43.400327213076565,56.0,0.055499933206971816,0.0,7.402453935437698,2.0,2.7557142509952537,0.37227036804685115,0.0,0.0,0.0,0.0,56.0,56.0,56.0,56.0,56.0
ZX1B23QFSP48abead89f52e3bb,53,645.1262239074529,0.0,1.0,0.0,0.0,2.5856101123568234,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZX1B23QFSP48abead89f52e3bb,54,861.0219960591991,12.0,1.0,92.0,71.0,5.725905909771329,12.0,9.358934739773902,1.0,0.0,0.0,62.0,60.0,60.0,11.0,52.0,52.0,52.0,52.0,77.0
ZX1B23QFSP48abead89f52e3bb,55,2869.7319365382846,4.0,14.0,117.58248717281676,52.0,62.65783703810756,0.2857142857142857,24.406116978292,2.0,778.144135403979,31.883160114986687,62.0,36.0,36.0,14.0,103.0,103.0,103.0,103.0,82.0
ZX1B23QFSP48abead89f52e3bb,56,738.6649893527355,4.0,2.0,59.0,48.0,11.139236994285351,2.0,12.519745582249753,1.0,0.0,0.0,50.0,50.0,24.0,7.0,43.0,43.0,43.0,43.0,46.0
ZX1B23QFSP48abead89f52e3bb,57,672.0929102821531,1.0,3.0,8.0,0.0,16.282183388487994,0.3333333333333333,84.01161378526913,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0,5.0,8.0
ZX1B23QFSP48abead89f52e3bb,58,1176.0420550495417,0.0,4.0,21.0,0.0,22.391015206609115,0.0,56.002002621406746,2.0,3.042669885450202,0.0543314478594582,2.0,2.0,0.0,9.0,13.0,13.0,13.0,13.0,21.0
ZX1B23QFSP48abead89f52e3bb,59,803.89798780875,2.0,5.0,8.0,0.0,5.62324538434836,0.4,100.48724847609375,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,8.0
ZX1B23QFSP48abead89f52e3bb,60,919.9441853380371,5.0,5.0,16.88079857608055,0.0,19.815724297669963,1.0,54.496484937718705,2.0,6.318627221799747,0.11594559225280289,2.0,0.0,0.0,8.0,7.0,7.0,7.0,7.0,13.0
ZX1B23QFSP48abead89f52e3bb,61,3001.8431114189852,32.0,12.0,80.00093194519837,26.0,82.65148822137934,2.6666666666666665,37.52260178013032,5.0,12.256386125293634,0.3266400927396209,53.0,53.0,27.0,28.0,42.0,42.0,42.0,42.0,61.0
ZX1B23QFSP48abead89f52e3bb,62,659.3648103036277,0.0,0.0,6.0,0.0,3.9820143044628438,0.0,109.89413505060462,2.0,2.1332516338204877,0.019411878830823473,38396.0,38396.0,38396.0,5.0,4.0,4.0,4.0,4.0,38402.0
ZX1B23QFSP48abead89f52e3bb,63,876.4968729562139,4.0,6.0,8.0,0.0,50.20118007453709,0.6666666666666666,109.56210911952674,1.0,0.0,0.0,4.0,4.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0
ZX1B23QFSP48abead89f52e3bb,64,732.8887829920166,0.0,2.0,4.0,0.0,8.692189003983588,0.0,183.22219574800414,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,4.0
ZX1B23QFSP48abead89f52e3bb,65,670.8312132821355,0.0,1.0,4.0,0.0,3.3080647879813547,0.0,167.70780332053388,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,4.0
ZX1B23QFSP48abead89f52e3bb,66,755.8931574080366,27.0,6.0,38.0,25.0,31.074532154132427,4.5,19.891925194948332,1.0,0.0,0.0,27.0,27.0,25.0,3.0,6.0,6.0,6.0,6.0,11.0
ZX1B23QFSP48abead89f52e3bb,67,652.7787964603716,0.0,1.0,15.0,0.0,11.408213999662163,0.0,43.51858643069144,1.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,7.0,7.0,7.0,15.0
ZX1B23QFSP48abead89f52e3bb,68,662.2992574574411,9.0,2.0,9.0,0.0,6.9108163056476295,4.5,73.58880638416012,1.0,0.0,0.0,9.0,8.0,7.0,0.0,1.0,1.0,1.0,1.0,8.0
ZX1B23QFSP48abead89f52e3bb,69,798.9935663331368,0.0,0.0,8.0,0.0,5.0582728240806345,0.0,99.8741957916421,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,4.0,4.0,4.0,8.0
ZX1B23QFSP48abead89f52e3bb,70,1116.7605511043378,0.0,3.0,164.0,160.0,13.52158831497211,0.0,6.809515555514254,1.0,0.0,0.0,160.0,80.0,0.0,4.0,42.0,42.0,42.0,42.0,164.0
ZX1B23QFSP48abead89f52e3bb,71,642.5389981544671,0.0,1.0,8.0,0.0,2.9608288795983007,0.0,80.31737476930839,1.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,4.0,4.0,4.0,8.0
ZX1B23QFSP48abead89f52e3bb,72,1017.7788059595059,2.0,1.0,50.84909156392996,0.0,6.6258432297906955,2.0,20.015673331742903,1.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,32.0,32.0,32.0,51.0
ZX1B23QFSP48abead89f52e3bb,73,664.6158144609154,0.0,2.0,0.0,0.0,14.891263977750858,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZX1B23QFSP48abead89f52e3bb,74,913.6080547010848,0.0,1.0,4.0,0.0,8.67057390556269,0.0,228.4020136752712,2.0,104.41667161475567,0.4571617821338881,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,4.0
ZX1B23QFSP48abead89f52e3bb,75,633.8545571690222,0.0,1.0,2.0,0.0,5.880443918501683,0.0,316.9272785845111,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0
ZX1B23QFSP48abead89f52e3bb,76,658.3593845342052,0.0,2.0,4.0,0.0,10.408375398707005,0.0,164.5898461335513,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,4.0
ZX1B23QFSP48abead89f52e3bb,77,705.4906336480104,2.0,1.0,4.0,0.0,4.9217018072905505,2.0,176.3726584120026,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,4.0
ZX1B23QFSP48abead89f52e3bb,78,380.50208886437196,0.0,0.0,15.0,0.0,3.199070210814413,0.0,25.366805924291462,2.0,6.311208453750567,0.24879791616598054,0.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,10.0
ZX1B23QFSP48abead89f52e3bb,79,633.1157016068138,0.0,2.0,3.9091563774511213,0.0,3.841379532333783,0.0,161.9571182311266,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0
ZX1B23QFSP48abead89f52e3bb,80,733.048146850819,4.0,1.0,12.0,0.0,29.063708054317033,4.0,61.08734557090158,1.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,9.0
ZX1B23QFSP48abead89f52e3bb,81,869.7132450288652,0.0,1.0,8.0,0.0,9.427436603765567,0.0,108.71415562860815,2.0,1.8850012927028066,0.017339060233723308,0.0,0.0,0.0,5.0,4.0,4.0,4.0,4.0,8.0
ZX1B23QFSP48abead89f52e3bb,82,1012.7846331212171,0.0,2.0,4.348172048209096,0.0,23.432288973092234,0.0,232.92193176632875,3.0,1.7480439961428094,0.007504849298160882,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,6.0
ZX1B23QFSP48abead89f52e3bb,83,8391.585744763133,146.0,44.0,628.9820537977131,809.0,232.10679538471936,3.3181818181818183,13.34153445888609,7.0,7.0694978845097465,0.5298864164609737,864.0,808.0,650.0,39.0,498.0,498.0,498.0,498.0,935.0
ZX1B23QFSP48abead89f52e3bb,84,1143.1931552333217,0.0,2.0,94.0,83.0,11.866320006430293,0.0,12.161629310992785,2.0,3.2243637706089197,0.2651259702262465,66.0,66.0,0.0,7.0,25.0,25.0,25.0,25.0,28.0
ZX1B23QFSP48abead89f52e3bb,85,2555.418435490592,97.0,8.0,276.0,418.0,25.619028541182505,12.125,9.258762447429682,1.0,0.0,0.0,361.0,361.0,314.0,23.0,235.0,235.0,235.0,235.0,348.0
ZX1B23QFSP48abead89f52e3bb,86,936.7719058319403,7.0,7.0,8.0,0.0,25.388674751717335,1.0,117.09648822899254,1.0,0.0,0.0,4.0,4.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0
ZX1B23QFSP48abead89f52e3bb,87,2090.9724173470568,35.0,12.0,125.0,105.0,103.70174455083097,2.9166666666666665,16.727779338776454,3.0,20.209615025566027,1.208146916352392,60.0,59.0,33.0,8.0,43.0,43.0,43.0,43.0,90.0
ZX1B23QFSP48abead89f52e3bb,88,533.4308960549629,2.0,2.0,16.0,0.0,11.454043149303779,1.0,33.33943100343518,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,16.0
ZX1B23QFSP48abead89f52e3bb,89,820.059091196568,0.0,4.0,8.0,0.0,17.140995656401785,0.0,102.507386399571,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,4.0,4.0,4.0,8.0
ZX1B23QFSP48abead89f52e3bb,90,733.3073645434663,1.0,3.0,50.0,12914.0,7.271378016607585,0.3333333333333333,14.666147290869326,1.0,0.0,0.0,12914.0,12914.0,12914.0,6.0,8427.0,8427.0,8427.0,8427.0,8440.0
ZX1B23QFSP48abead89f52e3bb,91,4384.234183930243,27.0,12.0,297.84548980617603,238.0,58.55950344313484,2.25,14.719827339951657,5.0,8.25103238862635,0.5605386665257888,157.0,155.0,36.0,33.0,113.0,113.0,113.0,113.0,284.0
ZX1B23QFSP48abead89f52e3bb,92,811.5417902965377,4.0,6.0,10.0,0.0,27.381209243284914,0.6666666666666666,81.15417902965376,2.0,16.853319111089917,0.20767037893306403,2.0,2.0,0.0,3.0,4.0,4.0,4.0,4.0,9.0
ZX1B23QFSP48abead89f52e3bb,93,7788.289444923035,54.0,22.0,488.60029433549465,307.0,111.89687712844325,2.3636363636363638,15.940001541577562,7.0,5.91780407344447,0.3712549247883443,302.0,259.0,124.0,102.0,287.0,287.0,287.0,287.0,396.0
ZX1B23QFSP48abead89f52e3bb,94,627.3618255084851,3.0,4.0,12.0,0.0,36.764896849595345,0.75,52.2801521257071,2.0,1.322253310744785,0.02529168827905168,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,11.0
ZX1B23QFSP48abead89f52e3bb,95,1156.3901429319658,0.0,1.0,6.0,0.0,7.225017982416702,0.0,192.73169048866097,2.0,6.069064902828805,0.031489709281545826,0.0,0.0,0.0,6.0,3.0,3.0,3.0,3.0,6.0
ZX1B23QFSP48abead89f52e3bb,96,246.8347985177007,0.0,0.0,19.0,19.0,0.0017689309806978304,0.0,12.991305185142142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,19.0
ZX1B23QFSP48abead89f52e3bb,97,662.4693024845558,0.0,0.0,0.0,0.0,5.8104077203763795,0.0,0.0,2.0,6.9405965075904605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZX1B23QFSP48abead89f52e3bb,98,1130.3214403232025,0.0,5.0,8.0,0.0,21.85802453952903,0.0,141.29018004040032,2.0,20.627609872707787,0.14599464638525875,2.0,0.0,0.0,2.0,4.0,4.0,4.0,4.0,7.0
ZX1B23QFSP48abead89f52e3bb,99,791.7047019595261,0.0,4.0,8.0,0.0,9.892454339349097,0.0,98.96308774494076,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,2.0,2.0,8.0
ZX1B23QFSP48abead89f52e3bb,100,1268.6948323675124,17.0,13.0,20.0,2244.0,89.60877497756464,1.3076923076923077,63.43474161837562,3.0,2.7257556089167907,0.04296944449328695,2252.0,2246.0,2244.0,0.0,2253.0,2253.0,2253.0,2253.0,2262.0
